
16,2008,16,2008-12-28,23-225,ATL,,STL,W 31-27,*,10,21,47.62,160,1,2,49.8,7.62,4.29,4,-1,-0.25,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
17,2009,1,2009-09-13,24-119,ATL,,MIA,W 19-7,*,22,36,61.11,229,2,0,98.0,6.36,7.47,3,-4,-1.33,0,,0,0,0.0,0,0
18,2009,2,2009-09-20,24-126,ATL,,CAR,W 28-20,*,21,27,77.78,220,3,1,122.2,8.15,8.70,2,3,1.50,0,,0,0,0.0,0,0
19,2009,3,2009-09-27,24-133,ATL,@,NWE,L 10-26,*,17,28,60.71,199,0,0,82.3,7.11,7.11,1,-1,-1.00,0,,0,0,0.0,0,0
20,2009,4,2009-10-11,24-147,ATL,@,SFO,W 45-10,*,22,32,68.75,329,2,1,110.0,10.28,10.13,2,3,1.50,1,,1,6,0.0,0,0
21,2009,5,2009-10-18,24-154,ATL,,CHI,W 21-14,*,19,33,57.58,185,2,2,68.4,5.61,4.09,3,8,2.67,0,,0,0,0.0,0,0
22,2009,6,2009-10-25,24-161,ATL,@,DAL,L 21-37,*,19,35,54.29,198,2,2,66.1,5.66,4.23,1,6,6.00,0,,0,0,0.0,0,0
23,2009,7,2009-11-02,24-169,ATL,@,NOR,L 27-35,*,19,42,45.24,289,1,3,46.6,6.88,4.14,3,9,3.00,0,,0,0,0.0,0,0
24,2009,8,2009-11-08,24-175,ATL,,WAS,W 31-17,*,17,24,70.83,135,1,1,81.1,5.63,4.58,5,6,1.20,0,,0,0,0.0,0,0
25,2009,9,2009-11-15,24-182,ATL,@,CAR,L 19-28,*,22,41,53.66,224,1,2,57.4,5.46,3.76,2,4,2.00,0,,0,0,0.0,0,0
26,2009,10,2009-11-22,24-189,ATL,@,NYG,L 31-34,*,26,46,56.52,268,2,0,88.0,5.83,6.70,5,14,2.80,0,,0,0,0.0,0,0
27,2009,11,2009-11-29,24-196,ATL,,TAM,W 20-17,*,2,3,66.67,15,0,0,78.5,5.00,5.00,0,0,,0,,0,0,0.0,0,0
28,2009,14,2009-12-20,24-217,ATL,@,NYJ,W 10-7,*,16,34,47.06,152,1,0,69.7,4.47,5.06,2,-2,-1.00,0,,0,0,0.0,0,0
29,2009,15,2009-12-27,24-224,ATL,,BUF,W 31-3,*,18,35,51.43,250,3,0,103.3,7.14,8.86,0,0,,0,,0,0,0.0,0,0
30,2009,16,2010-01-03,24-231,ATL,@,TAM,W 20-10,*,23,35,65.71,223,2,2,78.6,6.37,4.94,1,3,3.00,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
31,2010,1,2010-09-12,25-118,ATL,@,PIT,L 9-15,*,27,44,61.36,252,0,1,67.6,5.73,4.70,2,4,2.00,0,,0,0,0.0,0,0
32,2010,2,2010-09-19,25-125,ATL,,ARI,W 41-7,*,21,32,65.63,225,3,0,117.3,7.03,8.91,6,6,1.00,0,,0,0,0.0,0,0
33,2010,3,2010-09-26,25-132,ATL,@,NOR,W 27-24,*,19,30,63.33,228,2,0,108.7,7.60,8.93,6,26,4.33,0,,0,0,0.0,0,0
34,2010,4,2010-10-03,25-139,ATL,,SFO,W 16-14,*,26,43,60.47,273,1,2,67.3,6.35,4.72,4,15,3.75,0,,0,0,0.0,0,0
35,2010,5,2010-10-10,25-146,ATL,@,CLE,W 20-10,*,16,28,57.14,187,1,0,89.4,6.68,7.39,5,5,1.00,0,,0,0,0.0,0,0
36,2010,6,2010-10-17,25-153,ATL,@,PHI,L 17-31,*,23,42,54.76,250,2,1,78.5,5.95,5.83,1,3,3.00,0,,0,0,0.0,0,0
37,2010,7,2010-10-24,25-160,ATL,,CIN,W 39-32,*,24,33,72.73,299,3,1,118.1,9.06,9.52,1,5,5.00,0,1,0,2,0.0,0,0
38,2010,8,2010-11-07,25-174,ATL,,TAM,W 27-21,*,24,36,66.67,235,1,0,94.1,6.53,7.08,3,5,1.67,0,,0,0,0.0,0,0
39,2010,9,2010-11-11,25-178,ATL,,BAL,W 26-21,*,32,50,64.00,316,3,0,101.7,6.32,7.52,1,5,5.00,0,,0,0,0.0,0,0
40,2010,10,2010-11-21,25-188,ATL,@,STL,W 34-17,*,26,39,66.67,253,2,0,101.8,6.49,7.51,1,8,8.00,0,1,0,2,0.0,0,0
41,2010,11,2010-11-28,25-195,ATL,,GNB,W 20-17,*,24,28,85.71,197,1,0,107.9,7.04,7.75,0,0,,0,,0,0,0.0,0,0
42,2010,12,2010-12-05,25-202,ATL,@,TAM,W 28-24,*,18,36,50.00,205,2,2,62.8,5.69,4.31,3,-3,-1.00,0,,0,0,0.0,0,0
43,2010,13,2010-12-12,25-209,ATL,@,CAR,W 31-10,*,20,34,58.82,227,1,1,76.5,6.68,5.94,1,4,4.00,0,,0,0,0.0,0,0
44,2010,14,2010-12-19,25-216,ATL,@,SEA,W 34-18,*,20,35,57.14,174,3,1,87.1,4.97,5.40,6,6,1.00,0,,0,0,0.0,0,0
45,2010,15,2010-12-27,25-224,ATL,,NOR,L 14-17,*,15,29,51.72,148,1,0,77.9,5.10,5.79,4,26,6.50,0,,0,0,0.0,0,0
46,2010,16,2011-01-02,25-230,ATL,,CAR,W 31-10,*,22,32,68.75,236,2,0,110.9,7.38,8.63,2,7,3.50,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
47,2011,1,2011-09-11,26-117,ATL,@,CHI,L 12-30,*,31,47,65.96,329,0,1,77.3,7.00,6.04,0,0,,0,,0,0,0.0,0,0
48,2011,2,2011-09-18,26-124,ATL,,PHI,W 35-31,*,17,28,60.71,195,4,2,91.5,6.96,6.61,4,6,1.50,0,,0,0,0.0,0,0
49,2011,3,2011-09-25,26-131,ATL,@,TAM,L 13-16,*,26,47,55.32,330,1,1,75.7,7.02,6.49,1,12,12.00,0,,0,0,0.0,0,0
50,2011,4,2011-10-02,26-138,ATL,@,SEA,W 30-28,*,28,42,66.67,291,1,0,94.4,6.93,7.40,4,26,6.50,0,,0,0,0.0,0,0
51,2011,5,2011-10-09,26-145,ATL,,GNB,L 14-25,*,18,32,56.25,167,1,2,55.1,5.22,3.03,3,9,3.00,0,,0,0,0.0,0,0
52,2011,6,2011-10-16,26-152,ATL,,CAR,W 31-17,*,14,22,63.64,163,1,0,101.1,7.41,8.32,3,7,2.33,1,,1,6,0.0,0,0
53,2011,7,2011-10-23,26-159,ATL,@,DET,W 23-16,*,20,34,58.82,218,1,2,63.1,6.41,4.35,3,2,0.67,1,,1,6,0.0,0,0
54,2011,8,2011-11-06,26-173,ATL,@,IND,W 31-7,*,14,24,58.33,275,3,1,120.7,11.46,12.08,2,0,0.00,0,,0,0,0.0,0,0
55,2011,9,2011-11-13,26-180,ATL,,NOR,L 23-26,*,29,52,55.77,351,2,1,81.5,6.75,6.65,1,9,9.00,0,,0,0,0.0,0,0
56,2011,10,2011-11-20,26-187,ATL,,TEN,W 23-17,*,22,32,68.75,316,1,0,110.9,9.88,10.50,6,3,0.50,0,,0,0,0.0,1,0
57,2011,11,2011-11-27,26-194,ATL,,MIN,W 24-14,*,27,34,79.41,262,3,0,128.2,7.71,9.47,4,3,0.75,0,,0,0,0.0,0,0
58,2011,12,2011-12-04,26-201,ATL,@,HOU,L 10-17,*,20,47,42.55,267,1,2,50.6,5.68,4.19,1,10,10.00,0,,0,0,0.0,0,0
59,2011,13,2011-12-11,26-208,ATL,@,CAR,W 31-23,*,22,38,57.89,320,4,0,120.5,8.42,10.53,3,0,0.00,0,,0,0,0.0,0,0
60,2011,14,2011-12-15,26-212,ATL,,JAX,W 41-14,*,19,26,73.08,224,3,0,137.3,8.62,10.92,0,0,,0,,0,0,0.0,0,0
61,2011,15,2011-12-26,26-223,ATL,@,NOR,L 16-45,*,34,52,65.38,373,1,0,92.9,7.17,7.56,2,-3,-1.50,0,,0,0,0.0,0,0
62,2011,16,2012-01-01,26-229,ATL,,TAM,W 45-24,*,6,9,66.67,106,2,0,146.3,11.78,16.22,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
63,2012,1,2012-09-09,27-115,ATL,@,KAN,W 40-24,*,23,31,74.19,299,3,0,136.4,9.65,11.58,3,25,8.33,1,,1,6,0.0,0,0
64,2012,2,2012-09-17,27-123,ATL,,DEN,W 27-21,*,24,36,66.67,219,2,0,101.5,6.08,7.19,6,19,3.17,0,,0,0,0.0,0,0
65,2012,3,2012-09-23,27-129,ATL,@,SDG,W 27-3,*,30,40,75.00,275,3,1,107.8,6.88,7.25,1,4,4.00,0,,0,0,0.0,0,0
66,2012,4,2012-09-30,27-136,ATL,,CAR,W 30-28,*,25,40,62.50,369,3,1,107.2,9.23,9.60,0,0,,0,,0,0,0.0,0,0
67,2012,5,2012-10-07,27-143,ATL,@,WAS,W 24-17,*,34,52,65.38,345,2,1,89.0,6.63,6.54,5,7,1.40,0,,0,0,0.0,0,0
68,2012,6,2012-10-14,27-150,ATL,,OAK,W 23-20,*,24,37,64.86,249,1,3,59.4,6.73,3.62,1,15,15.00,0,,0,0,0.0,0,0
69,2012,7,2012-10-28,27-164,ATL,@,PHI,W 30-17,*,22,29,75.86,262,3,0,137.4,9.03,11.10,3,18,6.00,0,,0,0,0.0,0,0
70,2012,8,2012-11-04,27-171,ATL,,DAL,W 19-13,*,24,34,70.59,342,0,0,102.8,10.06,10.06,1,8,8.00,0,,0,0,0.0,0,0
71,2012,9,2012-11-11,27-178,ATL,@,NOR,L 27-31,*,34,52,65.38,411,3,1,100.7,7.90,8.19,2,2,1.00,0,,0,0,0.0,0,0
72,2012,10,2012-11-18,27-185,ATL,,ARI,W 23-19,*,28,46,60.87,301,0,5,40.5,6.54,1.65,3,-3,-1.00,0,,0,0,0.0,0,0
73,2012,11,2012-11-25,27-192,ATL,@,TAM,W 24-23,*,26,32,81.25,353,1,1,110.0,11.03,10.25,1,13,13.00,0,,0,0,0.0,0,0
74,2012,12,2012-11-29,27-196,ATL,,NOR,W 23-13,*,18,33,54.55,165,1,0,78.5,5.00,5.61,3,-2,-0.67,0,,0,0,0.0,0,0
75,2012,13,2012-12-09,27-206,ATL,@,CAR,L 20-30,*,34,49,69.39,342,2,1,94.1,6.98,6.88,0,0,,0,,0,0,0.0,0,0
76,2012,14,2012-12-16,27-213,ATL,,NYG,W 34-0,*,23,28,82.14,270,3,0,142.6,9.64,11.79,1,-1,-1.00,0,,0,0,0.0,0,0
77,2012,15,2012-12-22,27-219,ATL,@,DET,W 31-18,*,25,32,78.13,279,4,0,142.6,8.72,11.22,2,25,12.50,0,,0,0,0.0,0,0
78,2012,16,2012-12-30,27-227,ATL,,TAM,L 17-22,*,28,44,63.64,238,1,0,85.2,5.41,5.86,2,11,5.50,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
79,2013,1,2013-09-08,28-114,ATL,@,NOR,L 17-23,*,25,38,65.79,304,2,1,96.8,8.00,7.87,1,12,12.00,0,,0,0,0.0,0,0
80,2013,2,2013-09-15,28-121,ATL,,STL,W 31-24,*,33,43,76.74,374,2,0,117.8,8.70,9.63,0,0,,0,,0,0,0.0,0,0
81,2013,3,2013-09-22,28-128,ATL,@,MIA,L 23-27,*,23,38,60.53,231,2,1,84.4,6.08,5.95,0,0,,0,,0,0,0.0,0,0
82,2013,4,2013-09-29,28-135,ATL,,NWE,L 23-30,*,34,54,62.96,421,2,1,91.7,7.80,7.70,0,0,,0,,0,0,0.0,0,0
83,2013,5,2013-10-07,28-143,ATL,,NYJ,L 28-30,*,36,45,80.00,319,2,0,111.0,7.09,7.98,0,0,,0,,0,0,0.0,0,0
84,2013,6,2013-10-20,28-156,ATL,,TAM,W 31-23,*,20,26,76.92,273,3,0,148.4,10.50,12.81,3,-12,-4.00,0,,0,0,0.0,0,0
85,2013,7,2013-10-27,28-163,ATL,@,ARI,L 13-27,*,34,61,55.74,301,1,4,47.2,4.93,2.31,1,13,13.00,0,,0,0,0.0,0,0
86,2013,8,2013-11-03,28-170,ATL,@,CAR,L 10-34,*,20,27,74.07,219,1,3,70.4,8.11,3.85,2,2,1.00,0,,0,0,0.0,0,0
87,2013,9,2013-11-10,28-177,ATL,,SEA,L 10-33,*,23,36,63.89,172,1,0,84.5,4.78,5.33,3,15,5.00,0,,0,0,0.0,0,0
88,2013,10,2013-11-17,28-184,ATL,@,TAM,L 28-41,*,19,36,52.78,254,2,2,70.8,7.06,5.67,0,0,,0,,0,0,0.0,0,0
89,2013,11,2013-11-21,28-188,ATL,,NOR,L 13-17,*,30,39,76.92,292,0,0,97.4,7.49,7.49,2,10,5.00,0,,0,0,0.0,0,0
90,2013,12,2013-12-01,28-198,ATL,@,BUF,W 34-31,*,28,47,59.57,311,1,0,86.4,6.62,7.04,2,17,8.50,0,,0,0,0.0,0,0
91,2013,13,2013-12-08,28-205,ATL,@,GNB,L 21-22,*,20,35,57.14,206,2,1,81.4,5.89,5.74,0,0,,0,,0,0,0.0,0,0
92,2013,14,2013-12-15,28-212,ATL,,WAS,W 27-26,*,29,38,76.32,210,1,1,86.5,5.53,4.87,1,-1,-1.00,0,,0,0,0.0,0,0
93,2013,15,2013-12-23,28-220,ATL,@,SFO,L 24-34,*,37,48,77.08,348,2,2,93.1,7.25,6.21,0,0,,0,,0,0,0.0,0,0
94,2013,16,2013-12-29,28-226,ATL,,CAR,L 20-21,*,28,40,70.00,280,2,1,95.8,7.00,6.88,2,-1,-0.50,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
95,2014,1,2014-09-07,29-113,ATL,,NOR,W 37-34,*,31,43,72.09,448,3,0,128.8,10.42,11.81,3,15,5.00,0,,0,0,0.0,0,0
96,2014,2,2014-09-14,29-120,ATL,@,CIN,L 10-24,*,24,44,54.55,231,1,3,48.6,5.25,2.64,3,28,9.33,0,,0,0,0.0,0,0
97,2014,3,2014-09-18,29-124,ATL,,TAM,W 56-14,*,21,24,87.50,286,3,0,155.9,11.92,14.42,1,2,2.00,0,,0,0,0.0,0,0
98,2014,4,2014-09-28,29-134,ATL,@,MIN,L 28-41,*,25,41,60.98,298,3,2,87.2,7.27,6.54,2,2,1.00,0,,0,0,0.0,0,0
99,2014,5,2014-10-05,29-141,ATL,@,NYG,L 20-30,*,29,45,64.44,316,1,1,83.2,7.02,6.47,0,0,,0,,0,0,0.0,0,0
100,2014,6,2014-10-12,29-148,ATL,,CHI,L 13-27,*,19,37,51.35,271,1,1,73.1,7.32,6.65,1,-1,-1.00,0,,0,0,0.0,0,0
101,2014,7,2014-10-19,29-155,ATL,@,BAL,L 7-29,*,29,44,65.91,228,1,0,86.2,5.18,5.64,1,7,7.00,0,,0,0,0.0,0,0
102,2014,8,2014-10-26,29-162,ATL,,DET,L 21-22,*,20,27,74.07,228,2,1,108.3,8.44,8.26,1,6,6.00,0,,0,0,0.0,0,0
103,2014,9,2014-11-09,29-176,ATL,@,TAM,W 27-17,*,20,31,64.52,219,1,0,96.0,7.06,7.71,3,9,3.00,0,,0,0,0.0,0,0
104,2014,10,2014-11-16,29-183,ATL,@,CAR,W 19-17,*,31,45,68.89,268,1,0,91.7,5.96,6.40,1,4,4.00,0,,0,0,0.0,0,0
105,2014,11,2014-11-23,29-190,ATL,,CLE,L 24-26,*,27,43,62.79,273,2,1,86.7,6.35,6.23,2,6,3.00,0,,0,0,0.0,0,0
106,2014,12,2014-11-30,29-197,ATL,,ARI,W 29-18,*,30,41,73.17,361,2,1,105.8,8.80,8.68,3,4,1.33,0,,0,0,0.0,0,0
107,2014,13,2014-12-08,29-205,ATL,@,GNB,L 37-43,*,24,39,61.54,375,4,1,116.9,9.62,10.51,2,23,11.50,0,,0,0,0.0,0,0
108,2014,14,2014-12-14,29-211,ATL,,PIT,L 20-27,*,26,37,70.27,310,2,1,102.3,8.38,8.24,3,27,9.00,0,,0,0,0.0,0,0
109,2014,15,2014-12-21,29-218,ATL,@,NOR,W 30-14,*,30,40,75.00,322,1,0,106.5,8.05,8.55,2,7,3.50,0,,0,0,0.0,0,0
110,2014,16,2014-12-28,29-225,ATL,,CAR,L 3-34,*,29,47,61.70,260,0,2,58.8,5.53,3.62,1,6,6.00,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
111,2015,1,2015-09-14,30-120,ATL,,PHI,W 26-24,*,23,34,67.65,298,2,2,90.1,8.76,7.29,5,7,1.40,0,,0,0,0.0,0,0
112,2015,2,2015-09-20,30-126,ATL,@,NYG,W 24-20,*,30,46,65.22,363,1,0,96.6,7.89,8.33,1,-1,-1.00,0,,0,0,0.0,0,0
113,2015,3,2015-09-27,30-133,ATL,@,DAL,W 39-28,*,24,36,66.67,285,2,0,109.1,7.92,9.03,2,17,8.50,0,,0,0,0.0,0,0
114,2015,4,2015-10-04,30-140,ATL,,HOU,W 48-21,*,19,27,70.37,256,1,0,112.6,9.48,10.22,1,-1,-1.00,0,,0,0,0.0,0,0
115,2015,5,2015-10-11,30-147,ATL,,WAS,W 25-19,*,24,42,57.14,254,0,2,55.1,6.05,3.90,3,20,6.67,0,,0,0,0.0,0,0
116,2015,6,2015-10-15,30-151,ATL,@,NOR,L 21-31,*,30,44,68.18,295,2,0,102.0,6.70,7.61,4,10,2.50,0,,0,0,0.0,0,0
,,,116 Games,,,,,71-45-0,,2658,4145,64.13,29927,189,95,91.3,7.22,7.10,264,752,2.85,5,3,5,36,0.0,1,0
