
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2014,4,2014-09-28,23-074,TEN,@,IND,L 17-41,,2,5,40.00,17,0,1,10.0,3.40,-5.60,0,0,,0
2,2014,8,2014-10-26,23-102,TEN,,HOU,L 16-30,*,27,41,65.85,299,2,1,93.4,7.29,7.17,1,-1,-1.00,0
3,2014,9,2014-11-09,23-116,TEN,@,BAL,L 7-21,*,16,27,59.26,179,1,1,76.0,6.63,5.70,0,0,,0
4,2014,10,2014-11-17,23-124,TEN,,PIT,L 24-27,*,15,24,62.50,263,2,1,110.2,10.96,10.75,0,0,,0
5,2014,11,2014-11-23,23-130,TEN,@,PHI,L 24-43,*,20,39,51.28,345,2,1,88.1,8.85,8.72,2,-2,-1.00,0
6,2014,12,2014-11-30,23-137,TEN,@,HOU,L 21-45,*,13,19,68.42,184,1,1,95.1,9.68,8.37,1,8,8.00,0
7,2014,13,2014-12-07,23-144,TEN,,NYG,L 7-36,*,14,24,58.33,125,0,1,55.0,5.21,3.33,1,-1,-1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
8,2015,1,2015-09-13,24-059,TEN,@,TAM,W 42-14,,0,0,,0,0,0,,,,3,-5,-1.67,0
9,2015,5,2015-10-18,24-094,TEN,,MIA,L 10-38,,5,8,62.50,63,0,0,87.0,7.88,7.88,1,4,4.00,0
,,,9 Games,,,,,1-8-0,,112,187,59.89,1475,8,7,83.5,7.89,7.06,9,3,0.33,0
