
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,2006,5,2006-10-08,23-124,NYJ,@,JAX,L 0-41,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,2,2.00,0,0,0
2,2006,13,2006-12-10,23-187,NYJ,,BUF,L 13-31,,0,0,,0,0,0,,,,1,8,8.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
3,2007,1,2007-09-09,24-095,NYJ,,NWE,L 14-38,,5,10,50.00,35,0,0,58.3,3.50,3.50,0,0,,0,0,0
4,2007,2,2007-09-16,24-102,NYJ,@,BAL,L 13-20,*,19,37,51.35,260,1,2,60.6,7.03,5.14,3,2,0.67,0,0,0
5,2007,8,2007-10-28,24-144,NYJ,,BUF,L 3-13,,5,12,41.67,67,0,2,20.5,5.58,-1.92,0,0,,0,0,0
6,2007,9,2007-11-04,24-151,NYJ,,WAS,L 20-23,*,23,42,54.76,226,1,0,78.1,5.38,5.86,7,48,6.86,0,0,0
7,2007,10,2007-11-18,24-165,NYJ,,PIT,W 19-16,*,14,31,45.16,162,1,1,58.8,5.23,4.42,1,15,15.00,0,0,0
8,2007,11,2007-11-22,24-169,NYJ,@,DAL,L 3-34,*,12,27,44.44,142,0,1,45.6,5.26,3.59,2,6,3.00,0,0,0
9,2007,12,2007-12-02,24-179,NYJ,@,MIA,W 40-13,*,15,24,62.50,236,1,1,91.7,9.83,8.79,3,14,4.67,0,0,0
10,2007,13,2007-12-09,24-186,NYJ,,CLE,L 18-24,*,24,41,58.54,286,0,2,59.6,6.98,4.78,3,8,2.67,1,1,6
