
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2007,3,2007-09-23,23-045,CAR,@,ATL,W 27-20,,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
2,2007,5,2007-10-07,23-059,CAR,@,NOR,W 16-13,,1,2,50.00,43,0,0,95.8,21.50,21.50,0,0,,0,0,0,0.0,0,0
3,2007,6,2007-10-14,23-066,CAR,@,ARI,W 25-10,,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
4,2007,8,2007-11-04,23-087,CAR,@,TEN,L 7-20,,2,5,40.00,36,0,1,25.8,7.20,-1.80,0,0,,0,0,0,0.0,0,0
5,2007,9,2007-11-11,23-094,CAR,,ATL,L 13-20,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0,0.0,0,0
6,2007,11,2007-11-25,23-108,CAR,,NOR,L 6-31,,8,14,57.14,66,0,1,39.6,4.71,1.50,0,0,,0,0,0,0.0,0,0
7,2007,13,2007-12-09,23-122,CAR,@,JAX,L 6-37,,3,10,30.00,21,0,0,39.6,2.10,2.10,0,0,,0,0,0,0.0,0,0
8,2007,14,2007-12-16,23-129,CAR,,SEA,W 13-10,*,19,27,70.37,208,0,0,92.8,7.70,7.70,2,5,2.50,0,0,0,0.0,0,0
9,2007,15,2007-12-22,23-135,CAR,,DAL,L 13-20,*,15,28,53.57,182,1,1,70.8,6.50,5.61,0,0,,0,0,0,0.0,0,0
10,2007,16,2007-12-30,23-143,CAR,@,TAM,W 31-23,*,15,24,62.50,174,2,1,94.8,7.25,7.04,1,0,0.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
11,2009,1,2009-09-13,25-035,CAR,,PHI,L 10-38,,6,11,54.55,63,0,1,33.5,5.73,1.64,0,0,,0,0,0,0.0,0,0
12,2009,7,2009-11-01,25-084,CAR,@,ARI,W 34-21,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-1,-1.00,0,0,0,0.0,0,0
13,2009,12,2009-12-06,25-119,CAR,,TAM,W 16-6,*,14,20,70.00,161,0,1,73.1,8.05,5.80,1,-1,-1.00,0,0,0,0.0,0,0
14,2009,13,2009-12-13,25-126,CAR,@,NWE,L 10-20,*,15,30,50.00,197,1,0,82.2,6.57,7.23,0,0,,0,0,0,0.0,0,0
15,2009,14,2009-12-20,25-133,CAR,,MIN,W 26-7,*,21,33,63.64,299,3,0,123.2,9.06,10.88,5,-2,-0.40,0,0,0,0.0,0,0
16,2009,15,2009-12-27,25-140,CAR,@,NYG,W 41-9,*,15,20,75.00,171,3,0,139.8,8.55,11.55,4,2,0.50,0,0,0,0.0,0,0
17,2009,16,2010-01-03,25-147,CAR,,NOR,W 23-10,*,14,23,60.87,162,1,0,96.6,7.04,7.91,1,-1,-1.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
18,2010,1,2010-09-12,26-034,CAR,@,NYG,L 18-31,*,14,33,42.42,182,1,3,32.6,5.52,2.03,2,15,7.50,0,0,0,0.0,0,0
19,2010,2,2010-09-19,26-041,CAR,,TAM,L 7-20,*,6,16,37.50,125,1,1,60.7,7.81,6.25,1,2,2.00,0,0,0,0.0,0,0
20,2010,5,2010-10-10,26-062,CAR,,CHI,L 6-23,,5,10,50.00,35,0,2,18.7,3.50,-5.50,0,0,,0,0,0,0.0,0,0
21,2010,6,2010-10-24,26-076,CAR,,SFO,W 23-20,*,28,41,68.29,308,2,1,96.4,7.51,7.39,1,3,3.00,0,0,0,0.0,0,0
22,2010,7,2010-10-31,26-083,CAR,@,STL,L 10-20,*,23,37,62.16,194,1,3,51.0,5.24,2.14,1,5,5.00,0,0,0,0.0,0,0
23,2010,8,2010-11-07,26-090,CAR,,NOR,L 3-34,*,3,6,50.00,13,0,0,56.2,2.17,2.17,0,0,,0,0,0,0.0,0,0
24,2010,9,2010-11-14,26-097,MIA,,TEN,W 29-17,,,,,,,,,,,,,,,,,,,
25,2010,10,2010-11-18,26-101,MIA,,CHI,L 0-16,,,,,,,,,,,,,,,,,,,
26,2010,11,2010-11-28,26-111,MIA,@,OAK,W 33-17,,,,,,,,,,,,,,,,,,,
27,2010,12,2010-12-05,26-118,MIA,,CLE,L 10-13,,,,,,,,,,,,,,,,,,,
28,2010,13,2010-12-12,26-125,MIA,@,NYJ,W 10-6,,,,,,,,,,,,,,,,,,,
29,2010,15,2010-12-26,26-139,MIA,,DET,L 27-34,,,,,,,,,,,,,,,,,,,
30,2010,16,2011-01-02,26-146,MIA,@,NWE,L 7-38,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
31,2011,4,2011-10-02,27-054,MIA,@,SDG,L 16-26,,17,26,65.38,167,0,1,67.3,6.42,4.69,1,-1,-1.00,0,0,0,0.0,0,0
32,2011,5,2011-10-17,27-069,MIA,@,NYJ,L 6-24,*,16,34,47.06,204,0,2,41.8,6.00,3.35,0,0,,0,0,0,0.0,0,0
33,2011,6,2011-10-23,27-075,MIA,,DEN,L 15-18,*,22,33,66.67,197,1,0,92.6,5.97,6.58,2,-1,-0.50,0,0,0,0.0,1,0
34,2011,7,2011-10-30,27-082,MIA,@,NYG,L 17-20,*,13,22,59.09,138,0,1,58.5,6.27,4.23,5,31,6.20,1,1,6,0.0,0,0
35,2011,8,2011-11-06,27-089,MIA,@,KAN,W 31-3,*,17,23,73.91,244,3,0,147.5,10.61,13.22,4,3,0.75,0,0,0,0.0,0,0
36,2011,9,2011-11-13,27-096,MIA,,WAS,W 20-9,*,20,29,68.97,209,0,1,75.2,7.21,5.66,2,14,7.00,0,0,0,0.0,0,0
37,2011,10,2011-11-20,27-103,MIA,,BUF,W 35-8,,14,20,70.00,160,3,0,133.3,8.00,11.00,3,2,0.67,0,0,0,0.0,0,0
38,2011,11,2011-11-24,27-107,MIA,@,DAL,L 19-20,*,19,32,59.38,288,1,0,99.5,9.00,9.63,3,3,1.00,0,0,0,0.0,1,0
39,2011,12,2011-12-04,27-117,MIA,,OAK,W 34-14,*,13,25,52.00,162,1,0,85.7,6.48,7.28,5,22,4.40,1,1,6,0.0,0,0
40,2011,13,2011-12-11,27-124,MIA,,PHI,L 10-26,*,11,19,57.89,95,1,1,66.8,5.00,3.68,1,1,1.00,0,0,0,0.0,0,0
41,2011,14,2011-12-18,27-131,MIA,@,BUF,W 30-23,,10,20,50.00,217,2,0,122.3,10.85,12.85,0,0,,0,0,0,0.0,0,0
42,2011,15,2011-12-24,27-137,MIA,@,NWE,L 24-27,*,16,32,50.00,281,3,1,98.6,8.78,9.25,3,-8,-2.67,0,0,0,0.0,0,0
43,2011,16,2012-01-01,27-145,MIA,,NYJ,W 19-17,*,22,32,68.75,135,1,2,61.3,4.22,2.03,3,-1,-0.33,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
44,2012,1,2012-09-09,28-031,MIA,@,HOU,L 10-30,,,,,,,,,,,,,,,,,,,
45,2012,2,2012-09-16,28-038,MIA,,OAK,W 35-13,,,,,,,,,,,,,,,,,,,
46,2012,5,2012-10-07,28-059,MIA,@,CIN,W 17-13,,,,,,,,,,,,,,,,,,,
47,2012,6,2012-10-14,28-066,MIA,,STL,W 17-14,,,,,,,,,,,,,,,,,,,
48,2012,7,2012-10-28,28-080,MIA,@,NYJ,W 30-9,,11,19,57.89,131,1,0,96.6,6.89,7.95,4,-4,-1.00,0,0,0,0.0,0,0
49,2012,8,2012-11-04,28-087,MIA,@,IND,L 20-23,,,,,,,,,,,,,,,,,,,
