
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2012,16,2012-12-30,24-003,KAN,@,DEN,L 3-38,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
2,2013,1,2013-09-08,24-255,KAN,@,JAX,W 28-2,1,1,3,3.00,1,1,6,0.0,0,0
3,2013,2,2013-09-15,24-262,KAN,,DAL,W 17-16,1,1,10,10.00,0,0,0,0.0,0,0
4,2013,3,2013-09-19,24-266,KAN,@,PHI,W 26-16,1,0,0,,0,0,0,0.0,1,0
5,2013,4,2013-09-29,24-276,KAN,,NYG,W 31-7,0,0,0,,0,0,0,0.0,1,0
6,2013,5,2013-10-06,24-283,KAN,@,TEN,W 26-17,1,1,6,6.00,0,0,0,0.0,0,0
7,2013,6,2013-10-13,24-290,KAN,,OAK,W 24-7,1,1,8,8.00,0,0,0,0.0,0,0
8,2013,7,2013-10-20,24-297,KAN,,HOU,W 17-16,,,,,,,,,,
9,2013,8,2013-10-27,24-304,KAN,,CLE,W 23-17,1,0,0,,0,0,0,0.0,0,0
10,2013,9,2013-11-03,24-311,KAN,@,BUF,W 23-13,,,,,,,,,,
11,2013,10,2013-11-17,24-325,KAN,@,DEN,L 17-27,,,,,,,,,,
12,2013,11,2013-11-24,24-332,KAN,,SDG,L 38-41,1,0,0,,0,0,0,0.0,1,0
13,2013,12,2013-12-01,24-339,KAN,,DEN,L 28-35,3,3,42,14.00,1,1,6,0.0,4,0
14,2013,13,2013-12-08,24-346,KAN,@,WAS,W 45-10,2,1,11,11.00,0,0,0,0.0,0,2
15,2013,14,2013-12-15,24-353,KAN,@,OAK,W 56-31,2,0,0,,0,0,0,0.0,1,0
16,2013,15,2013-12-22,24-360,KAN,,IND,L 7-23,,,,,,,,,,
17,2013,16,2013-12-29,25-002,KAN,@,SDG,L 24-27,6,5,45,9.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
18,2014,1,2014-09-07,25-254,KAN,,TEN,L 10-26,2,0,0,,0,0,0,0.0,0,0
19,2014,2,2014-09-14,25-261,KAN,@,DEN,L 17-24,5,2,21,10.50,0,0,0,0.0,0,0
20,2014,3,2014-09-21,25-268,KAN,@,MIA,W 34-15,2,2,18,9.00,0,0,0,0.0,0,0
21,2014,4,2014-09-29,25-276,KAN,,NWE,W 41-14,1,0,0,,0,0,0,0.0,1,0
22,2014,5,2014-10-05,25-282,KAN,@,SFO,L 17-22,4,4,50,12.50,0,0,0,0.0,0,0
23,2014,6,2014-10-19,25-296,KAN,@,SDG,W 23-20,1,0,0,,0,0,0,0.0,0,0
24,2014,7,2014-10-26,25-303,KAN,,STL,W 34-7,,,,,,,,,,
25,2014,8,2014-11-02,25-310,KAN,,NYJ,W 24-10,2,2,9,4.50,0,0,0,0.0,1,0
26,2014,9,2014-11-09,25-317,KAN,@,BUF,W 17-13,3,1,6,6.00,0,0,0,0.0,1,0
27,2014,10,2014-11-16,25-324,KAN,,SEA,W 24-20,0,0,0,,0,0,0,0.0,1,0
28,2014,11,2014-11-20,25-328,KAN,@,OAK,L 20-24,2,1,4,4.00,0,0,0,0.0,0,0
29,2014,14,2014-12-14,25-352,KAN,,OAK,W 31-13,0,0,0,,0,0,0,0.0,1,0
30,2014,15,2014-12-21,25-359,KAN,@,PIT,L 12-20,,,,,,,,,,
31,2014,16,2014-12-28,26-001,KAN,,SDG,W 19-7,,,,,,,,,,
,,,31 Games,,,,,20-11-0,42,25,233,9.32,2,2,12,0.0,13,2
