
20,2012,16,2012-12-30,23-335,WAS,,DAL,W 28-18,1,1,12,12.00,0,0,0,,0,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,2PM,TD,Pts
21,2013,1,2013-09-09,24-222,WAS,,PHI,L 27-33,7,5,80,16.00,2,0,0,,0,,2,12
22,2013,2,2013-09-15,24-228,WAS,@,GNB,L 20-38,3,3,35,11.67,0,0,0,,0,,0,0
23,2013,3,2013-09-22,24-235,WAS,,DET,L 20-27,7,3,21,7.00,0,0,0,,0,,0,0
24,2013,4,2013-09-29,24-242,WAS,@,OAK,W 24-14,7,4,49,12.25,0,0,0,,0,,0,0
25,2013,5,2013-10-13,24-256,WAS,@,DAL,L 16-31,6,2,36,18.00,0,0,0,,0,,0,0
26,2013,6,2013-10-20,24-263,WAS,,CHI,W 45-41,5,1,26,26.00,0,0,0,,0,,0,0
27,2013,7,2013-10-27,24-270,WAS,@,DEN,L 21-45,3,1,7,7.00,1,0,0,,0,,1,6
28,2013,8,2013-11-03,24-277,WAS,,SDG,W 30-24,6,5,55,11.00,0,0,0,,0,,0,0
29,2013,9,2013-11-07,24-281,WAS,@,MIN,L 27-34,5,5,61,12.20,0,0,0,,0,,0,0
30,2013,10,2013-11-17,24-291,WAS,@,PHI,L 16-24,1,1,5,5.00,0,0,0,,0,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,2PM,TD,Pts
31,2014,10,2014-11-16,25-290,WAS,,TAM,L 7-27,1,0,0,,0,0,0,,0,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,2PM,TD,Pts
32,2015,1,2015-09-14,26-227,ATL,,PHI,W 26-24,4,2,16,8.00,0,0,0,,0,,0,0
33,2015,2,2015-09-20,26-233,ATL,@,NYG,W 24-20,11,6,77,12.83,1,0,0,,0,,1,6
34,2015,3,2015-09-27,26-240,ATL,@,DAL,W 39-28,6,3,45,15.00,0,0,0,,0,,0,0
35,2015,4,2015-10-04,26-247,ATL,,HOU,W 48-21,8,6,103,17.17,1,0,0,,0,,1,6
36,2015,5,2015-10-11,26-254,ATL,,WAS,W 25-19,4,1,13,13.00,0,0,0,,0,,0,0
37,2015,6,2015-10-15,26-258,ATL,@,NOR,L 21-31,6,4,37,9.25,0,0,0,,0,,0,0
38,2015,7,2015-10-25,26-268,ATL,@,TEN,W 10-7,0,0,0,,0,0,0,,0,,0,0
39,2015,10,2015-11-22,26-296,ATL,,IND,L 21-24,7,4,36,9.00,1,0,0,,0,,1,6
,,,39 Games,,,,,19-20-0,174,107,1408,13.16,9,2,5,2.50,0,1,9,56
