
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2009,3,2009-09-27,23-329,STL,,GNB,L 17-36,1,0,0,,0,0,0,,0,8,187,23.38,0,2,23,11.50,0,,0,0,0.0,1,0
2,2009,4,2009-10-04,23-336,STL,@,SFO,L 0-35,1,1,8,8.00,0,0,0,,0,4,82,20.50,0,2,9,4.50,0,,0,0,0.0,0,0
3,2009,5,2009-10-11,23-343,STL,,MIN,L 10-38,5,5,43,8.60,0,0,0,,0,6,135,22.50,0,1,6,6.00,0,,0,0,0.0,0,0
4,2009,6,2009-10-18,23-350,STL,@,JAX,L 20-23,4,3,25,8.33,0,0,0,,0,4,125,31.25,0,1,11,11.00,0,,0,0,0.0,0,0
5,2009,7,2009-10-25,23-357,STL,,IND,L 6-42,5,5,39,7.80,0,0,0,,0,7,176,25.14,0,2,16,8.00,0,,0,0,0.0,0,0
6,2009,8,2009-11-01,23-364,STL,@,DET,W 17-10,3,1,13,13.00,0,1,0,0.00,0,2,40,20.00,0,3,28,9.33,0,,0,0,0.0,0,0
7,2009,9,2009-11-15,24-013,STL,,NOR,L 23-28,2,0,0,,0,0,0,,0,3,64,21.33,0,1,10,10.00,0,,0,0,0.0,0,0
8,2009,10,2009-11-22,24-020,STL,,ARI,L 13-21,4,4,61,15.25,0,0,0,,0,3,91,30.33,0,2,19,9.50,0,,0,0,0.0,0,0
