
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2004,1,2004-09-12,22-088,NYJ,,CIN,W 31-24,0,,,,,,,,,,,,,,,,,,,,,,
2,2004,2,2004-09-19,22-095,NYJ,@,SDG,W 34-28,,,,,,,,,,,,,,,,,,,,,,,
3,2004,4,2004-10-10,22-116,NYJ,,BUF,W 16-14,0,,,,,,,,,,,,,,,,,,,,,,
4,2004,5,2004-10-17,22-123,NYJ,,SFO,W 22-14,1,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
5,2004,6,2004-10-24,22-130,NYJ,@,NWE,L 7-13,,,,,,,,,,,,,,,,,,,,,,,
6,2004,7,2004-11-01,22-138,NYJ,,MIA,W 41-14,1,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
7,2004,8,2004-11-07,22-144,NYJ,@,BUF,L 17-22,0,,,,,,,,,,,,,,,,,,,,,,
8,2004,9,2004-11-14,22-151,NYJ,,BAL,L 17-20,1,,,,,,,,,,,,,,,,,,,,,,
9,2004,10,2004-11-21,22-158,NYJ,@,CLE,W 10-7,0,0,0,,0,0,0,,0,1,30,30.00,0,0,0,,0,,0,0,0.0,0,0
10,2004,14,2004-12-19,22-186,NYJ,,SEA,W 37-14,1,1,15,15.00,0,0,0,,0,2,39,19.50,0,0,0,,0,,0,0,0.0,0,0
