
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,1,2014-09-07,23-262,WAS,@,HOU,L 6-17,0,0,0,,0,0,0,0.0,1,0
2,2014,2,2014-09-14,23-269,WAS,,JAX,W 41-10,8,5,57,11.40,0,0,0,0.0,0,0
3,2014,3,2014-09-21,23-276,WAS,@,PHI,L 34-37,1,0,0,,0,0,0,0.0,0,0
4,2014,4,2014-09-25,23-280,WAS,,NYG,L 14-45,1,0,0,,0,0,0,0.0,0,0
5,2014,5,2014-10-06,23-291,WAS,,SEA,L 17-27,,,,,,,,,,
6,2014,6,2014-10-12,23-297,WAS,@,ARI,L 20-30,,,,,,,,,,
7,2014,7,2014-10-19,23-304,WAS,,TEN,W 19-17,,,,,,,,,,
8,2014,8,2014-10-27,23-312,WAS,@,DAL,W 20-17,,,,,,,,,,
9,2014,9,2014-11-02,23-318,WAS,@,MIN,L 26-29,,,,,,,,,,
10,2014,10,2014-11-16,23-332,WAS,,TAM,L 7-27,,,,,,,,,,
11,2014,11,2014-11-23,23-339,WAS,@,SFO,L 13-17,,,,,,,,,,
12,2014,12,2014-11-30,23-346,WAS,@,IND,L 27-49,,,,,,,,,,
13,2014,13,2014-12-07,23-353,WAS,,STL,L 0-24,3,1,4,4.00,0,0,0,0.0,0,0
14,2014,14,2014-12-14,23-360,WAS,@,NYG,L 13-24,,,,,,,,,,
15,2014,15,2014-12-20,24-001,WAS,,PHI,W 27-24,,,,,,,,,,
16,2014,16,2014-12-28,24-009,WAS,,DAL,L 17-44,2,1,7,7.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
17,2015,1,2015-09-13,24-268,WAS,,MIA,L 10-17,2,1,15,15.00,0,0,0,0.0,0,0
18,2015,2,2015-09-20,24-275,WAS,,STL,W 24-10,6,3,45,15.00,0,0,0,0.0,0,0
19,2015,3,2015-09-24,24-279,WAS,@,NYG,L 21-32,5,2,9,4.50,0,0,0,0.0,0,0
20,2015,4,2015-10-04,24-289,WAS,,PHI,W 23-20,7,5,45,9.00,0,0,0,0.0,0,0
21,2015,5,2015-10-11,24-296,WAS,@,ATL,L 19-25,4,1,4,4.00,0,0,0,0.0,0,0
22,2015,6,2015-10-18,24-303,WAS,@,NYJ,L 20-34,4,2,22,11.00,0,0,0,0.0,0,0
23,2015,7,2015-10-25,24-310,WAS,,TAM,W 31-30,3,3,54,18.00,1,1,6,0.0,0,0
24,2015,8,2015-11-08,24-324,WAS,@,NWE,L 10-27,0,0,0,,0,0,0,0.0,0,0
25,2015,9,2015-11-15,24-331,WAS,,NOR,W 47-14,0,0,0,,0,0,0,0.0,0,0
26,2015,10,2015-11-22,24-338,WAS,@,CAR,L 16-44,0,0,0,,0,0,0,0.0,0,0
27,2015,11,2015-11-29,24-345,WAS,,NYG,W 20-14,1,1,19,19.00,0,0,0,0.0,0,0
,,,27 Games,,,,,9-18-0,47,25,281,11.24,1,1,6,0.0,1,0
