
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2009,1,2009-09-10,23-040,PIT,,TEN,W 13-10,6,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
2,2009,2,2009-09-20,23-050,PIT,@,CHI,L 14-17,3,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,1,0
3,2009,3,2009-09-27,23-057,PIT,@,CIN,L 20-23,8,7,102,14.57,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
4,2009,4,2009-10-04,23-064,PIT,,SDG,W 38-28,3,2,47,23.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
5,2009,5,2009-10-11,23-071,PIT,@,DET,W 28-20,5,2,52,26.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
6,2009,6,2009-10-18,23-078,PIT,,CLE,W 27-14,4,2,50,25.00,0,1,21,21.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,1,0
7,2009,7,2009-10-25,23-085,PIT,,MIN,W 27-17,4,3,72,24.00,1,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
8,2009,8,2009-11-09,23-100,PIT,@,DEN,W 28-10,8,4,69,17.25,1,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
9,2009,9,2009-11-15,23-106,PIT,,CIN,L 12-18,5,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,1,26,26.00,0,0,0,0.0,0,0
10,2009,10,2009-11-22,23-113,PIT,@,KAN,L 24-27,3,2,47,23.50,0,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,1,0
11,2009,11,2009-11-29,23-120,PIT,@,BAL,L 17-20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2009,12,2009-12-06,23-127,PIT,,OAK,L 24-27,3,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
13,2009,13,2009-12-10,23-131,PIT,@,CLE,L 6-13,3,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
14,2009,14,2009-12-20,23-141,PIT,,GNB,W 37-36,4,2,79,39.50,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12,0.0,0,0
15,2009,15,2009-12-27,23-148,PIT,,BAL,W 23-20,6,3,83,27.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
16,2009,16,2010-01-03,23-155,PIT,@,MIA,W 30-24,3,2,64,32.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
