
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2011,1,2011-09-11,22-220,ATL,@,CHI,L 12-30,6,5,71,14.20,0,0,0,,0,0,0,0.0,0,0
2,2011,2,2011-09-18,22-227,ATL,,PHI,W 35-31,8,2,29,14.50,0,0,0,,0,0,0,0.0,0,0
3,2011,3,2011-09-25,22-234,ATL,@,TAM,L 13-16,7,6,115,19.17,0,1,-9,-9.00,0,0,0,0.0,0,0
4,2011,4,2011-10-02,22-241,ATL,@,SEA,W 30-28,17,11,127,11.55,0,0,0,,0,0,0,0.0,0,0
5,2011,5,2011-10-09,22-248,ATL,,GNB,L 14-25,4,1,16,16.00,0,1,17,17.00,0,0,0,0.0,0,0
6,2011,8,2011-11-06,22-276,ATL,@,IND,W 31-7,4,3,131,43.67,2,2,33,16.50,0,2,12,0.0,0,0
7,2011,9,2011-11-13,22-283,ATL,,NOR,L 23-26,5,2,9,4.50,0,0,0,,0,0,0,0.0,0,0
8,2011,11,2011-11-27,22-297,ATL,,MIN,W 24-14,0,,,,,,,,,,,,,
9,2011,12,2011-12-04,22-304,ATL,@,HOU,L 10-17,11,4,68,17.00,0,0,0,,0,0,0,0.0,1,0
10,2011,13,2011-12-11,22-311,ATL,@,CAR,W 31-23,8,3,104,34.67,2,0,0,,0,2,12,0.0,0,0
11,2011,14,2011-12-15,22-315,ATL,,JAX,W 41-14,6,5,85,17.00,1,1,6,6.00,0,1,6,0.0,0,0
12,2011,15,2011-12-26,22-326,ATL,@,NOR,L 16-45,14,8,128,16.00,1,0,0,,0,1,6,0.0,0,0
13,2011,16,2012-01-01,22-332,ATL,,TAM,W 45-24,5,4,76,19.00,2,1,9,9.00,0,2,12,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
14,2012,1,2012-09-09,23-219,ATL,@,KAN,W 40-24,9,6,108,18.00,2,0,0,,0,2,12,0.0,0,0
15,2012,2,2012-09-17,23-227,ATL,,DEN,W 27-21,7,4,14,3.50,0,1,1,1.00,0,0,0,0.0,0,0
16,2012,3,2012-09-23,23-233,ATL,@,SDG,W 27-3,7,5,67,13.40,1,0,0,,0,1,6,0.0,0,0
17,2012,4,2012-09-30,23-240,ATL,,CAR,W 30-28,8,1,30,30.00,0,0,0,,0,0,0,0.0,0,0
18,2012,5,2012-10-07,23-247,ATL,@,WAS,W 24-17,15,10,94,9.40,1,1,1,1.00,0,1,6,0.0,0,0
19,2012,6,2012-10-14,23-254,ATL,,OAK,W 23-20,8,4,63,15.75,0,0,0,,0,0,0,0.0,0,0
20,2012,7,2012-10-28,23-268,ATL,@,PHI,W 30-17,5,5,123,24.60,1,1,9,9.00,0,1,6,0.0,0,0
21,2012,8,2012-11-04,23-275,ATL,,DAL,W 19-13,6,5,129,25.80,0,1,8,8.00,0,0,0,0.0,0,0
22,2012,9,2012-11-11,23-282,ATL,@,NOR,L 27-31,5,4,75,18.75,0,0,0,,0,0,0,0.0,0,0
23,2012,10,2012-11-18,23-289,ATL,,ARI,W 23-19,7,3,33,11.00,0,0,0,,0,0,0,0.0,0,0
24,2012,11,2012-11-25,23-296,ATL,@,TAM,W 24-23,9,6,147,24.50,1,0,0,,0,1,6,0.0,0,0
25,2012,12,2012-11-29,23-300,ATL,,NOR,W 23-13,8,5,48,9.60,0,0,0,,0,0,0,0.0,0,0
26,2012,13,2012-12-09,23-310,ATL,@,CAR,L 20-30,11,5,66,13.20,1,0,0,,0,1,6,0.0,0,0
27,2012,14,2012-12-16,23-317,ATL,,NYG,W 34-0,6,6,74,12.33,2,1,18,18.00,0,2,12,0.0,0,0
28,2012,15,2012-12-22,23-323,ATL,@,DET,W 31-18,11,7,71,10.14,1,1,-7,-7.00,0,1,6,0.0,0,0
29,2012,16,2012-12-30,23-331,ATL,,TAM,L 17-22,6,3,56,18.67,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
30,2013,1,2013-09-08,24-217,ATL,@,NOR,L 17-23,9,7,76,10.86,1,0,0,,0,1,6,0.0,0,0
31,2013,2,2013-09-15,24-224,ATL,,STL,W 31-24,14,11,182,16.55,1,0,0,,0,1,6,0.0,0,0
32,2013,3,2013-09-22,24-231,ATL,@,MIA,L 23-27,12,9,115,12.78,0,1,7,7.00,0,0,0,0.0,0,0
33,2013,4,2013-09-29,24-238,ATL,,NWE,L 23-30,13,6,108,18.00,0,0,0,,0,0,0,0.0,1,0
34,2013,5,2013-10-07,24-246,ATL,,NYJ,L 28-30,11,8,99,12.38,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
35,2014,1,2014-09-07,25-216,ATL,,NOR,W 37-34,9,7,116,16.57,0,0,0,,0,0,0,0.0,0,0
36,2014,2,2014-09-14,25-223,ATL,@,CIN,L 10-24,13,7,88,12.57,1,0,0,,0,1,6,0.0,0,0
37,2014,3,2014-09-18,25-227,ATL,,TAM,W 56-14,11,9,161,17.89,2,0,0,,0,2,12,0.0,0,0
38,2014,4,2014-09-28,25-237,ATL,@,MIN,L 28-41,8,6,82,13.67,0,0,0,,0,0,0,0.0,0,0
39,2014,5,2014-10-05,25-244,ATL,@,NYG,L 20-30,16,11,105,9.55,0,0,0,,0,0,0,0.0,0,0
40,2014,6,2014-10-12,25-251,ATL,,CHI,L 13-27,12,4,68,17.00,0,1,1,1.00,0,0,0,0.0,1,0
41,2014,7,2014-10-19,25-258,ATL,@,BAL,L 7-29,8,5,56,11.20,0,0,0,,0,0,0,0.0,0,0
42,2014,8,2014-10-26,25-265,ATL,,DET,L 21-22,6,4,58,14.50,0,0,0,,0,0,0,0.0,1,0
43,2014,9,2014-11-09,25-279,ATL,@,TAM,W 27-17,11,8,119,14.88,0,0,0,,0,0,0,0.0,0,0
44,2014,10,2014-11-16,25-286,ATL,@,CAR,W 19-17,11,6,59,9.83,0,0,0,,0,0,0,0.0,0,0
45,2014,11,2014-11-23,25-293,ATL,,CLE,L 24-26,13,5,68,13.60,1,0,0,,0,1,6,0.0,1,0
46,2014,12,2014-11-30,25-300,ATL,,ARI,W 29-18,12,10,189,18.90,1,0,0,,0,1,6,0.0,0,0
47,2014,13,2014-12-08,25-308,ATL,@,GNB,L 37-43,17,11,259,23.55,1,0,0,,0,1,6,0.0,0,0
48,2014,15,2014-12-21,25-321,ATL,@,NOR,W 30-14,8,7,107,15.29,0,0,0,,0,0,0,0.0,0,0
49,2014,16,2014-12-28,25-328,ATL,,CAR,L 3-34,8,4,58,14.50,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
50,2015,1,2015-09-14,26-223,ATL,,PHI,W 26-24,11,9,141,15.67,2,0,0,,0,2,12,0.0,0,0
51,2015,2,2015-09-20,26-229,ATL,@,NYG,W 24-20,15,13,135,10.38,0,0,0,,0,0,0,0.0,0,0
52,2015,3,2015-09-27,26-236,ATL,@,DAL,W 39-28,20,12,164,13.67,2,0,0,,0,2,12,0.0,0,0
53,2015,4,2015-10-04,26-243,ATL,,HOU,W 48-21,6,4,38,9.50,0,0,0,,0,0,0,0.0,0,0
54,2015,5,2015-10-11,26-250,ATL,,WAS,W 25-19,10,5,67,13.40,0,0,0,,0,1,6,0.0,0,0
55,2015,6,2015-10-15,26-254,ATL,@,NOR,L 21-31,10,6,93,15.50,0,0,0,,0,0,0,0.0,0,0
56,2015,7,2015-10-25,26-264,ATL,@,TEN,W 10-7,17,9,92,10.22,1,0,0,,0,1,6,0.0,0,0
57,2015,8,2015-11-01,26-271,ATL,,TAM,L 20-23,13,12,162,13.50,1,0,0,,0,1,6,0.0,0,0
58,2015,9,2015-11-08,26-278,ATL,@,SFO,L 16-17,17,10,137,13.70,0,0,0,,0,0,0,0.0,0,0
59,2015,10,2015-11-22,26-292,ATL,,IND,L 21-24,15,9,160,17.78,0,0,0,,0,0,0,0.0,0,0
60,2015,11,2015-11-29,26-299,ATL,,MIN,L 10-20,7,5,56,11.20,0,0,0,,0,0,0,0.0,0,0
,,,60 Games,,,,,33-27-0,586,372,5575,14.99,32,14,94,6.71,0,33,198,0.0,5,0
