
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
18,2005,1,2005-09-11,24-133,MIA,,DEN,W 34-10,4,4,60,15.00,0,0,0,,0,2,51,25.50,0,4,64,16.00,0,,,,,,,,0,0,0.0,0,0
19,2005,2,2005-09-18,24-140,MIA,@,NYJ,L 7-17,4,2,21,10.50,0,0,0,,0,4,73,18.25,0,5,26,5.20,0,,,,,,,,0,0,0.0,0,0
20,2005,3,2005-09-25,24-147,MIA,,CAR,W 27-24,1,0,0,,0,1,5,5.00,0,4,80,20.00,0,1,4,4.00,0,,,,,,,,0,0,0.0,0,0
21,2005,4,2005-10-09,24-161,MIA,@,BUF,L 14-20,3,2,24,12.00,0,0,0,,0,4,93,23.25,0,5,33,6.60,0,,,,,,,,0,0,0.0,0,0
22,2005,5,2005-10-16,24-168,MIA,@,TAM,L 13-27,4,3,97,32.33,0,0,0,,0,6,130,21.67,0,4,70,17.50,0,,,,,,,,0,0,0.0,0,0
23,2005,6,2005-10-21,24-173,MIA,,KAN,L 20-30,4,2,41,20.50,0,0,0,,0,7,162,23.14,0,2,55,27.50,0,,,,,,,,0,0,0.0,0,0
24,2005,7,2005-10-30,24-182,MIA,@,NOR,W 21-6,5,3,17,5.67,0,0,0,,0,4,67,16.75,0,1,11,11.00,0,,,,,,,,0,0,0.0,0,0
25,2005,8,2005-11-06,24-189,MIA,,ATL,L 10-17,2,1,6,6.00,0,0,0,,0,3,56,18.67,0,1,0,0.00,0,,,,,,,,0,0,0.0,0,0
26,2005,9,2005-11-13,24-196,MIA,,NWE,L 16-23,4,2,61,30.50,0,0,0,,0,4,112,28.00,0,3,13,4.33,0,,,,,,,,0,0,0.0,0,0
27,2005,10,2005-11-20,24-203,MIA,@,CLE,L 0-22,3,2,12,6.00,0,0,0,,0,4,79,19.75,0,2,23,11.50,0,,,,,,,,0,0,0.0,0,0
28,2005,11,2005-11-27,24-210,MIA,@,OAK,W 33-21,1,1,16,16.00,0,0,0,,0,5,141,28.20,0,0,0,,0,,,,,,,,0,0,0.0,0,0
29,2005,12,2005-12-04,24-217,MIA,,BUF,W 24-23,8,4,40,10.00,0,0,0,,0,4,74,18.50,0,5,14,2.80,0,,,,,,,,0,0,0.0,0,0
30,2005,13,2005-12-11,24-224,MIA,@,SDG,W 23-21,1,0,0,,0,0,0,,0,3,90,30.00,0,0,0,,0,,,,,,,,0,0,0.0,0,0
31,2005,14,2005-12-18,24-231,MIA,,NYJ,W 24-20,2,1,19,19.00,0,0,0,,0,4,105,26.25,0,3,31,10.33,0,,,,,,,,0,0,0.0,0,0
32,2005,15,2005-12-24,24-237,MIA,,TEN,W 24-10,1,0,0,,0,0,0,,0,0,0,,0,5,28,5.60,0,,,,,,,,0,0,0.0,0,0
33,2005,16,2006-01-01,24-245,MIA,@,NWE,W 28-26,5,2,20,10.00,0,0,0,,0,3,66,22.00,0,2,18,9.00,0,,,,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
34,2006,1,2006-09-07,25-129,MIA,@,PIT,L 17-28,8,4,67,16.75,0,0,0,,0,3,74,24.67,0,3,79,26.33,0,,,,,,,,0,0,0.0,0,0
35,2006,2,2006-09-17,25-139,MIA,,BUF,L 6-16,5,5,41,8.20,0,0,0,,0,4,101,25.25,0,1,7,7.00,0,,,,,,,,0,0,0.0,0,0
36,2006,3,2006-09-24,25-146,MIA,,TEN,W 13-10,6,5,59,11.80,0,0,0,,0,2,42,21.00,0,2,2,1.00,0,,,,,,,,0,0,0.0,0,0
37,2006,4,2006-10-01,25-153,MIA,@,HOU,L 15-17,7,4,55,13.75,0,0,0,,0,2,53,26.50,0,1,11,11.00,0,,,,,,,,0,0,0.0,0,0
38,2006,5,2006-10-08,25-160,MIA,@,NWE,L 10-20,12,9,77,8.56,0,0,0,,0,4,103,25.75,0,2,18,9.00,0,,,,,,,,0,0,0.0,0,0
39,2006,6,2006-10-15,25-167,MIA,@,NYJ,L 17-20,10,6,56,9.33,0,0,0,,0,5,69,13.80,0,4,31,7.75,0,,,,,,,,0,0,0.0,0,0
40,2006,7,2006-10-22,25-174,MIA,,GNB,L 24-34,9,6,38,6.33,0,0,0,,0,4,77,19.25,0,3,23,7.67,0,,,,,,,,0,0,0.0,0,0
41,2006,8,2006-11-05,25-188,MIA,@,CHI,W 31-13,3,2,14,7.00,1,0,0,,0,4,70,17.50,0,2,13,6.50,0,,,,,,,,1,6,0.0,0,0
42,2006,9,2006-11-12,25-195,MIA,,KAN,W 13-10,4,3,46,15.33,0,0,0,,0,3,67,22.33,0,4,56,14.00,0,,,,,,,,0,0,0.0,0,0
43,2006,10,2006-11-19,25-202,MIA,,MIN,W 24-20,8,4,59,14.75,0,0,0,,0,2,46,23.00,0,2,20,10.00,0,,,,,,,,0,0,0.0,0,0
44,2006,11,2006-11-23,25-206,MIA,@,DET,W 27-10,5,5,42,8.40,0,0,0,,0,3,85,28.33,0,5,30,6.00,0,,,,,,,,0,0,0.0,0,0
45,2006,12,2006-12-03,25-216,MIA,,JAX,L 10-24,6,5,44,8.80,0,0,0,,0,2,26,13.00,0,1,2,2.00,0,,,,,,,,0,0,0.0,0,0
46,2006,13,2006-12-10,25-223,MIA,,NWE,W 21-0,3,1,-1,-1.00,0,0,0,,0,0,0,,0,4,36,9.00,0,,,,,,,,0,0,0.0,0,0
47,2006,14,2006-12-17,25-230,MIA,@,BUF,L 0-21,5,4,56,14.00,0,0,0,,0,3,61,20.33,0,2,11,5.50,0,,,,,,,,0,0,0.0,0,0
48,2006,15,2006-12-25,25-238,MIA,,NYJ,L 10-13,4,1,11,11.00,0,0,0,,0,4,83,20.75,0,3,31,10.33,0,,,,,,,,0,0,0.0,0,0
49,2006,16,2006-12-31,25-244,MIA,@,IND,L 22-27,5,3,23,7.67,0,0,0,,0,3,107,35.67,0,2,8,4.00,0,,,,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
50,2007,1,2007-09-09,26-131,NWE,@,NYJ,W 38-14,9,6,61,10.17,1,0,0,,0,0,0,,0,2,6,3.00,0,,,,,,,,1,6,0.0,0,0
51,2007,2,2007-09-16,26-138,NWE,,SDG,W 38-14,9,8,91,11.38,0,1,6,6.00,0,0,0,,0,2,13,6.50,0,,,,,,,,0,0,0.0,0,0
52,2007,3,2007-09-23,26-145,NWE,,BUF,W 38-7,6,6,69,11.50,0,0,0,,0,0,0,,0,3,72,24.00,0,,,,,,,,0,0,0.0,0,0
53,2007,4,2007-10-01,26-153,NWE,@,CIN,W 34-13,6,3,22,7.33,0,1,27,27.00,0,0,0,,0,2,16,8.00,0,,,,,,,,0,0,0.0,0,0
54,2007,5,2007-10-07,26-159,NWE,,CLE,W 34-17,6,4,19,4.75,0,0,0,,0,2,51,25.50,0,2,19,9.50,0,,,,,,,,0,0,0.0,0,0
55,2007,6,2007-10-14,26-166,NWE,@,DAL,W 48-27,15,11,124,11.27,2,0,0,,0,2,55,27.50,0,3,37,12.33,0,,,,,,,,2,12,0.0,0,0
56,2007,7,2007-10-21,26-173,NWE,@,MIA,W 49-28,11,9,138,15.33,2,0,0,,0,1,25,25.00,0,3,9,3.00,0,,,,,,,,2,12,0.0,0,0
57,2007,8,2007-10-28,26-180,NWE,,WAS,W 52-7,10,9,89,9.89,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
58,2007,9,2007-11-04,26-187,NWE,@,IND,W 24-20,5,5,38,7.60,1,0,0,,0,1,26,26.00,0,3,60,20.00,0,,,,,,,,1,6,0.0,0,0
59,2007,10,2007-11-18,26-201,NWE,@,BUF,W 56-10,8,7,78,11.14,0,1,3,3.00,0,0,0,,0,1,4,4.00,0,,,,,,,,0,0,0.0,0,0
60,2007,11,2007-11-25,26-208,NWE,,PHI,W 31-28,17,13,149,11.46,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
61,2007,12,2007-12-03,26-216,NWE,@,BAL,W 27-24,9,3,18,6.00,0,0,0,,0,0,0,,0,1,1,1.00,0,,,,,,,,0,0,0.0,0,0
62,2007,13,2007-12-09,26-222,NWE,,PIT,W 34-13,11,9,78,8.67,1,0,0,,0,0,0,,0,1,2,2.00,0,,,,,,,,1,6,0.0,0,0
63,2007,14,2007-12-16,26-229,NWE,,NYJ,W 20-10,4,3,30,10.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
64,2007,15,2007-12-23,26-236,NWE,,MIA,W 28-7,7,5,49,9.80,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
65,2007,16,2007-12-29,26-242,NWE,@,NYG,W 38-35,12,11,122,11.09,0,0,0,,0,1,19,19.00,0,2,10,5.00,0,,,,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
66,2008,1,2008-09-07,27-129,NWE,,KAN,W 17-10,10,6,51,8.50,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
67,2008,2,2008-09-14,27-136,NWE,@,NYJ,W 19-10,11,7,72,10.29,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
68,2008,3,2008-09-21,27-143,NWE,,MIA,L 13-38,7,6,55,9.17,0,1,19,19.00,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
69,2008,4,2008-10-05,27-157,NWE,@,SFO,W 30-21,11,8,73,9.13,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,1,0
70,2008,5,2008-10-12,27-164,NWE,@,SDG,L 10-30,11,9,73,8.11,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,1,0
71,2008,6,2008-10-20,27-172,NWE,,DEN,W 41-7,6,6,63,10.50,1,0,0,,0,0,0,,0,3,63,21.00,0,,,,,,,,1,6,0.0,0,0
72,2008,7,2008-10-26,27-178,NWE,,STL,W 23-16,11,7,79,11.29,0,0,0,,0,1,26,26.00,0,3,30,10.00,0,,,,,,,,0,0,0.0,0,0
73,2008,8,2008-11-02,27-185,NWE,@,IND,L 15-18,7,7,37,5.29,0,0,0,,0,0,0,,0,2,24,12.00,0,,,,,,,,0,0,0.0,0,0
74,2008,9,2008-11-09,27-192,NWE,,BUF,W 20-10,10,9,107,11.89,0,2,7,3.50,0,0,0,,0,1,10,10.00,0,,,,,,,,0,0,0.0,0,0
75,2008,10,2008-11-13,27-196,NWE,,NYJ,L 31-34,8,7,108,15.43,0,0,0,,0,0,0,,0,3,14,4.67,0,,,,,,,,0,0,0.0,1,0
76,2008,11,2008-11-23,27-206,NWE,@,MIA,W 48-28,11,8,120,15.00,0,0,0,,0,0,0,,0,2,20,10.00,0,,,,,,,,0,0,0.0,0,0
77,2008,12,2008-11-30,27-213,NWE,,PIT,L 10-33,7,4,30,7.50,0,0,0,,0,0,0,,0,2,0,0.00,0,,,,,,,,0,0,0.0,0,0
78,2008,13,2008-12-07,27-220,NWE,@,SEA,W 24-21,17,12,134,11.17,0,0,0,,0,0,0,,0,3,20,6.67,0,,,,,,,1,0,2,0.0,0,0
79,2008,14,2008-12-14,27-227,NWE,@,OAK,W 49-26,9,6,69,11.50,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,1,0
80,2008,15,2008-12-21,27-234,NWE,,ARI,W 47-7,10,7,68,9.71,1,0,0,,0,0,0,,0,5,56,11.20,0,,,,,,,,1,6,0.0,0,0
81,2008,16,2008-12-28,27-241,NWE,@,BUF,W 13-0,3,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
82,2009,1,2009-09-14,28-136,NWE,,BUF,W 25-24,16,12,93,7.75,0,0,0,,0,0,0,,0,2,21,10.50,0,,,,,,,,0,0,0.0,0,0
83,2009,4,2009-10-04,28-156,NWE,,BAL,W 27-21,10,6,48,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
84,2009,5,2009-10-11,28-163,NWE,@,DEN,L 17-20,15,8,86,10.75,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
85,2009,6,2009-10-18,28-170,NWE,,TEN,W 59-0,11,10,150,15.00,2,0,0,,0,0,0,,0,1,0,0.00,0,,,,,,,,2,12,0.0,0,0
86,2009,7,2009-10-25,28-177,NWE,@,TAM,W 35-7,10,10,107,10.70,1,1,6,6.00,0,0,0,,0,4,53,13.25,0,,,,,,,,1,6,0.0,0,0
87,2009,8,2009-11-08,28-191,NWE,,MIA,W 27-17,10,9,84,9.33,0,0,0,,0,0,0,,0,1,5,5.00,0,,,,,,,,0,0,0.0,1,0
88,2009,9,2009-11-15,28-198,NWE,@,IND,L 34-35,11,9,94,10.44,0,0,0,,0,0,0,,0,5,117,23.40,0,,,,,,,,0,0,0.0,0,0
89,2009,10,2009-11-22,28-205,NWE,,NYJ,W 31-14,17,15,192,12.80,0,1,11,11.00,0,0,0,,0,2,-1,-0.50,0,,,,,,,,0,0,0.0,0,0
90,2009,11,2009-11-30,28-213,NWE,@,NOR,L 17-38,9,6,32,5.33,0,2,14,7.00,0,0,0,,0,1,41,41.00,0,,,,,,,,0,0,0.0,1,0
91,2009,12,2009-12-06,28-219,NWE,@,MIA,L 21-22,13,10,167,16.70,0,0,0,,0,1,27,27.00,0,3,29,9.67,0,,,,,,,,0,0,0.0,0,0
92,2009,13,2009-12-13,28-226,NWE,,CAR,W 20-10,14,10,105,10.50,0,0,0,,0,0,0,,0,5,47,9.40,0,,,,,,,,0,0,0.0,0,0
93,2009,14,2009-12-20,28-233,NWE,@,BUF,W 17-10,11,4,40,10.00,0,1,5,5.00,0,1,18,18.00,0,2,17,8.50,0,,,,,,,,0,0,0.0,1,0
94,2009,15,2009-12-27,28-240,NWE,,JAX,W 35-7,13,13,138,10.62,0,0,0,,0,0,0,,0,1,9,9.00,0,,,,,,,,0,0,0.0,0,0
95,2009,16,2010-01-03,28-247,NWE,@,HOU,L 27-34,2,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
96,2010,1,2010-09-12,29-134,NWE,,CIN,W 38-24,11,8,64,8.00,2,0,0,,0,0,0,,0,0,0,,0,,,,,,,,2,12,0.0,0,0
97,2010,2,2010-09-19,29-141,NWE,@,NYJ,L 14-28,7,6,38,6.33,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
98,2010,3,2010-09-26,29-148,NWE,,BUF,W 38-30,6,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
99,2010,4,2010-10-04,29-156,NWE,@,MIA,W 41-14,10,8,70,8.75,0,0,0,,0,0,0,,0,1,0,0.00,0,,,,,,,,0,0,0.0,0,0
100,2010,5,2010-10-17,29-169,NWE,,BAL,W 23-20,11,7,53,7.57,0,0,0,,0,0,0,,0,3,27,9.00,0,,,,,,,,0,0,0.0,0,0
101,2010,6,2010-10-24,29-176,NWE,@,SDG,W 23-20,6,4,25,6.25,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
102,2010,7,2010-10-31,29-183,NWE,,MIN,W 28-18,5,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
103,2010,8,2010-11-07,29-190,NWE,@,CLE,L 14-34,6,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,1,1,100.0,,,,,0,1,0.0,0,0
104,2010,9,2010-11-14,29-197,NWE,@,PIT,W 39-26,12,8,89,11.13,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
105,2010,10,2010-11-21,29-204,NWE,,IND,W 31-28,7,5,58,11.60,1,0,0,,0,0,0,,0,1,9,9.00,0,,,,,,,,1,6,0.0,0,0
106,2010,11,2010-11-25,29-208,NWE,@,DET,W 45-24,10,8,90,11.25,2,0,0,,0,0,0,,0,0,0,,0,,,,,,,,2,12,0.0,0,0
107,2010,12,2010-12-06,29-219,NWE,,NYJ,W 45-3,7,7,80,11.43,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
108,2010,13,2010-12-12,29-225,NWE,@,CHI,W 36-7,13,8,115,14.38,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
109,2010,14,2010-12-19,29-232,NWE,,GNB,W 31-27,6,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
110,2010,15,2010-12-26,29-239,NWE,@,BUF,W 34-3,6,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
111,2010,16,2011-01-02,29-246,NWE,,MIA,W 38-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
112,2011,1,2011-09-12,30-134,NWE,@,MIA,W 38-24,12,8,160,20.00,2,0,0,,0,0,0,,0,0,0,,0,,,,,,,,2,12,0.0,0,0
113,2011,2,2011-09-18,30-140,NWE,,SDG,W 35-21,11,7,81,11.57,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
114,2011,3,2011-09-25,30-147,NWE,@,BUF,L 31-34,20,16,217,13.56,2,1,19,19.00,0,0,0,,0,0,0,,0,,,,,,,,2,12,0.0,0,0
115,2011,4,2011-10-02,30-154,NWE,@,OAK,W 31-19,14,9,158,17.56,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
116,2011,5,2011-10-09,30-161,NWE,,NYJ,W 30-21,8,5,124,24.80,0,0,0,,0,0,0,,0,4,54,13.50,0,,,,,,,,0,0,0.0,0,0
117,2011,6,2011-10-16,30-168,NWE,,DAL,W 20-16,10,6,45,7.50,1,0,0,,0,0,0,,0,3,27,9.00,0,,,,,,,,1,6,0.0,0,1
118,2011,7,2011-10-30,30-182,NWE,@,PIT,L 17-25,8,6,39,6.50,0,0,0,,0,0,0,,0,1,1,1.00,0,,,,,,,,0,0,0.0,0,0
119,2011,8,2011-11-06,30-189,NWE,,NYG,L 20-24,10,9,136,15.11,0,1,13,13.00,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
120,2011,9,2011-11-13,30-196,NWE,@,NYJ,W 37-16,8,6,46,7.67,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
121,2011,10,2011-11-21,30-204,NWE,,KAN,W 34-3,3,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
122,2011,11,2011-11-27,30-210,NWE,@,PHI,W 38-20,12,8,115,14.38,2,1,-9,-9.00,0,0,0,,0,0,0,,0,,,,,,,,2,12,0.0,0,0
123,2011,12,2011-12-04,30-217,NWE,,IND,W 31-24,11,11,110,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
124,2011,13,2011-12-11,30-224,NWE,@,WAS,W 34-27,10,7,86,12.29,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
125,2011,14,2011-12-18,30-231,NWE,@,DEN,W 41-23,6,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
126,2011,15,2011-12-24,30-237,NWE,,MIA,W 27-24,19,12,138,11.50,0,1,7,7.00,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
127,2011,16,2012-01-01,30-245,NWE,,BUF,W 49-21,11,6,51,8.50,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,1,0
