
23,2013,7,2013-10-20,23-219,HOU,@,KAN,L 16-17,0,0,0,,0,0,0,,0,1,22,22.00,0,1,6,6.00,0,0,0,0.0,0,0
24,2013,8,2013-11-03,23-233,HOU,,IND,L 24-27,0,0,0,,0,0,0,,0,3,83,27.67,0,2,15,7.50,0,0,0,0.0,0,0
25,2013,9,2013-11-10,23-240,HOU,@,ARI,L 24-27,0,0,0,,0,0,0,,0,0,0,,0,2,12,6.00,0,0,0,0.0,0,0
26,2013,10,2013-11-17,23-247,HOU,,OAK,L 23-28,5,2,32,16.00,0,0,0,,0,2,62,31.00,0,7,125,17.86,1,0,6,0.0,0,0
27,2013,11,2013-11-24,23-254,HOU,,JAX,L 6-13,2,1,12,12.00,0,0,0,,0,3,60,20.00,0,3,19,6.33,0,0,0,0.0,0,0
28,2013,12,2013-12-01,23-261,HOU,,NWE,L 31-34,1,1,27,27.00,0,0,0,,0,2,71,35.50,0,1,6,6.00,0,0,0,0.0,0,0
29,2013,13,2013-12-05,23-265,HOU,@,JAX,L 20-27,6,4,28,7.00,1,0,0,,0,2,40,20.00,0,3,21,7.00,0,1,6,0.0,0,0
30,2013,14,2013-12-15,23-275,HOU,@,IND,L 3-25,3,1,13,13.00,0,0,0,,0,0,0,,0,2,11,5.50,0,0,0,0.0,0,0
31,2013,15,2013-12-22,23-282,HOU,,DEN,L 13-37,6,4,35,8.75,1,0,0,,0,0,0,,0,5,70,14.00,0,1,6,0.0,0,0
32,2013,16,2013-12-29,23-289,HOU,@,TEN,L 10-16,3,1,2,2.00,0,0,0,,0,3,83,27.67,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
33,2014,1,2014-09-07,24-176,HOU,,WAS,W 17-6,0,,,,,,,,,,,,,,,,,,,,,
34,2014,2,2014-09-14,24-183,HOU,@,OAK,W 30-14,,,,,,,,,,,,,,,,,,,,,,
35,2014,3,2014-09-21,24-190,HOU,@,NYG,L 17-30,2,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
36,2014,4,2014-09-28,24-197,HOU,,BUF,W 23-17,1,0,0,,0,0,0,,0,0,0,,0,3,10,3.33,0,0,0,0.0,0,0
37,2014,5,2014-10-05,24-204,HOU,@,DAL,L 17-20,1,1,7,7.00,0,0,0,,0,0,0,,0,3,30,10.00,0,0,0,0.0,0,0
38,2014,6,2014-10-09,24-208,HOU,,IND,L 28-33,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2014,7,2014-10-20,24-219,HOU,@,PIT,L 23-30,1,1,5,5.00,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0.0,0,0
40,2014,8,2014-10-26,24-225,HOU,@,TEN,W 30-16,0,0,0,,0,0,0,,0,0,0,,0,2,18,9.00,0,0,0,0.0,0,0
41,2014,9,2014-11-02,24-232,HOU,,PHI,L 21-31,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2014,10,2014-11-16,24-246,HOU,@,CLE,W 23-7,1,1,6,6.00,0,0,0,,0,0,0,,0,2,5,2.50,0,0,0,0.0,0,0
43,2014,11,2014-11-23,24-253,HOU,,CIN,L 13-22,1,0,0,,0,0,0,,0,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
44,2014,12,2014-11-30,24-260,HOU,,TEN,W 45-21,1,1,32,32.00,0,0,0,,0,0,0,,0,2,20,10.00,0,0,0,0.0,0,0
45,2014,13,2014-12-07,24-267,HOU,@,JAX,W 27-13,3,1,12,12.00,0,0,0,,0,0,0,,0,1,21,21.00,0,0,0,0.0,0,0
46,2014,14,2014-12-14,24-274,HOU,@,IND,L 10-17,0,0,0,,0,0,0,,0,0,0,,0,3,6,2.00,0,0,0,0.0,0,0
47,2014,15,2014-12-21,24-281,HOU,,BAL,W 25-13,0,0,0,,0,0,0,,0,0,0,,0,4,24,6.00,0,0,0,0.0,0,0
48,2014,16,2014-12-28,24-288,HOU,,JAX,W 23-17,0,0,0,,0,0,0,,0,1,19,19.00,0,2,12,6.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
49,2015,3,2015-09-27,25-196,NWE,,JAX,W 51-17,3,3,33,11.00,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
50,2015,4,2015-10-11,25-210,NWE,@,DAL,W 30-6,2,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2015,5,2015-10-18,25-217,NWE,@,IND,W 34-27,2,1,39,39.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2015,11,2015-11-29,25-259,NWE,@,DEN,L 24-30,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,52 Games,,,,,26-26-0,88,45,519,11.53,4,4,53,13.25,0,68,1707,25.10,0,86,766,8.91,1,4,30,0.0,1,0
