
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,2PM,TD,Pts,Sk,Tkl,Ast
1,2001,2,2001-09-23,22-310,IND,,BUF,W 42-26,,,,,,,,,,,,,,,,,,,,,,,,
2,2001,4,2001-10-14,22-331,IND,,OAK,L 18-23,3,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
3,2001,5,2001-10-21,22-338,IND,,NWE,L 17-38,6,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
4,2001,6,2001-10-25,22-342,IND,@,KAN,W 35-28,7,5,63,12.60,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
5,2001,7,2001-11-04,22-352,IND,@,BUF,W 30-14,4,2,58,29.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
6,2001,8,2001-11-11,22-359,IND,,MIA,L 24-27,4,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
7,2001,9,2001-11-18,23-001,IND,@,NOR,L 20-34,5,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
8,2001,11,2001-12-02,23-015,IND,@,BAL,L 27-39,4,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
9,2001,12,2001-12-10,23-023,IND,@,MIA,L 6-41,2,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
10,2001,13,2001-12-16,23-029,IND,,ATL,W 41-27,8,5,78,15.60,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
11,2001,14,2001-12-23,23-036,IND,,NYJ,L 28-29,2,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
12,2001,15,2001-12-30,23-043,IND,@,STL,L 17-42,,,,,,,,,,,,,,,,,,,,,,,,
13,2001,16,2002-01-06,23-050,IND,,DEN,W 29-10,4,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,2PM,TD,Pts,Sk,Tkl,Ast
14,2002,1,2002-09-08,23-295,IND,@,JAX,W 28-25,2,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
15,2002,2,2002-09-15,23-302,IND,,MIA,L 13-21,5,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
16,2002,3,2002-09-22,23-309,IND,@,HOU,W 23-3,4,3,53,17.67,1,0,0,,0,0,0,,0,0,0,,,,,1,6,0.0,0,0
17,2002,4,2002-10-06,23-323,IND,,CIN,W 28-21,2,,,,,,,,,,,,,,,,,,,,,,,
18,2002,5,2002-10-13,23-330,IND,,BAL,W 22-20,6,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
19,2002,6,2002-10-21,23-338,IND,@,PIT,L 10-28,6,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
20,2002,7,2002-10-27,23-344,IND,@,WAS,L 21-26,3,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
21,2002,8,2002-11-03,23-351,IND,,TEN,L 15-23,6,5,93,18.60,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
22,2002,9,2002-11-10,23-358,IND,@,PHI,W 35-13,6,6,121,20.17,1,0,0,,0,0,0,,0,0,0,,,,,1,6,0.0,0,0
23,2002,10,2002-11-17,24-000,IND,,DAL,W 20-3,6,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
24,2002,11,2002-11-24,24-007,IND,@,DEN,W 23-20,3,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
25,2002,12,2002-12-01,24-014,IND,,HOU,W 19-3,5,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
26,2002,13,2002-12-08,24-021,IND,@,TEN,L 17-27,9,5,103,20.60,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
27,2002,14,2002-12-15,24-028,IND,@,CLE,W 28-23,,,,,,,,,,,,,,,,,,,,,,,,
28,2002,15,2002-12-22,24-035,IND,,NYG,L 27-44,6,6,104,17.33,2,0,0,,0,0,0,,0,0,0,,,,,2,12,0.0,0,0
29,2002,16,2002-12-29,24-042,IND,,JAX,W 20-13,3,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,2PM,TD,Pts,Sk,Tkl,Ast
30,2003,1,2003-09-07,24-294,IND,@,CLE,W 9-6,5,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
31,2003,2,2003-09-14,24-301,IND,,TEN,W 33-7,5,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
32,2003,3,2003-09-21,24-308,IND,,JAX,W 23-13,13,10,141,14.10,2,0,0,,0,0,0,,0,0,0,,,,,2,12,0.0,0,0
33,2003,4,2003-09-28,24-315,IND,@,NOR,W 55-21,3,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
34,2003,5,2003-10-06,24-323,IND,@,TAM,W 38-35,5,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
35,2003,6,2003-10-12,24-329,IND,,CAR,L 20-23,5,4,71,17.75,1,0,0,,0,0,0,,0,0,0,,,,,1,6,0.0,0,0
36,2003,7,2003-10-26,24-343,IND,,HOU,W 30-21,7,6,96,16.00,2,0,0,,0,0,0,,0,0,0,,,,,2,12,0.0,0,0
37,2003,8,2003-11-02,24-350,IND,@,MIA,W 23-17,6,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
38,2003,9,2003-11-09,24-357,IND,@,JAX,L 23-28,12,6,46,7.67,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
39,2003,10,2003-11-16,24-364,IND,,NYJ,W 38-31,10,9,141,15.67,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
40,2003,11,2003-11-23,25-006,IND,@,BUF,W 17-14,9,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
41,2003,12,2003-11-30,25-013,IND,,NWE,L 34-38,9,3,30,10.00,1,0,0,,0,0,0,,0,0,0,,,,,1,6,0.0,0,0
42,2003,13,2003-12-07,25-020,IND,@,TEN,W 29-27,3,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,0,0,0.0,0,0
43,2003,14,2003-12-14,25-027,IND,,ATL,W 38-7,8,7,57,8.14,1,0,0,,0,0,0,,0,0,0,,,,,1,6,0.0,0,0
44,2003,15,2003-12-21,25-034,IND,,DEN,L 17-31,2,,,,,,,,,,,,,,,,,,,,,,,
