
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,1,2014-09-07,22-265,CAR,@,TAM,W 20-14,0,0,0,,0,0,0,,0,0,0,,0,3,36,12.00,0,0,0,0.0,1,0
2,2014,2,2014-09-14,22-272,CAR,,DET,W 24-7,0,0,0,,0,1,11,11.00,0,0,0,,0,2,8,4.00,0,0,0,0.0,0,0
3,2014,3,2014-09-21,22-279,CAR,,PIT,L 19-37,9,7,66,9.43,0,0,0,,0,2,43,21.50,0,1,-10,-10.00,0,0,0,0.0,0,0
4,2014,4,2014-09-28,22-286,CAR,@,BAL,L 10-38,4,2,35,17.50,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0,0.0,0,0
5,2014,5,2014-10-05,22-293,CAR,,CHI,W 31-24,1,1,4,4.00,0,2,22,11.00,0,1,18,18.00,0,3,81,27.00,1,0,6,0.0,0,0
6,2014,6,2014-10-12,22-300,CAR,@,CIN,T 37-37,1,1,8,8.00,0,0,0,,0,6,134,22.33,0,1,5,5.00,0,0,0,0.0,0,0
7,2014,7,2014-10-19,22-307,CAR,@,GNB,L 17-38,0,0,0,,0,0,0,,0,2,55,27.50,0,2,17,8.50,0,0,0,0.0,0,0
8,2014,11,2014-11-16,22-335,CAR,,ATL,L 17-19,2,1,47,47.00,1,0,0,,0,0,0,,0,4,16,4.00,0,1,6,0.0,0,0
9,2014,12,2014-11-30,22-349,CAR,@,MIN,L 13-31,4,2,34,17.00,1,1,4,4.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
10,2014,13,2014-12-07,22-356,CAR,@,NOR,W 41-10,5,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2014,14,2014-12-14,22-363,CAR,,TAM,W 19-17,6,1,10,10.00,0,1,17,17.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2014,15,2014-12-21,23-005,CAR,,CLE,W 17-13,3,2,22,11.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2014,16,2014-12-28,23-012,CAR,@,ATL,W 34-3,1,1,28,28.00,0,2,41,20.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
14,2015,1,2015-09-13,23-271,CAR,@,JAX,W 20-9,3,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2015,2,2015-09-20,23-278,CAR,,HOU,W 24-17,4,3,57,19.00,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
16,2015,3,2015-09-27,23-285,CAR,,NOR,W 27-22,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2015,4,2015-10-04,23-292,CAR,@,TAM,W 37-23,3,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2015,5,2015-10-18,23-306,CAR,@,SEA,W 27-23,3,2,22,11.00,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2015,6,2015-10-25,23-313,CAR,,PHI,W 27-16,5,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2015,7,2015-11-02,23-321,CAR,,IND,W 29-26,5,3,42,14.00,1,1,14,14.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
21,2015,8,2015-11-08,23-327,CAR,,GNB,W 37-29,4,2,50,25.00,1,1,-12,-12.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2015,9,2015-11-15,23-334,CAR,@,TEN,W 27-10,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,22 Games,,,,,16-5-1,64,38,529,13.92,5,13,124,9.54,0,12,273,22.75,0,16,153,9.56,1,5,36,0.0,1,0
