
9,2007,11,2007-11-25,23-137,HOU,@,CLE,L 17-27,2,1,14,14.00,0,1,-8,-8.00,0,1,18,18.00,0,1,16,16.00,0,,0,0,0.0,0,0
10,2007,12,2007-12-02,23-144,HOU,@,TEN,L 20-28,1,0,0,,0,0,0,,0,0,0,,0,3,-4,-1.33,0,,0,0,0.0,0,0
11,2007,13,2007-12-09,23-151,HOU,,TAM,W 28-14,0,0,0,,0,0,0,,0,0,0,,0,2,4,2.00,0,,0,0,0.0,0,0
12,2007,14,2007-12-13,23-155,HOU,,DEN,W 31-13,0,0,0,,0,0,0,,0,0,0,,0,2,5,2.50,0,,0,0,0.0,0,0
13,2007,15,2007-12-23,23-165,HOU,@,IND,L 15-38,0,0,0,,0,0,0,,0,0,0,,0,1,12,12.00,0,,0,0,0.0,0,0
14,2007,16,2007-12-30,23-172,HOU,,JAX,W 42-28,1,1,14,14.00,0,0,0,,0,0,0,,0,4,50,12.50,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
15,2008,1,2008-09-07,24-058,HOU,@,PIT,L 17-38,0,0,0,,0,0,0,,0,0,0,,0,2,5,2.50,0,,0,0,0.0,0,0
16,2008,2,2008-09-21,24-072,HOU,@,TEN,L 12-31,0,0,0,,0,0,0,,0,0,0,,0,4,45,11.25,0,,0,0,0.0,0,0
17,2008,3,2008-09-28,24-079,HOU,@,JAX,L 27-30,1,1,5,5.00,0,0,0,,0,0,0,,0,2,23,11.50,0,,0,0,0.0,0,0
18,2008,4,2008-10-05,24-086,HOU,,IND,L 27-31,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
19,2008,5,2008-10-12,24-093,HOU,,MIA,W 29-28,0,0,0,,0,0,0,,0,0,0,,0,4,87,21.75,1,,1,6,0.0,0,0
20,2008,6,2008-10-19,24-100,HOU,,DET,W 28-21,0,0,0,,0,0,0,,0,0,0,,0,2,-12,-6.00,0,,0,0,0.0,0,0
21,2008,7,2008-10-26,24-107,HOU,,CIN,W 35-6,0,0,0,,0,0,0,,0,3,58,19.33,0,1,73,73.00,1,,1,6,0.0,0,0
22,2008,8,2008-11-02,24-114,HOU,@,MIN,L 21-28,1,1,31,31.00,0,0,0,,0,4,70,17.50,0,2,-1,-0.50,0,,0,0,0.0,0,0
23,2008,9,2008-11-09,24-121,HOU,,BAL,L 13-41,2,1,45,45.00,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
24,2008,10,2008-11-16,24-128,HOU,@,IND,L 27-33,0,0,0,,0,0,0,,0,6,152,25.33,0,1,39,39.00,0,,0,0,0.0,0,0
25,2008,11,2008-11-23,24-135,HOU,@,CLE,W 16-6,0,0,0,,0,0,0,,0,0,0,,0,2,18,9.00,0,,0,0,0.0,0,0
26,2008,12,2008-12-01,24-143,HOU,,JAX,W 30-17,0,0,0,,0,1,-5,-5.00,0,0,0,,0,1,28,28.00,0,,0,0,0.0,0,0
27,2008,13,2008-12-07,24-149,HOU,@,GNB,W 24-21,0,0,0,,0,0,0,,0,0,0,,0,5,20,4.00,0,,0,0,0.0,0,0
28,2008,14,2008-12-14,24-156,HOU,,TEN,W 13-12,0,0,0,,0,0,0,,0,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0
29,2008,15,2008-12-21,24-163,HOU,@,OAK,L 16-27,1,0,0,,0,0,0,,0,0,0,,0,2,30,15.00,0,,0,0,0.0,0,0
30,2008,16,2008-12-28,24-170,HOU,,CHI,W 31-24,0,0,0,,0,0,0,,0,0,0,,0,2,16,8.00,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
31,2009,1,2009-09-13,25-064,HOU,,NYJ,L 7-24,1,0,0,,0,0,0,,0,5,118,23.60,0,0,0,,0,,0,0,0.0,1,0
32,2009,2,2009-09-20,25-071,HOU,@,TEN,W 34-31,4,2,73,36.50,1,0,0,,0,2,50,25.00,0,2,14,7.00,0,,1,6,0.0,0,0
33,2009,3,2009-09-27,25-078,HOU,,JAX,L 24-31,3,2,23,11.50,1,0,0,,0,6,152,25.33,0,1,13,13.00,0,,1,6,0.0,0,0
34,2009,4,2009-10-04,25-085,HOU,,OAK,W 29-6,1,1,6,6.00,0,0,0,,0,1,95,95.00,1,7,60,8.57,0,,1,6,0.0,0,0
35,2009,5,2009-10-11,25-092,HOU,@,ARI,L 21-28,2,1,4,4.00,0,0,0,,0,0,0,,0,5,100,20.00,0,,0,0,0.0,0,0
36,2009,6,2009-10-18,25-099,HOU,@,CIN,W 28-17,2,2,29,14.50,1,0,0,,0,0,0,,0,5,47,9.40,0,,1,6,0.0,1,0
37,2009,7,2009-10-25,25-106,HOU,,SFO,W 24-21,0,0,0,,0,0,0,,0,0,0,,0,5,26,5.20,0,,0,0,0.0,0,0
38,2009,8,2009-11-01,25-113,HOU,@,BUF,W 31-10,1,1,36,36.00,0,1,17,17.00,0,1,22,22.00,0,4,73,18.25,0,,0,0,0.0,0,0
39,2009,9,2009-11-08,25-120,HOU,@,IND,L 17-20,5,4,67,16.75,0,1,5,5.00,0,5,113,22.60,0,0,0,,0,,0,0,0.0,0,0
40,2009,11,2009-11-29,25-141,HOU,,IND,L 27-35,4,3,27,9.00,1,0,0,,0,1,29,29.00,0,2,8,4.00,0,,1,6,0.0,0,0
41,2009,13,2009-12-13,25-155,HOU,,SEA,W 34-7,2,1,11,11.00,0,0,0,,0,0,0,,0,5,56,11.20,0,,0,0,0.0,0,0
42,2009,14,2009-12-20,25-162,HOU,@,STL,W 16-13,5,3,17,5.67,0,1,0,0.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
43,2009,15,2009-12-27,25-169,HOU,@,MIA,W 27-20,4,2,79,39.50,1,0,0,,0,3,59,19.67,0,2,-2,-1.00,0,,1,6,0.0,0,0
44,2009,16,2010-01-03,25-176,HOU,,NWE,W 34-27,6,5,65,13.00,1,0,0,,0,0,0,,0,1,31,31.00,0,,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
45,2010,1,2010-09-12,26-063,HOU,,IND,W 34-24,6,2,29,14.50,0,0,0,,0,2,46,23.00,0,1,39,39.00,0,,0,0,0.0,0,0
46,2010,2,2010-09-19,26-070,HOU,@,WAS,W 30-27,9,6,53,8.83,1,0,0,,0,0,0,,0,4,28,7.00,0,,1,6,0.0,0,0
47,2010,3,2010-09-26,26-077,HOU,,DAL,L 13-27,5,5,51,10.20,0,0,0,,0,0,0,,0,2,12,6.00,0,,0,0,0.0,0,0
48,2010,4,2010-10-03,26-084,HOU,@,OAK,W 31-24,3,1,12,12.00,0,0,0,,0,0,0,,0,2,18,9.00,0,,0,0,0.0,0,0
49,2010,6,2010-10-17,26-098,HOU,,KAN,W 35-31,4,4,45,11.25,0,0,0,,0,1,30,30.00,0,1,0,0.00,0,,0,0,0.0,0,0
50,2010,7,2010-11-01,26-113,HOU,@,IND,L 17-30,5,2,6,3.00,0,0,0,,0,7,172,24.57,0,2,10,5.00,0,,0,0,0.0,0,0
51,2010,8,2010-11-07,26-119,HOU,,SDG,L 23-29,5,4,41,10.25,0,0,0,,0,5,122,24.40,0,0,0,,0,,0,0,0.0,0,0
52,2010,9,2010-11-14,26-126,HOU,@,JAX,L 24-31,2,1,5,5.00,0,0,0,,0,2,40,20.00,0,0,0,,0,,0,0,0.0,0,0
53,2010,10,2010-11-21,26-133,HOU,@,NYJ,L 27-30,2,0,0,,0,1,10,10.00,0,6,84,14.00,0,1,9,9.00,0,,0,0,0.0,0,0
54,2010,11,2010-11-28,26-140,HOU,,TEN,W 20-0,3,2,13,6.50,0,0,0,,0,0,0,,0,5,23,4.60,0,,0,0,0.0,0,0
55,2010,12,2010-12-02,26-144,HOU,@,PHI,L 24-34,2,2,20,10.00,1,0,0,,0,0,0,,0,1,-3,-3.00,0,,1,6,0.0,0,0
56,2010,13,2010-12-13,26-155,HOU,,BAL,L 28-34,9,5,52,10.40,1,0,0,,0,0,0,,0,4,16,4.00,0,1,1,8,0.0,0,0
57,2010,14,2010-12-19,26-161,HOU,@,TEN,L 17-31,9,7,50,7.14,0,0,0,,0,0,0,,0,1,12,12.00,0,,0,0,0.0,0,0
58,2010,15,2010-12-26,26-168,HOU,@,DEN,L 23-24,7,5,115,23.00,0,1,-3,-3.00,0,0,0,,0,2,14,7.00,0,,0,0,0.0,0,0
59,2010,16,2011-01-02,26-175,HOU,,JAX,W 34-17,7,5,70,14.00,0,0,0,,0,0,0,,0,3,26,8.67,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
60,2011,1,2011-09-11,27-062,HOU,,IND,W 34-7,3,3,43,14.33,0,0,0,,0,0,0,,0,3,91,30.33,1,,0,6,0.0,1,0
61,2011,2,2011-09-18,27-069,HOU,@,MIA,W 23-13,4,3,48,16.00,0,0,0,,0,0,0,,0,2,36,18.00,0,,0,0,0.0,0,0
62,2011,3,2011-09-25,27-076,HOU,@,NOR,L 33-40,2,1,0,0.00,0,0,0,,0,0,0,,0,2,5,2.50,0,,0,0,0.0,0,0
63,2011,4,2011-10-02,27-083,HOU,,PIT,W 17-10,1,0,0,,0,0,0,,0,0,0,,0,3,17,5.67,0,,0,0,0.0,0,0
64,2011,5,2011-10-09,27-090,HOU,,OAK,L 20-25,11,1,9,9.00,0,0,0,,0,0,0,,0,5,33,6.60,0,,0,0,0.0,1,0
65,2011,6,2011-10-16,27-097,HOU,@,BAL,L 14-29,7,4,76,19.00,1,0,0,,0,0,0,,0,1,4,4.00,0,,1,6,0.0,0,0
66,2011,7,2011-10-23,27-104,HOU,@,TEN,W 41-7,4,2,27,13.50,0,1,-4,-4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2011,8,2011-10-30,27-111,HOU,,JAX,W 24-14,5,3,59,19.67,0,0,0,,0,0,0,,0,5,56,11.20,0,,0,0,0.0,0,0
68,2011,9,2011-11-06,27-118,HOU,,CLE,W 30-12,4,2,28,14.00,0,0,0,,0,0,0,,0,2,56,28.00,0,,0,0,0.0,0,0
69,2011,10,2011-11-13,27-125,HOU,@,TAM,W 37-9,3,2,87,43.50,1,1,2,2.00,0,0,0,,0,4,10,2.50,0,,1,6,0.0,0,0
70,2011,11,2011-11-27,27-139,HOU,@,JAX,W 20-13,2,1,10,10.00,0,0,0,,0,0,0,,0,7,91,13.00,0,,0,0,0.0,0,0
71,2011,12,2011-12-04,27-146,HOU,,ATL,W 17-10,2,0,0,,0,0,0,,0,0,0,,0,3,10,3.33,0,,0,0,0.0,0,0
72,2011,13,2011-12-11,27-153,HOU,@,CIN,W 20-19,6,3,39,13.00,0,0,0,,0,0,0,,0,4,30,7.50,0,,0,0,0.0,0,0
73,2011,14,2011-12-18,27-160,HOU,,CAR,L 13-28,2,1,24,24.00,0,0,0,,0,0,0,,0,5,63,12.60,0,,0,0,0.0,0,0
74,2011,15,2011-12-22,27-164,HOU,@,IND,L 16-19,2,2,27,13.50,0,1,15,15.00,0,0,0,,0,3,16,5.33,0,,0,0,0.0,0,0
75,2011,16,2012-01-01,27-174,HOU,,TEN,L 22-23,7,3,35,11.67,0,1,4,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
76,2012,1,2012-09-10,28-061,BAL,,CIN,W 44-13,3,3,46,15.33,0,0,0,,0,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0
77,2012,2,2012-09-16,28-067,BAL,@,PHI,L 23-24,2,1,21,21.00,1,0,0,,0,0,0,,0,3,34,11.33,0,,1,6,0.0,0,0
78,2012,3,2012-09-23,28-074,BAL,,NWE,W 31-30,4,3,86,28.67,0,0,0,,0,0,0,,0,2,19,9.50,0,,0,0,0.0,0,0
79,2012,4,2012-09-27,28-078,BAL,,CLE,W 23-16,7,2,17,8.50,0,0,0,,0,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
80,2012,5,2012-10-07,28-088,BAL,@,KAN,W 9-6,2,0,0,,0,0,0,,0,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0
81,2012,6,2012-10-14,28-095,BAL,,DAL,W 31-29,3,2,15,7.50,0,0,0,,0,3,159,53.00,1,0,0,,0,,0,6,0.0,0,0
82,2012,7,2012-10-21,28-102,BAL,@,HOU,L 13-43,2,2,17,8.50,0,0,0,,0,6,196,32.67,0,0,0,,0,,0,0,0.0,0,0
83,2012,8,2012-11-04,28-116,BAL,@,CLE,W 25-15,2,0,0,,0,0,0,,0,4,80,20.00,0,2,7,3.50,0,,0,0,0.0,0,0
84,2012,9,2012-11-11,28-123,BAL,,OAK,W 55-20,3,2,54,27.00,0,1,6,6.00,0,1,105,105.00,1,3,36,12.00,0,,0,6,0.0,0,0
85,2012,10,2012-11-18,28-130,BAL,@,PIT,W 13-10,4,2,1,0.50,0,0,0,,0,2,58,29.00,0,2,66,33.00,1,,0,6,0.0,0,0
86,2012,11,2012-11-25,28-137,BAL,@,SDG,W 16-13,7,5,50,10.00,0,0,0,,0,2,46,23.00,0,7,61,8.71,0,,0,0,0.0,0,0
87,2012,12,2012-12-02,28-144,BAL,,PIT,L 20-23,3,1,5,5.00,0,0,0,,0,3,74,24.67,0,0,0,,0,,0,0,0.0,0,0
88,2012,13,2012-12-09,28-151,BAL,@,WAS,L 28-31,1,0,0,,0,0,0,,0,5,145,29.00,0,3,25,8.33,0,,0,0,0.0,0,0
89,2012,14,2012-12-16,28-158,BAL,,DEN,L 17-34,4,3,51,17.00,0,0,0,,0,4,112,28.00,0,4,12,3.00,0,,0,0,0.0,0,0
90,2012,15,2012-12-23,28-165,BAL,,NYG,W 33-14,3,1,7,7.00,0,0,0,,0,2,51,25.50,0,7,56,8.00,0,,0,0,0.0,0,0
91,2012,16,2012-12-30,28-172,BAL,@,CIN,L 17-23,5,3,36,12.00,0,0,0,,0,6,141,23.50,0,1,6,6.00,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
92,2013,1,2013-09-05,29-056,BAL,@,DEN,L 27-49,4,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2013,6,2013-10-13,29-094,BAL,,GNB,L 17-19,2,2,42,21.00,1,0,0,,0,4,102,25.50,0,1,0,0.00,0,,1,6,0.0,0,0
94,2013,7,2013-10-20,29-101,BAL,@,PIT,L 16-19,8,4,32,8.00,0,0,0,,0,3,81,27.00,0,0,0,,0,,0,0,0.0,0,0
95,2013,8,2013-11-03,29-115,BAL,@,CLE,L 18-24,9,4,27,6.75,0,0,0,,0,2,45,22.50,0,0,0,,0,,0,0,0.0,1,0
96,2013,9,2013-11-10,29-122,BAL,,CIN,W 20-17,2,2,17,8.50,0,0,0,,0,2,41,20.50,0,0,0,,0,,0,0,0.0,0,0
97,2013,10,2013-11-17,29-129,BAL,@,CHI,L 20-23,2,2,18,9.00,0,1,4,4.00,0,2,39,19.50,0,1,3,3.00,0,,0,0,0.0,0,0
98,2013,11,2013-11-24,29-136,BAL,,NYJ,W 19-3,6,4,103,25.75,1,0,0,,0,2,38,19.00,0,5,108,21.60,0,,1,6,0.0,0,0
99,2013,12,2013-11-28,29-140,BAL,,PIT,W 22-20,7,4,53,13.25,0,0,0,,0,2,104,52.00,0,2,19,9.50,0,,0,0,0.0,0,0
100,2013,13,2013-12-08,29-150,BAL,,MIN,W 29-26,7,4,37,9.25,0,1,-4,-4.00,0,4,152,38.00,1,4,44,11.00,0,,0,6,0.0,1,0
101,2013,14,2013-12-16,29-158,BAL,@,DET,W 18-16,9,6,80,13.33,0,0,0,,0,2,60,30.00,0,1,24,24.00,0,,0,0,0.0,0,0
102,2013,15,2013-12-22,29-164,BAL,,NWE,L 7-41,4,1,11,11.00,0,0,0,,0,2,61,30.50,0,4,36,9.00,0,,0,0,0.0,0,0
103,2013,16,2013-12-29,29-171,BAL,@,CIN,L 17-34,8,1,11,11.00,0,0,0,,0,6,169,28.17,0,1,3,3.00,0,,0,0,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
104,2014,1,2014-09-07,30-058,BAL,,CIN,L 16-23,7,2,16,8.00,0,0,0,,0,4,109,27.25,0,2,2,1.00,0,,0,0,0.0,0,0
105,2014,2,2014-09-11,30-062,BAL,,PIT,W 26-6,1,1,4,4.00,0,1,2,2.00,0,0,0,,0,2,47,23.50,0,,0,0,0.0,0,0
106,2014,3,2014-09-21,30-072,BAL,@,CLE,W 23-21,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2014,4,2014-09-28,30-079,BAL,,CAR,W 38-10,1,0,0,,0,0,0,,0,0,0,,0,1,18,18.00,0,,0,0,0.0,0,0
108,2014,5,2014-10-05,30-086,BAL,@,IND,L 13-20,1,1,30,30.00,0,0,0,,0,2,51,25.50,0,1,0,0.00,0,,0,0,0.0,0,0
109,2014,6,2014-10-12,30-093,BAL,@,TAM,W 48-17,1,0,0,,0,0,0,,0,2,81,40.50,0,2,15,7.50,0,,0,0,0.0,0,0
110,2014,7,2014-10-19,30-100,BAL,,ATL,W 29-7,0,0,0,,0,0,0,,0,2,56,28.00,0,5,25,5.00,0,,0,0,0.0,0,0
111,2014,8,2014-10-26,30-107,BAL,@,CIN,L 24-27,1,0,0,,0,0,0,,0,5,122,24.40,0,0,0,,0,,0,0,0.0,0,0
112,2014,9,2014-11-02,30-114,BAL,@,PIT,L 23-43,0,0,0,,0,0,0,,0,4,188,47.00,1,3,32,10.67,0,,0,6,0.0,0,0
113,2014,10,2014-11-09,30-121,BAL,,TEN,W 21-7,0,0,0,,0,0,0,,0,1,27,27.00,0,4,24,6.00,0,,0,0,0.0,0,0
114,2014,11,2014-11-24,30-136,BAL,@,NOR,W 34-27,0,0,0,,0,1,3,3.00,0,2,52,26.00,0,2,0,0.00,0,,0,0,0.0,0,0
115,2014,12,2014-11-30,30-142,BAL,,SDG,L 33-34,2,2,35,17.50,0,0,0,,0,4,133,33.25,0,1,10,10.00,0,,0,0,0.0,0,0
116,2014,13,2014-12-07,30-149,BAL,@,MIA,W 28-13,1,1,18,18.00,0,1,11,11.00,0,0,0,,0,2,8,4.00,0,,0,0,0.0,0,0
117,2014,14,2014-12-14,30-156,BAL,,JAX,W 20-12,0,0,0,,0,0,0,,0,1,16,16.00,0,3,49,16.33,0,,0,0,0.0,0,0
118,2014,15,2014-12-21,30-163,BAL,@,HOU,L 13-25,2,2,28,14.00,0,0,0,,0,4,122,30.50,0,1,45,45.00,0,,0,0,0.0,0,0
119,2014,16,2014-12-28,30-170,BAL,,CLE,W 20-10,0,0,0,,0,0,0,,0,1,21,21.00,0,1,0,0.00,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
120,2015,1,2015-09-13,31-064,SDG,,DET,W 33-28,0,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,,0,0,0.0,0,0
121,2015,5,2015-10-12,31-093,SDG,,PIT,L 20-24,0,0,0,,0,0,0,,0,1,30,30.00,0,2,5,2.50,0,,0,0,0.0,0,0
122,2015,6,2015-10-18,31-099,SDG,@,GNB,L 20-27,0,0,0,,0,0,0,,0,3,55,18.33,0,2,-7,-3.50,0,,0,0,0.0,0,0
123,2015,7,2015-10-25,31-106,SDG,,OAK,L 29-37,0,0,0,,0,0,0,,0,4,84,21.00,0,0,0,,0,,0,0,0.0,0,0
124,2015,8,2015-11-01,31-113,SDG,@,BAL,L 26-29,0,0,0,,0,0,0,,0,0,0,,0,1,-2,-2.00,0,,0,0,0.0,0,0
125,2015,9,2015-11-08,31-120,PIT,,OAK,W 38-35,0,0,0,,0,0,0,,0,4,83,20.75,0,2,2,1.00,0,,0,0,0.0,0,0
126,2015,10,2015-11-15,31-127,PIT,,CLE,W 30-9,0,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
127,2015,11,2015-11-29,31-141,PIT,@,SEA,L 30-39,0,0,0,,0,0,0,,0,4,118,29.50,0,2,17,8.50,0,,0,0,0.0,0,0
,,,127 Games,,,,,68-59-0,353,203,2733,13.46,14,19,62,3.26,0,182,4921,27.04,5,275,2688,9.77,4,1,17,140,0.0,7,0
