
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2012,1,2012-09-09,22-278,STL,@,DET,L 23-27,1,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
2,2012,2,2012-09-16,22-285,STL,,WAS,W 31-28,2,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
3,2012,3,2012-09-23,22-292,STL,@,CHI,L 6-23,4,2,9,4.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
4,2012,4,2012-09-30,22-299,STL,,SEA,W 19-13,3,1,52,52.00,0,0,0,,0,0,-2,,0,,0,0,0.0,0,0
5,2012,5,2012-10-04,22-303,STL,,ARI,W 17-3,5,1,51,51.00,1,0,0,,0,1,36,36.00,0,,1,6,0.0,0,0
6,2012,6,2012-10-14,22-313,STL,@,MIA,L 14-17,7,3,85,28.33,0,0,0,,0,1,20,20.00,0,,0,0,0.0,0,0
7,2012,7,2012-10-21,22-320,STL,,GNB,L 20-30,5,3,73,24.33,0,1,14,14.00,0,2,50,25.00,0,,0,0,0.0,0,0
8,2012,8,2012-10-28,22-327,STL,,NWE,L 7-45,4,3,63,21.00,1,0,0,,0,2,48,24.00,0,,1,6,0.0,0,0
9,2012,10,2012-11-18,22-348,STL,,NYJ,L 13-27,7,4,19,4.75,0,0,0,,0,5,127,25.40,0,,0,0,0.0,0,0
10,2012,11,2012-11-25,22-355,STL,@,ARI,W 31-17,6,5,115,23.00,1,1,1,1.00,0,1,31,31.00,0,,1,6,0.0,0,0
11,2012,12,2012-12-02,22-362,STL,,SFO,W 16-13,14,11,92,8.36,0,0,0,,0,1,22,22.00,0,,0,0,0.0,0,0
12,2012,13,2012-12-09,23-003,STL,@,BUF,W 15-12,10,3,25,8.33,0,1,-3,-3.00,0,4,88,22.00,0,1,0,2,0.0,0,0
13,2012,14,2012-12-16,23-010,STL,,MIN,L 22-36,4,1,22,22.00,0,0,0,,0,2,29,14.50,0,,0,0,0.0,0,0
14,2012,15,2012-12-23,23-017,STL,@,TAM,W 28-13,5,3,38,12.67,0,0,0,,0,2,39,19.50,0,,0,0,0.0,0,0
15,2012,16,2012-12-30,23-024,STL,@,SEA,L 13-20,3,2,54,27.00,0,0,0,,0,2,51,25.50,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
16,2013,1,2013-09-08,23-276,STL,,ARI,W 27-24,3,2,27,13.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
17,2013,2,2013-09-15,23-283,STL,@,ATL,L 24-31,8,5,105,21.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
18,2013,3,2013-09-22,23-290,STL,@,DAL,L 7-31,8,2,54,27.00,0,1,-4,-4.00,0,0,0,,0,,0,0,0.0,0,0
19,2013,4,2013-09-26,23-294,STL,,SFO,L 11-35,8,4,49,12.25,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
20,2013,5,2013-10-06,23-304,STL,,JAX,W 34-20,7,2,16,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
21,2013,6,2013-10-13,23-311,STL,@,HOU,W 38-13,4,2,20,10.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
22,2013,7,2013-10-20,23-318,STL,@,CAR,L 15-30,2,1,24,24.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
23,2013,8,2013-10-28,23-326,STL,,SEA,L 9-14,5,4,59,14.75,0,1,16,16.00,0,0,0,,0,,0,0,0.0,0,0
24,2013,9,2013-11-03,23-332,STL,,TEN,L 21-28,8,4,55,13.75,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
25,2013,10,2013-11-10,23-339,STL,@,IND,W 38-8,4,2,54,27.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
26,2013,11,2013-11-24,23-353,STL,,CHI,W 42-21,6,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2013,12,2013-12-01,23-360,STL,@,SFO,L 13-23,9,2,30,15.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2013,13,2013-12-08,24-002,STL,@,ARI,L 10-30,2,1,21,21.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2013,14,2013-12-15,24-009,STL,,NOR,W 27-16,2,1,31,31.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2013,15,2013-12-22,24-016,STL,,TAM,W 23-13,3,2,24,12.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
