
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ret,Yds,Y/R,TD,Sk,Tkl,Ast
1,2013,6,2013-10-13,25-085,ARI,@,SFO,L 20-32,3,1,53,53.00,0,0,0,,0,0.0,0,0
2,2013,12,2013-12-01,25-134,ARI,@,PHI,L 21-24,2,1,4,4.00,0,0,0,,0,0.0,1,0
3,2013,14,2013-12-15,25-148,ARI,@,TEN,W 37-34,2,1,16,16.00,0,0,0,,0,0.0,0,0
4,2013,15,2013-12-22,25-155,ARI,@,SEA,W 17-10,2,1,63,63.00,0,0,0,,0,0.0,0,0
5,2013,16,2013-12-29,25-162,ARI,,SFO,L 20-23,1,0,0,,0,0,0,,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ret,Yds,Y/R,TD,Sk,Tkl,Ast
6,2015,1,2015-09-13,27-055,ARI,,NOR,W 31-19,0,0,0,,0,0,0,,0,0.0,0,0
7,2015,2,2015-09-20,27-062,ARI,@,CHI,W 48-23,0,0,0,,0,0,0,,0,0.0,0,0
8,2015,3,2015-09-27,27-069,ARI,,SFO,W 47-7,0,0,0,,0,1,10,10.00,0,0.0,0,0
9,2015,4,2015-10-04,27-076,ARI,,STL,L 22-24,0,0,0,,0,0,0,,0,0.0,0,0
10,2015,5,2015-10-11,27-083,ARI,@,DET,W 42-17,0,0,0,,0,1,6,6.00,0,0.0,0,0
11,2015,6,2015-10-18,27-090,ARI,@,PIT,L 13-25,0,0,0,,0,0,0,,0,0.0,0,0
12,2015,7,2015-10-26,27-098,ARI,,BAL,W 26-18,0,0,0,,0,1,0,0.00,0,0.0,0,0
13,2015,8,2015-11-01,27-104,ARI,@,CLE,W 34-20,0,0,0,,0,0,0,,0,0.0,0,0
14,2015,9,2015-11-15,27-118,ARI,@,SEA,W 39-32,0,0,0,,0,0,0,,0,0.0,0,0
15,2015,10,2015-11-22,27-125,ARI,,CIN,W 34-31,0,0,0,,0,0,0,,0,0.0,0,0
16,2015,11,2015-11-29,27-132,ARI,@,SFO,W 19-13,0,0,0,,0,0,0,,0,0.0,0,0
,,,16 Games,,,,,11-5-0,10,4,136,34.00,0,3,16,5.33,0,0.0,1,0
