
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2011,1,2011-09-11,22-033,WAS,,NYG,W 28-14,0,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
2,2011,2,2011-09-18,22-040,WAS,,ARI,W 22-21,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
3,2011,3,2011-09-26,22-048,WAS,@,DAL,L 16-18,,,,,,,,,,,,,,,,,,,,,,
4,2011,4,2011-10-02,22-054,WAS,@,STL,W 17-10,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2011,5,2011-10-16,22-068,WAS,,PHI,L 13-20,,,,,,,,,,,,,,,,,,,,,,
6,2011,6,2011-10-23,22-075,WAS,@,CAR,L 20-33,2,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2011,7,2011-10-30,22-082,WAS,@,BUF,L 0-23,,,,,,,,,,,,,,,,,,,,,,
8,2011,8,2011-11-06,22-089,WAS,,SFO,L 11-19,1,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0,0.0,0,0
9,2011,12,2011-12-04,22-117,WAS,,NYJ,L 19-34,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
10,2011,13,2011-12-11,22-124,WAS,,NWE,L 27-34,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2011,14,2011-12-18,22-131,WAS,@,NYG,W 23-10,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2011,15,2011-12-24,22-137,WAS,,MIN,L 26-33,,,,,,,,,,,,,,,,,,,,,,
13,2011,16,2012-01-01,22-145,WAS,@,PHI,L 10-34,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
14,2012,1,2012-09-09,23-031,WAS,@,NOR,W 40-32,,,,,,,,,,,,,,,,,,,,,,
15,2012,2,2012-09-16,23-038,WAS,@,STL,L 28-31,3,3,13,4.33,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
16,2012,3,2012-09-23,23-045,WAS,,CIN,L 31-38,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2012,4,2012-09-30,23-052,WAS,@,TAM,W 24-22,2,1,30,30.00,0,0,0,,0,2,42,21.00,0,0,0,,0,0,0,0.0,0,0
18,2012,5,2012-10-07,23-059,WAS,,ATL,L 17-24,,,,,,,,,,,,,,,,,,,,,,
19,2012,6,2012-10-14,23-066,WAS,,MIN,W 38-26,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2012,7,2012-10-21,23-073,WAS,@,NYG,L 23-27,1,0,0,,0,1,-1,-1.00,0,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
21,2012,8,2012-10-28,23-080,WAS,@,PIT,L 12-27,1,1,37,37.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2012,9,2012-11-04,23-087,WAS,,CAR,L 13-21,2,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2012,10,2012-11-18,23-101,WAS,,PHI,W 31-6,,,,,,,,,,,,,,,,,,,,,,
24,2012,11,2012-11-22,23-105,WAS,@,DAL,W 38-31,1,1,29,29.00,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
25,2012,12,2012-12-03,23-116,WAS,,NYG,W 17-16,1,0,0,,0,0,0,,0,1,39,39.00,0,0,0,,0,0,0,0.0,0,0
26,2012,13,2012-12-09,23-122,WAS,,BAL,W 31-28,1,0,0,,0,0,0,,0,2,37,18.50,0,0,0,,0,0,0,0.0,0,0
