
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2008,7,2008-10-19,23-187,CIN,,PIT,L 10-38,0,0,0,,0,0,0,,0,3,88,29.33,0,0,0,,0,0,0,0.0,0,0
2,2008,11,2008-11-20,23-219,CIN,@,PIT,L 10-27,7,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2008,12,2008-11-30,23-229,CIN,,BAL,L 3-34,0,0,0,,0,0,0,,0,2,57,28.50,0,0,0,,0,0,0,0.0,0,0
4,2008,13,2008-12-07,23-236,CIN,@,IND,L 3-35,3,1,6,6.00,0,0,0,,0,6,158,26.33,0,0,0,,0,0,0,0.0,0,0
5,2008,14,2008-12-14,23-243,CIN,,WAS,W 20-13,1,1,4,4.00,0,1,4,4.00,0,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
6,2008,15,2008-12-21,23-250,CIN,@,CLE,W 14-0,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2008,16,2008-12-28,23-257,CIN,,KAN,W 16-6,7,5,34,6.80,0,4,49,12.25,0,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
8,2009,1,2009-09-13,24-151,CIN,,DEN,L 7-12,8,6,54,9.00,0,0,0,,0,2,48,24.00,0,0,0,,0,0,0,0.0,1,0
9,2009,2,2009-09-20,24-158,CIN,@,GNB,W 31-24,2,2,16,8.00,0,0,0,,0,3,67,22.33,0,0,0,,0,0,0,0.0,0,0
10,2009,3,2009-09-27,24-165,CIN,,PIT,W 23-20,9,6,52,8.67,1,0,0,,0,5,104,20.80,0,0,0,,0,1,6,0.0,0,0
11,2009,4,2009-10-04,24-172,CIN,@,CLE,W 23-20,4,2,26,13.00,0,1,11,11.00,0,4,71,17.75,0,0,0,,0,0,0,0.0,0,0
12,2009,5,2009-10-11,24-179,CIN,@,BAL,W 17-14,2,2,33,16.50,1,0,0,,0,3,56,18.67,0,0,0,,0,1,6,0.0,0,0
13,2009,6,2009-10-18,24-186,CIN,,HOU,L 17-28,9,6,57,9.50,0,0,0,,0,5,85,17.00,0,0,0,,0,0,0,0.0,0,0
14,2009,7,2009-10-25,24-193,CIN,,CHI,W 45-10,2,2,19,9.50,0,0,0,,0,2,35,17.50,0,0,0,,0,0,0,0.0,0,0
15,2009,8,2009-11-08,24-207,CIN,,BAL,W 17-7,5,3,15,5.00,1,0,0,,0,2,17,8.50,0,0,0,,0,1,6,0.0,1,0
16,2009,9,2009-11-15,24-214,CIN,@,PIT,W 18-12,6,4,23,5.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2009,10,2009-11-22,24-221,CIN,@,OAK,L 17-20,6,3,35,11.67,0,2,11,5.50,0,2,40,20.00,0,0,0,,0,0,0,0.0,1,0
18,2009,11,2009-11-29,24-228,CIN,,CLE,W 16-7,3,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2009,12,2009-12-06,24-235,CIN,,DET,W 23-13,1,0,0,,0,0,0,,0,1,16,16.00,0,0,0,,0,0,0,0.0,0,0
20,2009,13,2009-12-13,24-242,CIN,@,MIN,L 10-30,7,4,25,6.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2009,14,2009-12-20,24-249,CIN,@,SDG,L 24-27,8,5,22,4.40,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2009,15,2009-12-27,24-256,CIN,,KAN,W 17-10,4,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2009,16,2010-01-03,24-263,CIN,@,NYJ,L 0-37,4,,,,,,,,,,,,,,,,,,,,,
