
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2007,1,2007-09-09,22-150,MIA,@,WAS,L 13-16,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,,,3,70,23.33,0,4,20,5.00,0,0,0,0.0,0,0
2,2007,2,2007-09-16,22-157,MIA,,DAL,L 20-37,2,0,0,,0,1,-3,-3.00,0,0,0,,0,0,0,,,,6,121,20.17,0,3,37,12.33,0,0,0,0.0,0,0
3,2007,3,2007-09-23,22-164,MIA,@,NYJ,L 28-31,1,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,3,80,26.67,0,2,6,3.00,0,0,0,0.0,0,0
4,2007,4,2007-09-30,22-171,MIA,,OAK,L 17-35,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,3,58,19.33,0,0,0,,0,0,0,0.0,0,0
5,2007,5,2007-10-07,22-178,MIA,@,HOU,L 19-22,3,1,36,36.00,0,0,0,,0,0,0,,0,0,0,,,,5,176,35.20,0,0,0,,0,0,0,0.0,0,0
6,2007,6,2007-10-14,22-185,MIA,@,CLE,L 31-41,2,1,32,32.00,0,0,0,,0,0,0,,0,0,0,,,,5,122,24.40,0,1,10,10.00,0,0,0,0.0,0,0
7,2007,7,2007-10-21,22-192,MIA,,NWE,L 28-49,7,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,,,4,86,21.50,0,0,0,,0,0,0,0.0,0,0
8,2007,8,2007-10-28,22-199,MIA,,NYG,L 10-13,2,1,21,21.00,1,0,0,,0,0,0,,0,0,0,,,,3,65,21.67,0,0,0,,0,1,6,0.0,0,0
9,2007,9,2007-11-11,22-213,MIA,,BUF,L 10-13,3,1,12,12.00,0,1,0,0.00,0,0,0,,0,0,0,,,,2,29,14.50,0,2,16,8.00,0,0,0,0.0,0,0
10,2007,10,2007-11-18,22-220,MIA,@,PHI,L 7-17,6,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,3,99,33.00,1,1,6,0.0,0,0
11,2007,11,2007-11-26,22-228,MIA,@,PIT,L 0-3,6,3,35,11.67,0,1,-1,-1.00,0,0,0,,0,0,0,,,,1,23,23.00,0,0,0,,0,0,0,0.0,0,0
12,2007,12,2007-12-02,22-234,MIA,,NYJ,L 13-40,9,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,,,8,198,24.75,0,0,0,,0,0,0,0.0,0,0
13,2007,13,2007-12-09,22-241,MIA,@,BUF,L 17-38,10,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,,,3,51,17.00,0,4,3,0.75,0,0,0,0.0,0,0
14,2007,14,2007-12-16,22-248,MIA,,BAL,W 22-16,3,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,5,112,22.40,0,3,31,10.33,0,0,0,0.0,0,0
15,2007,15,2007-12-23,22-255,MIA,@,NWE,L 7-28,9,4,27,6.75,0,0,0,,0,0,0,,0,0,0,,,,4,79,19.75,0,1,2,2.00,0,0,0,0.0,0,0
16,2007,16,2007-12-30,22-262,MIA,,CIN,L 25-38,8,7,53,7.57,1,0,0,,0,0,0,,0,0,0,,,,6,111,18.50,0,1,6,6.00,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
17,2008,1,2008-09-07,23-148,MIA,,NYJ,L 14-20,7,2,17,8.50,0,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,3,13,4.33,0,0,0,0.0,0,0
18,2008,2,2008-09-14,23-155,MIA,@,ARI,L 10-31,1,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2008,3,2008-09-21,23-162,MIA,@,NWE,W 38-13,6,5,49,9.80,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2008,4,2008-10-05,23-176,MIA,,SDG,W 17-10,8,7,55,7.86,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,11,11.00,0,0,0,0.0,0,0
21,2008,5,2008-10-12,23-183,MIA,@,HOU,L 28-29,2,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2008,6,2008-10-19,23-190,MIA,,BAL,L 13-27,7,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,5,93,18.60,0,0,0,,0,0,0,0.0,0,0
23,2008,7,2008-10-26,23-197,MIA,,BUF,W 25-16,9,7,175,25.00,0,0,0,,0,0,0,,0,0,0,,,,3,37,12.33,0,0,0,,0,0,0,0.0,0,0
24,2008,8,2008-11-02,23-204,MIA,@,DEN,W 26-17,7,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,,,1,41,41.00,0,0,0,,0,0,0,0.0,0,0
25,2008,9,2008-11-09,23-211,MIA,,SEA,W 21-19,8,4,67,16.75,1,0,0,,0,0,0,,0,0,0,,,,3,88,29.33,0,0,0,,0,1,6,0.0,0,0
26,2008,10,2008-11-16,23-218,MIA,,OAK,W 17-15,5,4,51,12.75,0,2,42,21.00,1,0,0,,0,0,0,,,,3,53,17.67,0,2,23,11.50,0,1,6,0.0,0,0
27,2008,11,2008-11-23,23-225,MIA,,NWE,L 28-48,8,5,88,17.60,0,0,0,,0,0,0,,0,0,0,,,,8,154,19.25,0,0,0,,0,0,0,0.0,0,0
28,2008,12,2008-11-30,23-232,MIA,@,STL,W 16-12,8,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,,,5,99,19.80,0,0,0,,0,0,0,0.0,0,0
29,2008,13,2008-12-07,23-239,MIA,@,BUF,W 16-3,3,1,18,18.00,0,1,-2,-2.00,0,0,0,,0,0,0,,,,1,22,22.00,0,1,7,7.00,0,0,0,0.0,0,0
30,2008,14,2008-12-14,23-246,MIA,,SFO,W 14-9,4,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,,,3,70,23.33,0,0,0,,0,0,0,0.0,0,0
31,2008,15,2008-12-21,23-253,MIA,@,KAN,W 38-31,5,4,44,11.00,0,1,31,31.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
32,2008,16,2008-12-28,23-260,MIA,@,NYJ,W 24-17,5,2,71,35.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
33,2009,1,2009-09-13,24-154,MIA,@,ATL,L 7-19,5,2,26,13.00,0,2,9,4.50,0,0,0,,0,0,0,,,,3,55,18.33,0,0,0,,0,0,0,0.0,0,0
34,2009,2,2009-09-21,24-162,MIA,,IND,L 23-27,16,11,108,9.82,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2009,3,2009-09-27,24-168,MIA,@,SDG,L 13-23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2009,4,2009-10-04,24-175,MIA,,BUF,W 38-10,3,1,4,4.00,0,1,22,22.00,0,0,0,,0,0,0,,,,0,0,,0,1,11,11.00,0,0,0,0.0,0,0
37,2009,5,2009-10-12,24-183,MIA,,NYJ,W 31-27,2,2,57,28.50,1,0,0,,0,0,0,,0,0,0,,,,1,32,32.00,0,0,0,,0,1,6,0.0,0,0
38,2009,6,2009-10-25,24-196,MIA,,NOR,L 34-46,8,2,16,8.00,0,1,5,5.00,0,0,0,,0,0,0,,,,4,103,25.75,0,1,-2,-2.00,0,0,0,0.0,0,0
39,2009,7,2009-11-01,24-203,MIA,@,NYJ,W 30-25,1,0,0,,0,0,0,,0,0,0,,0,0,0,,,,6,299,49.83,2,0,0,,0,2,12,0.0,0,0
40,2009,8,2009-11-08,24-210,MIA,@,NWE,L 17-27,3,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,4,97,24.25,0,0,0,,0,0,0,0.0,0,0
41,2009,9,2009-11-15,24-217,MIA,,TAM,W 25-23,3,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,,,5,90,18.00,0,1,7,7.00,0,0,0,0.0,1,0
42,2009,10,2009-11-19,24-221,MIA,@,CAR,W 24-17,6,4,32,8.00,0,0,0,,0,0,0,,0,0,0,,,,2,85,42.50,0,0,0,,0,0,0,0.0,0,0
43,2009,11,2009-11-29,24-231,MIA,@,BUF,L 14-31,5,2,18,9.00,0,1,-4,-4.00,0,0,0,,0,0,0,,,,4,75,18.75,0,1,12,12.00,0,0,0,0.0,0,0
44,2009,12,2009-12-06,24-238,MIA,,NWE,W 22-21,3,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,,,4,107,26.75,0,0,0,,0,0,0,0.0,0,0
45,2009,13,2009-12-13,24-245,MIA,@,JAX,W 14-10,2,1,12,12.00,0,1,16,16.00,0,0,0,,0,0,0,,,,3,66,22.00,0,0,0,,0,0,0,0.0,0,0
46,2009,14,2009-12-20,24-252,MIA,@,TEN,L 24-27,2,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,6,104,17.33,0,1,0,0.00,0,0,0,0.0,1,0
47,2009,15,2009-12-27,24-259,MIA,,HOU,L 20-27,7,5,82,16.40,0,0,0,,0,0,0,,0,0,0,,,,6,121,20.17,0,0,0,,0,0,0,0.0,0,0
48,2009,16,2010-01-03,24-266,MIA,,PIT,L 24-30,6,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,,,4,62,15.50,0,0,0,,0,0,0,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
49,2010,1,2010-09-12,25-153,SFO,@,SEA,L 6-31,2,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,,,3,54,18.00,0,2,27,13.50,0,0,0,0.0,0,0
50,2010,5,2010-10-10,25-181,SFO,,PHI,L 24-27,3,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,,5,181,36.20,0,2,9,4.50,0,0,0,0.0,1,0
51,2010,6,2010-10-17,25-188,SFO,,OAK,W 17-9,3,2,23,11.50,0,1,2,2.00,0,0,0,,0,0,0,,,,2,48,24.00,0,4,37,9.25,0,0,0,0.0,0,0
52,2010,7,2010-10-24,25-195,SFO,@,CAR,L 20-23,4,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,47,23.50,0,3,24,8.00,0,0,0,0.0,0,0
53,2010,8,2010-10-31,25-202,SFO,,DEN,W 24-16,1,0,0,,0,1,9,9.00,0,0,0,,0,0,0,,,,4,89,22.25,0,2,15,7.50,0,0,0,0.0,0,0
54,2010,9,2010-11-14,25-216,SFO,,STL,W 23-20,2,0,0,,0,0,0,,0,0,0,,0,0,0,,,,3,42,14.00,0,0,0,,0,0,0,0.0,0,0
55,2010,10,2010-11-21,25-223,SFO,,TAM,L 0-21,4,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,3,69,23.00,0,0,0,,0,0,0,0.0,0,0
56,2010,11,2010-11-29,25-231,SFO,@,ARI,W 27-6,1,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,2,62,31.00,0,2,54,27.00,0,0,0,0.0,0,0
57,2010,12,2010-12-05,25-237,SFO,@,GNB,L 16-34,3,0,0,,0,0,0,,0,0,0,,0,0,0,,,,5,81,16.20,0,2,31,15.50,0,0,0,0.0,0,0
58,2010,13,2010-12-12,25-244,SFO,,SEA,W 40-21,2,0,0,,0,0,0,,0,0,0,,0,0,0,,,,3,60,20.00,0,1,3,3.00,0,0,0,0.0,0,0
59,2010,14,2010-12-16,25-248,SFO,@,SDG,L 7-34,4,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,7,116,16.57,0,2,24,12.00,0,0,0,0.0,1,0
60,2010,15,2010-12-26,25-258,SFO,@,STL,L 17-25,2,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,,,6,100,16.67,0,3,97,32.33,1,1,6,0.0,1,0
61,2010,16,2011-01-02,25-265,SFO,,ARI,W 38-7,4,2,41,20.50,1,0,0,,0,0,0,,0,0,0,,,,2,43,21.50,0,1,0,0.00,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
62,2011,1,2011-09-11,26-152,SFO,,SEA,W 33-17,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,,,4,176,44.00,1,5,92,18.40,1,0,12,0.0,0,0
63,2011,2,2011-09-18,26-159,SFO,,DAL,L 24-27,7,4,38,9.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,45,11.25,0,0,0,0.0,0,0
64,2011,3,2011-09-25,26-166,SFO,@,CIN,W 13-8,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,59,29.50,0,3,19,6.33,0,0,0,0.0,0,0
65,2011,4,2011-10-02,26-173,SFO,@,PHI,W 24-23,1,0,0,,0,0,0,,0,0,0,,0,0,0,,,,3,74,24.67,0,2,-6,-3.00,0,0,0,0.0,0,0
66,2011,5,2011-10-09,26-180,SFO,,TAM,W 48-3,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0,,,,0,0,,0,3,51,17.00,0,0,0,0.0,0,0
67,2011,6,2011-10-16,26-187,SFO,@,DET,W 25-19,5,2,24,12.00,0,2,21,10.50,0,0,0,,0,0,0,,,,4,105,26.25,0,3,72,24.00,0,0,0,0.0,0,0
68,2011,7,2011-10-30,26-201,SFO,,CLE,W 20-10,1,0,0,,0,1,-8,-8.00,0,0,0,,0,0,0,,,,2,33,16.50,0,2,18,9.00,0,0,0,0.0,0,0
69,2011,8,2011-11-06,26-208,SFO,@,WAS,W 19-11,1,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,5,47,9.40,0,0,0,0.0,0,0
70,2011,9,2011-11-13,26-215,SFO,,NYG,W 27-20,4,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,2,55,27.50,0,0,0,,0,0,0,0.0,1,0
71,2011,10,2011-11-20,26-222,SFO,,ARI,W 23-7,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,42,21.00,0,4,16,4.00,0,0,0,0.0,0,0
72,2011,11,2011-11-24,26-226,SFO,@,BAL,L 6-16,3,2,21,10.50,0,1,9,9.00,0,0,0,,0,0,0,,,,3,93,31.00,0,0,0,,0,0,0,0.0,0,0
73,2011,12,2011-12-04,26-236,SFO,,STL,W 26-0,4,4,56,14.00,0,1,16,16.00,0,0,0,,0,0,0,,,,1,31,31.00,0,3,19,6.33,0,0,0,0.0,0,0
74,2011,13,2011-12-11,26-243,SFO,@,ARI,L 19-21,6,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,4,100,25.00,0,4,93,23.25,0,0,0,0.0,0,0
75,2011,14,2011-12-19,26-251,SFO,,PIT,W 20-3,1,1,14,14.00,0,1,6,6.00,0,0,0,,0,0,0,,,,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
76,2012,4,2012-09-30,27-171,SFO,@,NYJ,W 34-0,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,4,40,10.00,0,0,0,0.0,0,0
77,2012,5,2012-10-07,27-178,SFO,,BUF,W 45-3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,19,6.33,0,0,0,0.0,0,0
78,2012,6,2012-10-14,27-185,SFO,,NYG,L 3-26,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,22,11.00,0,0,0,0.0,0,0
79,2012,7,2012-10-18,27-189,SFO,,SEA,W 13-6,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,41,20.50,0,3,70,23.33,0,0,0,0.0,0,0
80,2012,8,2012-10-29,27-200,SFO,@,ARI,W 24-3,1,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,1,31,31.00,0,5,59,11.80,0,0,0,0.0,0,0
81,2012,9,2012-11-11,27-213,SFO,,STL,T 24-24,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,5,118,23.60,0,2,23,11.50,0,0,0,0.0,0,0
82,2012,10,2012-11-19,27-221,SFO,,CHI,W 32-7,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,3,63,21.00,0,4,19,4.75,0,0,0,0.0,0,0
83,2012,11,2012-11-25,27-227,SFO,@,NOR,W 31-21,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0
84,2012,12,2012-12-02,27-234,SFO,@,STL,L 13-16,1,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,6,3.00,0,0,0,0.0,0,0
85,2012,13,2012-12-09,27-241,SFO,,MIA,W 27-13,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,12,12.00,0,0,0,0.0,0,0
86,2012,14,2012-12-16,27-248,SFO,@,NWE,W 41-34,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,15,5.00,0,0,0,0.0,0,0
87,2012,15,2012-12-23,27-255,SFO,@,SEA,L 13-42,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2012,16,2012-12-30,27-262,SFO,,ARI,W 27-13,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,28,28.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
89,2013,1,2013-09-08,28-149,CAR,,SEA,L 7-12,1,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,10,10.00,0,0,0,0.0,0,0
