
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2008,1,2008-09-07,23-357,ATL,,DET,W 34-21,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
2,2008,2,2008-09-14,23-364,ATL,@,TAM,L 9-24,4,2,34,17.00,0,1,33,33.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
3,2008,3,2008-09-21,24-005,ATL,,KAN,W 38-14,2,2,10,5.00,0,1,-8,-8.00,0,1,0,0.00,0,0,0,,0,,0,0,0.0,0,0
4,2008,4,2008-09-28,24-012,ATL,@,CAR,L 9-24,5,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
5,2008,5,2008-10-05,24-019,ATL,@,GNB,W 27-24,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
6,2008,6,2008-10-12,24-026,ATL,,CHI,W 22-20,6,5,96,19.20,0,1,-11,-11.00,0,1,10,10.00,0,0,0,,0,,0,0,0.0,0,0
7,2008,7,2008-10-26,24-040,ATL,@,PHI,L 14-27,2,0,0,,0,2,10,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
8,2008,8,2008-11-02,24-047,ATL,@,OAK,W 24-0,1,1,12,12.00,0,1,2,2.00,0,0,0,,0,2,13,6.50,0,,0,0,0.0,0,0
