
57,2010,14,2010-12-19,27-110,NOR,@,BAL,L 24-30,3,2,26,13.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
58,2010,15,2010-12-27,27-118,NOR,@,ATL,W 17-14,7,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2010,16,2011-01-02,27-124,NOR,,TAM,L 13-23,9,6,53,8.83,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
60,2011,2,2011-09-18,28-018,NOR,,CHI,W 30-13,4,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2011,3,2011-09-25,28-025,NOR,,HOU,W 40-33,9,9,88,9.78,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,1,10,0.0,0,0
62,2011,4,2011-10-02,28-032,NOR,@,JAX,W 23-10,6,5,50,10.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2011,5,2011-10-09,28-039,NOR,@,CAR,W 30-27,6,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
64,2011,6,2011-10-16,28-046,NOR,@,TAM,L 20-26,3,2,46,23.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2011,7,2011-10-23,28-053,NOR,,IND,W 62-7,4,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2011,8,2011-10-30,28-060,NOR,@,STL,L 21-31,9,7,74,10.57,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
67,2011,9,2011-11-06,28-067,NOR,,TAM,W 27-16,3,3,20,6.67,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2011,10,2011-11-13,28-074,NOR,@,ATL,W 26-23,3,1,28,28.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2011,11,2011-11-28,28-089,NOR,,NYG,W 49-24,7,5,54,10.80,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
70,2011,12,2011-12-04,28-095,NOR,,DET,W 31-17,4,2,23,11.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
71,2011,13,2011-12-11,28-102,NOR,@,TEN,W 22-17,6,4,20,5.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2011,14,2011-12-18,28-109,NOR,@,MIN,W 42-20,6,5,91,18.20,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
73,2011,15,2011-12-26,28-117,NOR,,ATL,W 45-16,3,2,53,26.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
74,2012,1,2012-09-09,29-009,NOR,,WAS,L 32-40,10,6,120,20.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
75,2012,2,2012-09-16,29-016,NOR,@,CAR,L 27-35,5,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2012,3,2012-09-23,29-023,NOR,,KAN,L 24-27,7,4,70,17.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
77,2012,4,2012-09-30,29-030,NOR,@,GNB,L 27-28,15,7,67,9.57,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2012,6,2012-10-21,29-051,NOR,@,TAM,W 35-28,10,9,121,13.44,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2012,7,2012-10-28,29-058,NOR,@,DEN,L 14-34,6,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2012,8,2012-11-05,29-066,NOR,,PHI,W 28-13,2,2,61,30.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0
81,2012,9,2012-11-11,29-072,NOR,,ATL,W 31-27,9,7,91,13.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2012,10,2012-11-18,29-079,NOR,@,OAK,W 38-17,3,2,53,26.50,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
83,2012,11,2012-11-25,29-086,NOR,,SFO,L 21-31,6,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2012,12,2012-11-29,29-090,NOR,@,ATL,L 13-23,11,7,123,17.57,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2012,13,2012-12-09,29-100,NOR,@,NYG,L 27-52,4,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2012,14,2012-12-16,29-107,NOR,,TAM,W 41-0,5,4,42,10.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
87,2012,15,2012-12-23,29-114,NOR,@,DAL,W 34-31,5,4,30,7.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
88,2012,16,2012-12-30,29-121,NOR,,CAR,L 38-44,6,4,121,30.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
89,2013,1,2013-09-08,30-008,NOR,,ATL,W 23-17,4,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2013,2,2013-09-15,30-015,NOR,@,TAM,W 16-14,4,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,1,0
91,2013,3,2013-09-22,30-022,NOR,,ARI,W 31-7,3,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2013,7,2013-10-27,30-057,NOR,,BUF,W 35-17,4,3,34,11.33,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
93,2013,8,2013-11-03,30-064,NOR,@,NYJ,L 20-26,10,6,70,11.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2013,9,2013-11-10,30-071,NOR,,DAL,W 49-17,2,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2013,10,2013-11-17,30-078,NOR,,SFO,W 23-20,4,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,0,0.00,0,,0,0,0.0,1,0
96,2013,11,2013-11-21,30-082,NOR,@,ATL,W 17-13,2,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2013,12,2013-12-02,30-093,NOR,@,SEA,L 7-34,2,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2013,13,2013-12-08,30-099,NOR,,CAR,W 31-13,4,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2013,14,2013-12-15,30-106,NOR,@,STL,L 16-27,7,6,78,13.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2013,15,2013-12-22,30-113,NOR,@,CAR,L 13-17,3,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2013,16,2013-12-29,30-120,NOR,,TAM,W 42-17,5,4,73,18.25,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
102,2014,3,2014-09-21,31-021,PIT,@,CAR,W 37-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2014,4,2014-09-28,31-028,PIT,,TAM,L 24-27,1,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2014,5,2014-10-05,31-035,PIT,@,JAX,W 17-9,1,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2014,6,2014-10-12,31-042,PIT,@,CLE,L 10-31,6,1,26,26.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
106,2014,7,2014-10-20,31-050,PIT,,HOU,W 30-23,2,2,12,6.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
107,2014,8,2014-10-26,31-056,PIT,,IND,W 51-34,3,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2014,9,2014-11-02,31-063,PIT,,BAL,W 43-23,1,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2014,10,2014-11-09,31-070,PIT,@,NYJ,L 13-20,2,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2014,11,2014-11-17,31-078,PIT,@,TEN,W 27-24,1,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2014,12,2014-11-30,31-091,PIT,,NOR,L 32-35,5,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,0,2,0.0,0,0
112,2014,13,2014-12-07,31-098,PIT,@,CIN,W 42-21,2,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2014,14,2014-12-14,31-105,PIT,@,ATL,W 27-20,2,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2014,15,2014-12-21,31-112,PIT,,KAN,W 20-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2014,16,2014-12-28,31-119,PIT,,CIN,W 27-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
