
13,2012,13,2012-12-09,21-240,CLE,,KAN,W 30-7,12,8,86,10.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
14,2012,14,2012-12-16,21-247,CLE,,WAS,L 21-38,8,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
15,2012,15,2012-12-23,21-254,CLE,@,DEN,L 12-34,3,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
16,2012,16,2012-12-30,21-261,CLE,@,PIT,L 10-24,7,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts,Sk,Tkl,Ast
17,2013,3,2013-09-22,22-162,CLE,@,MIN,W 31-27,19,10,146,14.60,1,1,22,22.00,0,0,0,,0,0,0,,,,1,6,0.0,1,0
18,2013,4,2013-09-29,22-169,CLE,,CIN,W 17-6,9,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
19,2013,5,2013-10-03,22-173,CLE,,BUF,W 37-24,6,4,86,21.50,1,0,0,,0,0,0,,0,0,0,,,,1,6,0.0,0,0
20,2013,6,2013-10-13,22-183,CLE,,DET,L 17-31,9,7,126,18.00,0,1,0,0.00,0,0,0,,0,0,0,,,,0,0,0.0,0,0
21,2013,7,2013-10-20,22-190,CLE,@,GNB,L 13-31,6,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
22,2013,8,2013-10-27,22-197,CLE,@,KAN,L 17-23,10,5,132,26.40,1,0,0,,0,0,0,,0,0,0,,,,1,6,0.0,0,0
23,2013,9,2013-11-03,22-204,CLE,,BAL,W 24-18,7,3,44,14.67,0,1,10,10.00,0,0,0,,0,0,0,,,,0,0,0.0,0,0
24,2013,10,2013-11-17,22-218,CLE,@,CIN,L 20-41,15,5,125,25.00,1,0,0,,0,0,0,,0,0,0,,,,1,6,0.0,0,0
25,2013,11,2013-11-24,22-225,CLE,,PIT,L 11-27,17,14,237,16.93,1,0,0,,0,0,0,,0,0,0,,,,1,6,0.0,0,0
26,2013,12,2013-12-01,22-232,CLE,,JAX,L 28-32,15,10,261,26.10,2,0,0,,0,0,0,,0,0,0,,,,2,12,0.0,0,0
27,2013,13,2013-12-08,22-239,CLE,@,NWE,L 26-27,10,7,151,21.57,1,1,34,34.00,0,0,0,,0,0,0,,,,1,6,0.0,0,0
28,2013,14,2013-12-15,22-246,CLE,,CHI,L 31-38,10,3,67,22.33,1,0,0,,0,0,0,,0,0,0,,,,1,6,0.0,0,0
29,2013,15,2013-12-22,22-253,CLE,@,NYJ,L 13-24,16,6,97,16.17,0,1,22,22.00,0,0,0,,0,0,0,,,,0,0,0.0,0,0
30,2013,16,2013-12-29,22-260,CLE,@,PIT,L 7-20,10,7,82,11.71,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts,Sk,Tkl,Ast
31,2014,11,2014-11-23,23-224,CLE,@,ATL,W 26-24,16,8,120,15.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,0.0,2,0
32,2014,12,2014-11-30,23-231,CLE,@,BUF,L 10-26,13,7,75,10.71,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
33,2014,13,2014-12-07,23-238,CLE,,IND,L 24-25,7,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
34,2014,14,2014-12-14,23-245,CLE,,CIN,L 0-30,4,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
35,2014,15,2014-12-21,23-252,CLE,@,CAR,L 13-17,7,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,0.0,0,0
,,,35 Games,,,,,10-25-0,302,161,2754,17.11,14,5,88,17.60,0,0,1,0.00,0,0,0,39.6,0.00,0.00,14,84,0.0,3,0
