
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2011,1,2011-09-11,22-228,BAL,,PIT,W 35-7,1,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
2,2011,2,2011-09-18,22-235,BAL,@,TEN,L 13-26,,,,,,,,,,,,,,,,,,,
3,2011,3,2011-09-25,22-242,BAL,@,STL,W 37-7,8,5,152,30.40,3,1,10,10.00,0,0,0,,0,,3,18,0.0,0,0
4,2011,4,2011-10-02,22-249,BAL,,NYJ,W 34-17,6,1,1,1.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
5,2011,5,2011-10-16,22-263,BAL,,HOU,W 29-14,5,3,84,28.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
6,2011,6,2011-10-24,22-271,BAL,@,JAX,L 7-12,5,3,32,10.67,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
7,2011,7,2011-10-30,22-277,BAL,,ARI,W 30-27,9,3,57,19.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
8,2011,8,2011-11-06,22-284,BAL,@,PIT,W 23-20,9,5,71,14.20,1,0,0,,0,0,0,,0,,1,6,0.0,1,0
9,2011,9,2011-11-13,22-291,BAL,@,SEA,L 17-22,8,3,28,9.33,0,1,16,16.00,0,1,24,24.00,0,,0,0,0.0,0,0
10,2011,10,2011-11-20,22-298,BAL,,CIN,W 31-24,7,6,165,27.50,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
11,2011,11,2011-11-24,22-302,BAL,,SFO,W 16-6,3,2,23,11.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
12,2011,12,2011-12-04,22-312,BAL,@,CLE,W 24-10,4,1,32,32.00,0,1,-3,-3.00,0,0,0,,0,,0,0,0.0,0,0
13,2011,13,2011-12-11,22-319,BAL,,IND,W 24-10,9,5,48,9.60,1,1,16,16.00,0,0,0,,0,,1,6,0.0,0,0
14,2011,14,2011-12-18,22-326,BAL,@,SDG,L 14-34,7,6,77,12.83,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
15,2011,15,2011-12-24,22-332,BAL,,CLE,W 20-14,7,2,38,19.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
16,2011,16,2012-01-01,22-340,BAL,@,CIN,W 24-16,7,5,33,6.60,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
17,2012,1,2012-09-10,23-228,BAL,,CIN,W 44-13,3,2,57,28.50,0,1,13,13.00,0,0,0,,0,,0,0,0.0,0,0
18,2012,2,2012-09-16,23-234,BAL,@,PHI,L 23-24,5,2,51,25.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
19,2012,3,2012-09-23,23-241,BAL,,NWE,W 31-30,10,6,127,21.17,2,0,0,,0,0,0,,0,,2,12,0.0,0,0
20,2012,4,2012-09-27,23-245,BAL,,CLE,W 23-16,10,6,97,16.17,1,1,0,0.00,0,0,0,,0,,1,6,0.0,0,0
21,2012,5,2012-10-07,23-255,BAL,@,KAN,W 9-6,4,3,38,12.67,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
22,2012,6,2012-10-14,23-262,BAL,,DAL,W 31-29,4,2,24,12.00,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
23,2012,7,2012-10-21,23-269,BAL,@,HOU,L 13-43,13,4,41,10.25,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
24,2012,8,2012-11-04,23-283,BAL,@,CLE,W 25-15,9,4,46,11.50,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
25,2012,9,2012-11-11,23-290,BAL,,OAK,W 55-20,6,2,67,33.50,2,0,0,,0,0,0,,0,,2,12,0.0,0,0
26,2012,10,2012-11-18,23-297,BAL,@,PIT,W 13-10,7,1,7,7.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2012,11,2012-11-25,23-304,BAL,@,SDG,W 16-13,13,7,144,20.57,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2012,12,2012-12-02,23-311,BAL,,PIT,L 20-23,8,3,33,11.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2012,13,2012-12-09,23-318,BAL,@,WAS,L 28-31,3,1,21,21.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2012,14,2012-12-16,23-325,BAL,,DEN,L 17-34,3,1,14,14.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2012,15,2012-12-23,23-332,BAL,,NYG,W 33-14,11,5,88,17.60,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
