
24,2012,12,2012-12-02,23-359,OAK,,CLE,L 17-20,8,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2012,13,2012-12-06,23-363,OAK,,DEN,L 13-26,6,4,43,10.75,0,0,0,,0,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
26,2012,14,2012-12-16,24-007,OAK,,KAN,W 15-0,8,5,46,9.20,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2012,15,2012-12-23,24-014,OAK,@,CAR,L 6-17,7,3,12,4.00,0,0,0,,0,0,0,,0,2,0,0.00,0,0,0,0.0,0,0
28,2012,16,2012-12-30,24-021,OAK,@,SDG,L 21-24,6,1,5,5.00,1,0,0,,0,0,0,,0,4,24,6.00,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
29,2013,1,2013-09-08,24-273,OAK,@,IND,L 17-21,7,5,43,8.60,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
30,2013,2,2013-09-15,24-280,OAK,,JAX,W 19-9,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2013,3,2013-09-23,24-288,OAK,@,DEN,L 21-37,11,6,124,20.67,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
32,2013,4,2013-09-29,24-294,OAK,,WAS,L 14-24,6,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2013,5,2013-10-06,24-301,OAK,,SDG,W 27-17,8,5,84,16.80,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
34,2013,6,2013-10-13,24-308,OAK,@,KAN,L 7-24,10,5,82,16.40,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
35,2013,7,2013-10-27,24-322,OAK,,PIT,W 21-18,4,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
36,2013,8,2013-11-03,24-329,OAK,,PHI,L 20-49,11,5,82,16.40,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2013,9,2013-11-10,24-336,OAK,@,NYG,L 20-24,9,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2013,10,2013-11-17,24-343,OAK,@,HOU,W 28-23,6,2,11,5.50,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
39,2013,14,2013-12-15,25-006,OAK,,KAN,L 31-56,2,2,46,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2013,15,2013-12-22,25-013,OAK,@,SDG,L 13-26,3,3,17,5.67,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2013,16,2013-12-29,25-020,OAK,,DEN,L 14-34,7,4,63,15.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
42,2014,1,2014-09-07,25-272,OAK,@,NYJ,L 14-19,8,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2014,2,2014-09-14,25-279,OAK,,HOU,L 14-30,5,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2014,3,2014-09-21,25-286,OAK,@,NWE,L 9-16,7,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2014,5,2014-10-12,25-307,OAK,,SDG,L 28-31,1,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2014,6,2014-10-19,25-314,OAK,,ARI,L 13-24,1,1,13,13.00,0,0,0,,0,0,0,,0,1,3,3.00,0,0,0,0.0,0,0
47,2014,7,2014-10-26,25-321,OAK,@,CLE,L 13-23,1,1,5,5.00,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0.0,0,0
48,2014,8,2014-11-02,25-328,OAK,@,SEA,L 24-30,2,0,0,,0,0,0,,0,0,0,,0,1,23,23.00,0,0,0,0.0,0,0
49,2014,9,2014-11-09,25-335,OAK,,DEN,L 17-41,2,1,28,28.00,0,1,1,1.00,0,0,0,,0,1,4,4.00,0,0,0,0.0,0,0
50,2014,10,2014-11-16,25-342,OAK,@,SDG,L 6-13,0,0,0,,0,0,0,,0,0,0,,0,3,7,2.33,0,0,0,0.0,0,0
51,2014,11,2014-11-20,25-346,OAK,,KAN,W 24-20,0,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
52,2015,5,2015-10-11,26-306,BUF,@,TEN,W 14-13,0,0,0,,0,0,0,,0,0,0,,0,3,40,13.33,0,0,0,0.0,0,0
53,2015,6,2015-10-18,26-313,BUF,,CIN,L 21-34,0,0,0,,0,0,0,,0,2,39,19.50,0,0,0,,0,0,0,0.0,0,0
54,2015,7,2015-10-25,26-320,BUF,@,JAX,L 31-34,0,0,0,,0,0,0,,0,0,0,,0,2,37,18.50,0,0,0,0.0,0,0
55,2015,8,2015-11-08,26-334,BUF,,MIA,W 33-17,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0,,0,0,0,0.0,0,0
56,2015,10,2015-11-23,26-349,BUF,@,NWE,L 13-20,0,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
,,,56 Games,,,,,18-38-0,303,142,2169,15.27,17,7,57,8.14,1,7,107,15.29,0,47,363,7.72,0,18,108,0.0,5,0
