
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,1,2014-09-07,20-347,NOR,@,ATL,L 34-37,8,7,77,11.00,1,1,18,18.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
2,2014,2,2014-09-14,20-354,NOR,@,CLE,L 24-26,6,3,17,5.67,0,2,31,15.50,0,0,0,,0,1,-2,-2.00,0,0,0,0.0,0,0
3,2014,3,2014-09-21,20-361,NOR,,MIN,W 20-9,10,8,74,9.25,0,0,0,,0,0,0,,0,1,-3,-3.00,0,0,0,0.0,0,0
4,2014,4,2014-09-28,21-003,NOR,@,DAL,L 17-38,6,5,31,6.20,0,0,0,,0,0,0,,0,2,15,7.50,0,0,0,0.0,0,0
5,2014,5,2014-10-05,21-010,NOR,,TAM,W 37-31,11,9,56,6.22,0,2,15,7.50,0,1,12,12.00,0,1,0,0.00,0,0,0,0.0,0,0
6,2014,6,2014-10-19,21-024,NOR,@,DET,L 23-24,3,2,23,11.50,0,0,0,,0,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
7,2014,7,2014-10-26,21-031,NOR,,GNB,W 44-23,7,6,94,15.67,1,1,4,4.00,1,0,0,,0,0,0,,0,2,12,0.0,0,0
8,2014,8,2014-10-30,21-035,NOR,@,CAR,W 28-10,3,3,38,12.67,0,0,0,,0,0,0,,0,2,2,1.00,0,0,0,0.0,0,0
9,2014,9,2014-11-09,21-045,NOR,,SFO,L 24-27,8,5,90,18.00,1,0,0,,0,0,0,,0,1,4,4.00,0,1,6,0.0,2,0
10,2014,10,2014-11-16,21-052,NOR,,CIN,L 10-27,7,5,50,10.00,0,1,5,5.00,0,0,0,,0,1,4,4.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
11,2015,1,2015-09-13,21-353,NOR,@,ARI,L 19-31,8,4,49,12.25,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2015,2,2015-09-20,21-360,NOR,,TAM,L 19-26,7,5,62,12.40,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2015,3,2015-09-27,22-002,NOR,@,CAR,L 22-27,8,7,79,11.29,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2015,4,2015-10-04,22-009,NOR,,DAL,W 26-20,8,4,25,6.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2015,5,2015-10-11,22-016,NOR,@,PHI,L 17-39,9,5,107,21.40,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
16,2015,6,2015-10-15,22-020,NOR,,ATL,W 31-21,5,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2015,7,2015-10-25,22-030,NOR,@,IND,W 27-21,13,6,81,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2015,8,2015-11-01,22-037,NOR,,NYG,W 52-49,8,6,88,14.67,2,1,-3,-3.00,0,0,0,,0,0,0,,0,2,12,0.0,0,0
19,2015,9,2015-11-08,22-044,NOR,,TEN,L 28-34,6,4,71,17.75,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
20,2015,10,2015-11-15,22-051,NOR,@,WAS,L 14-47,8,5,98,19.60,2,1,11,11.00,0,0,0,,0,0,0,,0,2,12,0.0,0,0
21,2015,11,2015-11-29,22-065,NOR,@,HOU,L 6-24,8,5,35,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,21 Games,,,,,8-13-0,157,108,1286,11.91,9,11,81,7.36,1,1,12,12.00,0,10,35,3.50,0,10,60,0.0,2,0
