
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Tkl,Ast
1,2011,1,2011-09-11,23-076,BAL,,PIT,W 35-7,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
2,2011,2,2011-09-18,23-083,BAL,@,TEN,L 13-26,,,,,,,,,,,,,,,,
3,2011,3,2011-09-25,23-090,BAL,@,STL,W 37-7,3,1,7,7.00,0,2,60,30.00,0,1,0,0.00,0,0.0,0,0
4,2011,4,2011-10-02,23-097,BAL,,NYJ,W 34-17,1,1,11,11.00,0,3,49,16.33,0,0,0,,0,0.0,0,0
5,2011,5,2011-10-16,23-111,BAL,,HOU,W 29-14,1,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
6,2011,6,2011-10-24,23-119,BAL,@,JAX,L 7-12,2,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
7,2011,7,2011-10-30,23-125,BAL,,ARI,W 30-27,1,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
8,2011,8,2011-11-06,23-132,BAL,@,PIT,W 23-20,3,2,28,14.00,0,0,0,,0,0,0,,0,0.0,0,0
9,2011,9,2011-11-13,23-139,BAL,@,SEA,L 17-22,1,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
10,2011,10,2011-11-20,23-146,BAL,,CIN,W 31-24,,,,,,,,,,,,,,,,
11,2011,11,2011-11-24,23-150,BAL,,SFO,W 16-6,,,,,,,,,,,,,,,,
12,2011,16,2012-01-01,23-188,BAL,@,CIN,W 24-16,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,1
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Tkl,Ast
13,2012,5,2012-10-07,24-102,BAL,@,KAN,W 9-6,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
14,2012,6,2012-10-14,24-109,BAL,,DAL,W 31-29,,,,,,,,,,,,,,,,
15,2012,7,2012-10-21,24-116,BAL,@,HOU,L 13-43,0,0,0,,0,1,5,5.00,0,0,0,,0,0.0,0,0
16,2012,8,2012-11-04,24-130,BAL,@,CLE,W 25-15,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
17,2012,9,2012-11-11,24-137,BAL,,OAK,W 55-20,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
18,2012,10,2012-11-18,24-144,BAL,@,PIT,W 13-10,,,,,,,,,,,,,,,,
19,2012,11,2012-11-25,24-151,BAL,@,SDG,W 16-13,,,,,,,,,,,,,,,,
20,2012,12,2012-12-02,24-158,BAL,,PIT,L 20-23,,,,,,,,,,,,,,,,
21,2012,13,2012-12-09,24-165,BAL,@,WAS,L 28-31,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
22,2012,14,2012-12-16,24-172,BAL,,DEN,L 17-34,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
23,2012,15,2012-12-23,24-179,BAL,,NYG,W 33-14,,,,,,,,,,,,,,,,
,,,23 Games,,,,,16-7-0,12,4,46,11.50,0,6,114,19.00,0,1,0,0.00,0,0.0,0,1
