
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2009,1,2009-09-14,22-126,OAK,,SDG,L 20-24,9,4,87,21.75,1,0,0,,0,1,6,0.0,1,0
2,2009,2,2009-09-20,22-132,OAK,@,KAN,W 13-10,6,2,26,13.00,0,0,0,,0,0,0,0.0,0,0
3,2009,3,2009-09-27,22-139,OAK,,DEN,L 3-23,5,2,25,12.50,0,0,0,,0,0,0,0.0,0,0
4,2009,4,2009-10-04,22-146,OAK,@,HOU,L 6-29,10,3,34,11.33,0,1,-7,-7.00,0,0,0,0.0,0,0
5,2009,5,2009-10-11,22-153,OAK,@,NYG,L 7-44,3,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
6,2009,6,2009-10-18,22-160,OAK,,PHI,W 13-9,3,,,,,,,,,,,,,
7,2009,7,2009-10-25,22-167,OAK,,NYJ,L 0-38,10,4,58,14.50,0,0,0,,0,0,0,0.0,0,0
8,2009,8,2009-11-01,22-174,OAK,@,SDG,L 16-24,3,0,0,,0,1,12,12.00,0,0,0,0.0,0,0
9,2009,9,2009-11-15,22-188,OAK,,KAN,L 10-16,3,,,,,,,,,,,,,
10,2009,10,2009-11-22,22-195,OAK,,CIN,W 20-17,5,1,29,29.00,1,0,0,,0,1,6,0.0,1,0
11,2009,11,2009-11-26,22-199,OAK,@,DAL,L 7-24,7,2,22,11.00,0,0,0,,0,0,0,0.0,0,0
12,2009,12,2009-12-06,22-209,OAK,@,PIT,W 27-24,6,4,128,32.00,2,0,0,,0,2,12,0.0,0,0
13,2009,13,2009-12-13,22-216,OAK,,WAS,L 13-34,4,1,8,8.00,0,2,9,4.50,0,0,0,0.0,0,0
14,2009,14,2009-12-20,22-223,OAK,@,DEN,W 20-19,7,2,21,10.50,0,0,0,,0,0,0,0.0,1,0
15,2009,15,2009-12-27,22-230,OAK,@,CLE,L 9-23,6,2,22,11.00,0,0,0,,0,0,0,0.0,0,0
16,2009,16,2010-01-03,22-237,OAK,,BAL,L 13-21,9,6,59,9.83,0,2,17,8.50,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
17,2010,1,2010-09-12,23-124,OAK,@,TEN,L 13-38,7,4,28,7.00,0,0,0,,0,0,0,0.0,0,0
18,2010,2,2010-09-19,23-131,OAK,,STL,W 16-14,10,6,91,15.17,1,0,0,,0,1,6,0.0,1,0
19,2010,3,2010-09-26,23-138,OAK,@,ARI,L 23-24,6,5,119,23.80,0,0,0,,0,0,0,0.0,0,0
20,2010,4,2010-10-03,23-145,OAK,,HOU,L 24-31,7,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
21,2010,5,2010-10-10,23-152,OAK,,SDG,W 35-27,4,2,61,30.50,0,0,0,,0,0,0,0.0,0,0
22,2010,6,2010-10-17,23-159,OAK,@,SFO,L 9-17,5,1,4,4.00,0,1,43,43.00,0,0,0,0.0,0,0
23,2010,7,2010-10-24,23-166,OAK,@,DEN,W 59-14,4,2,29,14.50,0,0,0,,0,0,0,0.0,0,0
24,2010,10,2010-11-21,23-194,OAK,@,PIT,L 3-35,6,3,25,8.33,0,0,0,,0,0,0,0.0,0,0
25,2010,11,2010-11-28,23-201,OAK,,MIA,L 17-33,6,4,73,18.25,0,0,0,,0,0,0,0.0,0,0
26,2010,12,2010-12-05,23-208,OAK,@,SDG,W 28-13,4,2,36,18.00,0,0,0,,0,0,0,0.0,0,0
27,2010,13,2010-12-12,23-215,OAK,@,JAX,L 31-38,11,6,59,9.83,1,0,0,,0,1,6,0.0,1,0
28,2010,14,2010-12-19,23-222,OAK,,DEN,W 39-23,2,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
29,2010,15,2010-12-26,23-229,OAK,,IND,L 26-31,2,2,36,18.00,0,0,0,,0,0,0,0.0,0,0
30,2010,16,2011-01-02,23-236,OAK,@,KAN,W 31-10,4,2,29,14.50,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
31,2011,6,2011-10-16,24-158,OAK,,CLE,W 24-17,1,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2011,7,2011-10-23,24-165,OAK,,KAN,L 0-28,4,0,0,,0,0,0,,0,0,0,0.0,1,0
33,2011,8,2011-11-06,24-179,OAK,,DEN,L 24-38,1,1,23,23.00,0,0,0,,0,0,0,0.0,0,0
34,2011,9,2011-11-10,24-183,OAK,@,SDG,W 24-17,1,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2011,10,2011-11-20,24-193,OAK,@,MIN,W 27-21,,,,,,,,,,,,,,
36,2011,11,2011-11-27,24-200,OAK,,CHI,W 25-20,4,2,53,26.50,0,0,0,,0,0,0,0.0,0,0
37,2011,12,2011-12-04,24-207,OAK,@,MIA,L 14-34,5,2,15,7.50,0,2,16,8.00,0,0,0,0.0,0,0
38,2011,13,2011-12-11,24-214,OAK,@,GNB,L 16-46,9,4,70,17.50,0,1,10,10.00,0,0,0,0.0,0,0
39,2011,14,2011-12-18,24-221,OAK,,DET,L 27-28,2,1,8,8.00,0,2,16,8.00,1,1,6,0.0,0,0
40,2011,15,2011-12-24,24-227,OAK,@,KAN,W 16-13,,,,,,,,,,,,,,
41,2011,16,2012-01-01,24-235,OAK,,SDG,L 26-38,6,5,72,14.40,0,1,27,27.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
42,2012,1,2012-09-09,25-121,CAR,@,TAM,L 10-16,5,3,63,21.00,0,0,0,,0,0,0,0.0,0,0
43,2012,2,2012-09-16,25-128,CAR,,NOR,W 35-27,,,,,,,,,,,,,,
44,2012,3,2012-09-20,25-132,CAR,,NYG,L 7-36,3,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
45,2012,4,2012-09-30,25-142,CAR,@,ATL,L 28-30,1,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
46,2012,5,2012-10-07,25-149,CAR,,SEA,L 12-16,2,1,5,5.00,0,1,3,3.00,0,0,0,0.0,0,0
47,2012,6,2012-10-21,25-163,CAR,,DAL,L 14-19,9,3,48,16.00,0,0,0,,0,0,0,0.0,0,0
48,2012,7,2012-10-28,25-170,CAR,@,CHI,L 22-23,4,0,0,,0,0,0,,0,0,6,0.0,0,0
49,2012,8,2012-11-04,25-177,CAR,@,WAS,W 21-13,2,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
50,2012,9,2012-11-11,25-184,CAR,,DEN,L 14-36,2,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2012,10,2012-11-18,25-191,CAR,,TAM,L 21-27,4,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
52,2012,11,2012-11-26,25-199,CAR,@,PHI,W 30-22,2,2,65,32.50,0,0,0,,0,0,0,0.0,0,0
53,2012,12,2012-12-02,25-205,CAR,@,KAN,L 21-27,3,1,8,8.00,1,0,0,,0,1,6,0.0,0,0
54,2012,13,2012-12-09,25-212,CAR,,ATL,W 30-20,9,5,36,7.20,0,0,0,,0,0,0,0.0,0,0
55,2012,14,2012-12-16,25-219,CAR,@,SDG,W 31-7,6,2,18,9.00,0,0,0,,0,0,0,0.0,0,0
56,2012,15,2012-12-23,25-226,CAR,,OAK,W 17-6,2,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
57,2012,16,2012-12-30,25-233,CAR,@,NOR,W 44-38,7,3,57,19.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
58,2013,1,2013-09-08,26-120,NYG,@,DAL,L 31-36,,,,,,,,,,,,,,
59,2013,2,2013-09-15,26-127,NYG,,DEN,L 23-41,,,,,,,,,,,,,,
60,2013,3,2013-09-22,26-134,NYG,@,CAR,L 0-38,1,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
61,2013,4,2013-09-29,26-141,NYG,@,KAN,L 7-31,,,,,,,,,,,,,,
62,2013,7,2013-10-21,26-163,NYG,,MIN,W 23-7,,,,,,,,,,,,,,
63,2013,8,2013-10-27,26-169,NYG,@,PHI,W 15-7,,,,,,,,,,,,,,
64,2013,9,2013-11-10,26-183,NYG,,OAK,W 24-20,,,,,,,,,,,,,,
65,2013,10,2013-11-17,26-190,NYG,,GNB,W 27-13,1,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2013,11,2013-11-24,26-197,NYG,,DAL,L 21-24,1,1,4,4.00,1,0,0,,0,1,6,0.0,0,0
67,2013,12,2013-12-01,26-204,NYG,@,WAS,W 24-17,,,,,,,,,,,,,,
68,2013,13,2013-12-08,26-211,NYG,@,SDG,L 14-37,2,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2013,14,2013-12-15,26-218,NYG,,SEA,L 0-23,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
70,2013,15,2013-12-22,26-225,NYG,@,DET,W 23-20,2,2,10,5.00,0,0,0,,0,0,0,0.0,0,0
71,2013,16,2013-12-29,26-232,NYG,,WAS,W 20-6,5,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
72,2014,4,2014-09-28,27-140,TAM,@,PIT,W 27-24,11,6,99,16.50,0,0,0,,0,0,0,0.0,0,0
73,2014,5,2014-10-05,27-147,TAM,@,NOR,L 31-37,7,3,35,11.67,1,0,0,,0,1,6,0.0,0,0
74,2014,6,2014-10-12,27-154,TAM,,BAL,L 17-48,9,7,72,10.29,1,0,0,,0,1,6,0.0,0,0
75,2014,7,2014-10-26,27-168,TAM,,MIN,L 13-19,2,2,11,5.50,0,0,0,,0,0,0,0.0,0,0
76,2014,8,2014-11-02,27-175,TAM,@,CLE,L 17-22,4,2,13,6.50,0,0,0,,0,0,0,0.0,0,0
77,2014,9,2014-11-09,27-182,TAM,,ATL,L 17-27,2,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
78,2014,10,2014-11-16,27-189,TAM,@,WAS,W 27-7,3,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2014,11,2014-11-23,27-196,TAM,@,CHI,L 13-21,8,6,113,18.83,0,0,0,,0,0,0,0.0,1,0
80,2014,12,2014-11-30,27-203,TAM,,CIN,L 13-14,5,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
81,2014,13,2014-12-07,27-210,TAM,@,DET,L 17-34,4,3,18,6.00,0,0,0,,0,0,0,0.0,0,0
82,2014,14,2014-12-14,27-217,TAM,@,CAR,L 17-19,1,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
83,2015,1,2015-09-13,28-125,TAM,,TEN,L 14-42,3,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2015,2,2015-09-20,28-132,TAM,@,NOR,W 26-19,4,3,82,27.33,0,0,0,,0,0,0,0.0,0,0
85,2015,3,2015-09-27,28-139,TAM,@,HOU,L 9-19,6,3,61,20.33,0,0,0,,0,0,0,0.0,0,0
86,2015,4,2015-10-04,28-146,TAM,,CAR,L 23-37,4,3,26,8.67,0,0,0,,0,0,0,0.0,0,0
87,2015,5,2015-10-11,28-153,TAM,,JAX,W 38-31,0,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2015,6,2015-10-25,28-167,TAM,@,WAS,L 30-31,1,1,29,29.00,0,0,0,,0,0,0,0.0,0,0
,,,88 Games,,,,,34-54-0,355,162,2322,14.33,10,14,146,10.43,1,11,72,0.0,7,0
