
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2006,1,2006-09-07,21-351,MIA,@,PIT,L 17-28,2,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
2,2006,2,2006-09-17,21-361,MIA,,BUF,L 6-16,1,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2006,3,2006-09-24,22-003,MIA,,TEN,W 13-10,,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2006,4,2006-10-01,22-010,MIA,@,HOU,L 15-17,,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2006,5,2006-10-08,22-017,MIA,@,NWE,L 10-20,3,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
6,2006,6,2006-10-15,22-024,MIA,@,NYJ,L 17-20,11,6,66,11.00,0,0,0,,0,0,0,0.0,0,0
7,2006,7,2006-10-22,22-031,MIA,,GNB,L 24-34,8,5,53,10.60,1,0,0,,0,1,6,0.0,0,0
8,2006,8,2006-11-05,22-045,MIA,@,CHI,W 31-13,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
9,2006,9,2006-11-12,22-052,MIA,,KAN,W 13-10,1,1,11,11.00,0,0,0,,0,0,0,0.0,0,0
10,2006,10,2006-11-19,22-059,MIA,,MIN,W 24-20,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
11,2006,11,2006-11-23,22-063,MIA,@,DET,W 27-10,2,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2006,12,2006-12-03,22-073,MIA,,JAX,L 10-24,2,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
13,2006,13,2006-12-10,22-080,MIA,,NWE,W 21-0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2006,14,2006-12-17,22-087,MIA,@,BUF,L 0-21,1,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2006,15,2006-12-25,22-095,MIA,,NYJ,L 10-13,3,3,35,11.67,0,0,0,,0,0,0,0.0,0,0
16,2006,16,2006-12-31,22-101,MIA,@,IND,L 22-27,1,1,6,6.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
17,2007,1,2007-09-09,22-353,MIA,@,WAS,L 13-16,,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2007,2,2007-09-16,22-360,MIA,,DAL,L 20-37,4,2,33,16.50,1,0,0,,0,1,6,0.0,0,0
19,2007,3,2007-09-23,23-002,MIA,@,NYJ,L 28-31,1,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
20,2007,4,2007-09-30,23-009,MIA,,OAK,L 17-35,1,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2007,5,2007-10-07,23-016,MIA,@,HOU,L 19-22,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2007,6,2007-10-14,23-023,MIA,@,CLE,L 31-41,3,3,30,10.00,0,0,0,,0,0,0,0.0,0,0
23,2007,7,2007-10-21,23-030,MIA,,NWE,L 28-49,5,4,56,14.00,0,0,0,,0,0,0,0.0,0,0
24,2007,8,2007-10-28,23-037,MIA,,NYG,L 10-13,7,2,27,13.50,0,0,0,,0,0,0,0.0,0,0
25,2007,9,2007-11-11,23-051,MIA,,BUF,L 10-13,2,2,29,14.50,0,0,0,,0,0,0,0.0,0,0
26,2007,10,2007-11-18,23-058,MIA,@,PHI,L 7-17,4,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2007,11,2007-11-26,23-066,MIA,@,PIT,L 0-3,1,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2007,12,2007-12-02,23-072,MIA,,NYJ,L 13-40,3,2,14,7.00,0,0,0,,0,0,0,0.0,0,0
29,2007,13,2007-12-09,23-079,MIA,@,BUF,L 17-38,14,8,93,11.63,0,2,25,12.50,0,0,0,0.0,0,0
30,2007,14,2007-12-16,23-086,MIA,,BAL,W 22-16,5,3,38,12.67,0,0,0,,0,0,0,0.0,0,0
31,2007,15,2007-12-23,23-093,MIA,@,NWE,L 7-28,4,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2007,16,2007-12-30,23-100,MIA,,CIN,L 25-38,5,2,44,22.00,1,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
33,2008,1,2008-09-07,23-352,MIA,,NYJ,L 14-20,1,,,,,,,,,,,,,
34,2008,2,2008-09-14,23-359,MIA,@,ARI,L 10-31,5,3,51,17.00,0,0,0,,0,0,0,0.0,0,0
35,2008,3,2008-09-21,24-000,MIA,@,NWE,W 38-13,,,,,,,,,,,,,,
36,2008,7,2008-10-26,24-035,MIA,,BUF,W 25-16,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
37,2009,1,2009-09-13,24-357,NYG,,WAS,W 23-17,,0,0,,0,0,0,,0,0,0,0.0,0,1
38,2009,2,2009-09-20,24-364,NYG,@,DAL,W 33-31,1,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
39,2009,3,2009-09-27,25-006,NYG,@,TAM,W 24-0,,,,,,,,,,,,,,
40,2009,4,2009-10-04,25-013,NYG,@,KAN,W 27-16,,0,0,,0,0,0,,0,0,0,0.0,0,1
41,2009,5,2009-10-11,25-020,NYG,,OAK,W 44-7,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
42,2009,6,2009-10-18,25-027,NYG,@,NOR,L 27-48,,,,,,,,,,,,,,
43,2009,7,2009-10-25,25-034,NYG,,ARI,L 17-24,,0,0,,0,0,0,,0,0,0,0.0,0,1
44,2009,8,2009-11-01,25-041,NYG,@,PHI,L 17-40,2,2,7,3.50,0,0,0,,0,0,0,0.0,0,0
