
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
1,2014,7,2014-10-20,22-304,PIT,,HOU,W 30-23,5,2,40,20.00,1,0,0,,0,1,6
2,2014,8,2014-10-26,22-310,PIT,,IND,W 51-34,7,5,83,16.60,2,0,0,,0,2,12
3,2014,9,2014-11-02,22-317,PIT,,BAL,W 43-23,5,3,44,14.67,2,1,3,3.00,0,2,12
4,2014,10,2014-11-09,22-324,PIT,@,NYJ,L 13-20,7,4,143,35.75,1,0,0,,0,1,6
5,2014,11,2014-11-17,22-332,PIT,@,TEN,W 27-24,5,2,11,5.50,0,0,0,,0,0,0
6,2014,12,2014-11-30,22-345,PIT,,NOR,L 32-35,4,1,23,23.00,0,0,0,,0,0,0
7,2014,13,2014-12-07,22-352,PIT,@,CIN,W 42-21,6,4,109,27.25,1,0,0,,0,1,6
8,2014,14,2014-12-14,22-359,PIT,@,ATL,W 27-20,5,3,31,10.33,0,0,0,,0,0,0
9,2014,15,2014-12-21,23-001,PIT,,KAN,W 20-12,2,1,44,44.00,0,2,9,4.50,0,0,0
10,2014,16,2014-12-28,23-008,PIT,,CIN,W 27-17,2,1,21,21.00,1,0,0,,0,1,6
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
11,2015,6,2015-10-18,23-302,PIT,,ARI,W 25-13,8,6,137,22.83,2,1,8,8.00,0,2,12
12,2015,7,2015-10-25,23-309,PIT,@,KAN,L 13-23,8,3,45,15.00,1,1,13,13.00,0,1,6
13,2015,8,2015-11-01,23-316,PIT,,CIN,L 10-16,9,4,49,12.25,0,0,0,,0,0,0
14,2015,9,2015-11-08,23-323,PIT,,OAK,W 38-35,7,3,31,10.33,1,0,0,,0,1,6
15,2015,10,2015-11-15,23-330,PIT,,CLE,W 30-9,10,6,178,29.67,1,0,0,,0,1,6
16,2015,11,2015-11-29,23-344,PIT,@,SEA,L 30-39,13,5,69,13.80,0,1,11,11.00,1,1,6
,,,16 Games,,,,,11-5-0,103,53,1058,19.96,13,6,44,7.33,1,14,84
