
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2011,14,2011-12-18,22-277,HOU,,CAR,L 13-28,,,,,,,,,,
2,2011,15,2011-12-22,22-281,HOU,@,IND,L 16-19,,,,,,,,,,
3,2011,16,2012-01-01,22-291,HOU,,TEN,L 22-23,1,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
4,2013,1,2013-09-09,24-177,PHI,@,WAS,W 33-27,,,,,,,,,,
5,2013,2,2013-09-15,24-183,PHI,,SDG,L 30-33,,,,,,,,,,
6,2013,3,2013-09-19,24-187,PHI,,KAN,L 16-26,,,,,,,,,,
7,2013,4,2013-09-29,24-197,PHI,@,DEN,L 20-52,2,2,43,21.50,1,1,6,0.0,0,0
8,2013,5,2013-10-06,24-204,PHI,@,NYG,W 36-21,,,,,,,,,,
9,2013,6,2013-10-13,24-211,PHI,@,TAM,W 31-20,1,1,5,5.00,0,0,0,0.0,1,0
10,2013,7,2013-10-20,24-218,PHI,,DAL,L 3-17,4,0,0,,0,0,0,0.0,2,0
11,2013,8,2013-10-27,24-225,PHI,,NYG,L 7-15,,,,,,,,,,
12,2013,9,2013-11-03,24-232,PHI,@,OAK,W 49-20,1,1,19,19.00,0,0,0,0.0,0,0
13,2013,10,2013-11-10,24-239,PHI,@,GNB,W 27-13,0,0,0,,0,0,0,0.0,1,1
14,2013,11,2013-11-17,24-246,PHI,,WAS,W 24-16,1,0,0,,0,0,0,0.0,0,0
15,2013,12,2013-12-01,24-260,PHI,,ARI,W 24-21,,,,,,,,,,
16,2013,13,2013-12-08,24-267,PHI,,DET,W 34-20,0,0,0,,0,0,0,0.0,1,0
17,2013,14,2013-12-15,24-274,PHI,@,MIN,L 30-48,,,,,,,,,,
18,2013,15,2013-12-22,24-281,PHI,,CHI,W 54-11,,,,,,,,,,
19,2013,16,2013-12-29,24-288,PHI,@,DAL,W 24-22,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
20,2014,1,2014-09-07,25-175,PHI,,JAX,W 34-17,1,1,12,12.00,0,0,0,0.0,0,0
21,2014,2,2014-09-15,25-183,PHI,@,IND,W 30-27,,,,,,,,,,
22,2014,3,2014-09-21,25-189,PHI,,WAS,W 37-34,1,1,15,15.00,0,0,0,0.0,0,0
23,2014,4,2014-09-28,25-196,PHI,@,SFO,L 21-26,,,,,,,,,,
24,2014,6,2014-10-12,25-210,PHI,,NYG,W 27-0,,,,,,,,,,
25,2014,7,2014-10-26,25-224,PHI,@,ARI,L 20-24,1,1,6,6.00,0,0,0,0.0,0,0
26,2014,8,2014-11-02,25-231,PHI,@,HOU,W 31-21,2,2,13,6.50,0,0,0,0.0,0,0
27,2014,13,2014-12-07,25-266,PHI,,SEA,L 14-24,,,,,,,,,,
,,,27 Games,,,,,15-12-0,15,9,113,12.56,1,1,6,0.0,5,1
