
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2012,1,2012-09-10,22-182,CIN,@,BAL,L 13-44,,,,,,,,,,,,,,
2,2012,2,2012-09-16,22-188,CIN,,CLE,W 34-27,,,,,,,,,,,,,,
3,2012,4,2012-09-30,22-202,CIN,@,JAX,W 27-10,2,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
4,2012,6,2012-10-14,22-216,CIN,@,CLE,L 24-34,2,2,21,10.50,0,0,0,,0,0,0,0.0,0,0
5,2012,7,2012-10-21,22-223,CIN,,PIT,L 17-24,,,,,,,,,,,,,,
6,2012,11,2012-11-25,22-258,CIN,,OAK,W 34-10,2,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2012,12,2012-12-02,22-265,CIN,@,SDG,W 20-13,3,2,20,10.00,0,0,0,,0,0,0,0.0,0,0
8,2012,13,2012-12-09,22-272,CIN,,DAL,L 19-20,4,3,45,15.00,0,1,37,37.00,0,0,0,0.0,0,0
9,2012,14,2012-12-13,22-276,CIN,@,PHI,W 34-13,4,0,0,,0,1,10,10.00,0,0,0,0.0,0,0
10,2012,15,2012-12-23,22-286,CIN,@,PIT,W 13-10,7,5,65,13.00,0,1,0,0.00,0,0,0,0.0,0,0
11,2012,16,2012-12-30,22-293,CIN,,BAL,W 23-17,8,5,45,9.00,1,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
12,2013,1,2013-09-08,23-180,CIN,@,CHI,L 21-24,2,1,7,7.00,0,1,14,14.00,0,0,0,0.0,0,0
13,2013,2,2013-09-16,23-188,CIN,,PIT,W 20-10,4,3,35,11.67,0,0,0,,0,0,0,0.0,0,0
14,2013,3,2013-09-22,23-194,CIN,,GNB,W 34-30,4,3,38,12.67,1,0,0,,0,1,6,0.0,0,0
15,2013,4,2013-09-29,23-201,CIN,@,CLE,L 6-17,3,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2013,5,2013-10-06,23-208,CIN,,NWE,W 13-6,2,2,39,19.50,0,1,8,8.00,0,0,0,0.0,1,1
17,2013,6,2013-10-13,23-215,CIN,@,BUF,W 27-24,5,3,71,23.67,1,1,34,34.00,0,1,6,0.0,1,0
18,2013,7,2013-10-20,23-222,CIN,@,DET,W 27-24,6,4,57,14.25,1,0,0,,0,1,6,0.0,0,0
19,2013,8,2013-10-27,23-229,CIN,,NYJ,W 49-9,8,8,122,15.25,4,0,0,,0,4,24,0.0,0,0
20,2013,9,2013-10-31,23-233,CIN,@,MIA,L 20-22,7,4,66,16.50,0,0,0,,0,0,0,0.0,0,0
21,2013,10,2013-11-10,23-243,CIN,@,BAL,L 17-20,7,1,2,2.00,0,1,7,7.00,0,0,0,0.0,1,0
22,2013,11,2013-11-17,23-250,CIN,,CLE,W 41-20,2,1,9,9.00,0,1,-1,-1.00,0,0,0,0.0,0,0
23,2013,12,2013-12-01,23-264,CIN,@,SDG,W 17-10,3,2,12,6.00,0,0,0,,0,0,0,0.0,0,0
24,2013,13,2013-12-08,23-271,CIN,,IND,W 42-28,4,3,60,20.00,1,1,-3,-3.00,0,1,6,0.0,0,0
25,2013,14,2013-12-15,23-278,CIN,@,PIT,L 20-30,9,5,48,9.60,1,0,0,,0,1,6,0.0,0,0
26,2013,15,2013-12-22,23-285,CIN,,MIN,W 42-14,7,6,85,14.17,0,2,6,3.00,0,0,0,0.0,0,0
27,2013,16,2013-12-29,23-292,CIN,,BAL,W 34-17,7,5,61,12.20,1,0,0,,0,1,6,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
28,2015,1,2015-09-13,25-185,CIN,@,OAK,W 33-13,3,2,19,9.50,0,0,0,,0,0,0,0.0,0,0
29,2015,2,2015-09-20,25-192,CIN,,SDG,W 24-19,5,2,48,24.00,1,1,3,3.00,0,1,6,0.0,0,0
30,2015,3,2015-09-27,25-199,CIN,@,BAL,W 28-24,8,5,94,18.80,1,0,0,,0,1,6,0.0,0,0
31,2015,4,2015-10-04,25-206,CIN,,KAN,W 36-21,2,1,4,4.00,0,1,6,6.00,0,0,0,0.0,0,0
32,2015,5,2015-10-11,25-213,CIN,,SEA,W 27-24,8,5,61,12.20,0,0,0,,0,0,0,0.0,0,0
33,2015,6,2015-10-18,25-220,CIN,@,BUF,W 34-21,12,9,95,10.56,1,0,0,,0,1,6,0.0,0,0
34,2015,7,2015-11-01,25-234,CIN,@,PIT,W 16-10,5,2,12,6.00,0,1,2,2.00,0,0,0,0.0,0,0
35,2015,8,2015-11-05,25-238,CIN,,CLE,W 31-10,6,5,78,15.60,0,0,0,,0,0,0,0.0,0,0
36,2015,9,2015-11-16,25-249,CIN,,HOU,L 6-10,9,4,44,11.00,0,1,-8,-8.00,0,0,0,0.0,0,0
37,2015,10,2015-11-22,25-255,CIN,@,ARI,L 31-34,9,4,60,15.00,0,0,0,,0,0,0,0.0,0,0
38,2015,11,2015-11-29,25-262,CIN,,STL,W 31-7,5,3,25,8.33,0,1,30,30.00,0,0,0,0.0,0,0
,,,38 Games,,,,,27-11-0,184,111,1453,13.09,14,16,145,9.06,0,14,84,0.0,4,1
