
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2008,4,2008-10-05,22-133,NYG,,SEA,W 44-6,1,1,6,6.00,0,0,0,,0,0,0,0.0,0,0
2,2008,6,2008-10-19,22-147,NYG,,SFO,W 29-17,,,,,,,,,,,,,,
3,2008,7,2008-10-26,22-154,NYG,@,PIT,W 21-14,1,,,,,,,,,,,,,
4,2008,13,2008-12-07,22-196,NYG,,PHI,L 14-20,0,0,0,,0,1,-12,-12.00,0,0,0,0.0,0,0
5,2008,14,2008-12-14,22-203,NYG,@,DAL,L 8-20,1,1,-1,-1.00,0,0,0,,0,0,0,0.0,0,0
6,2008,15,2008-12-21,22-210,NYG,,CAR,W 34-28,1,,,,,,,,,,,,,
7,2008,16,2008-12-28,22-217,NYG,@,MIN,L 19-20,2,2,21,10.50,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
8,2009,1,2009-09-13,23-111,NYG,,WAS,W 23-17,4,3,58,19.33,1,0,0,,0,1,6,0.0,0,0
9,2009,2,2009-09-20,23-118,NYG,@,DAL,W 33-31,13,10,150,15.00,1,0,0,,0,1,6,0.0,0,0
10,2009,3,2009-09-27,23-125,NYG,@,TAM,W 24-0,7,4,55,13.75,0,0,0,,0,0,0,0.0,0,0
11,2009,4,2009-10-04,23-132,NYG,@,KAN,W 27-16,8,1,43,43.00,0,0,0,,0,0,0,0.0,1,0
12,2009,5,2009-10-11,23-139,NYG,,OAK,W 44-7,3,2,36,18.00,1,0,0,,0,1,6,0.0,0,0
13,2009,6,2009-10-18,23-146,NYG,@,NOR,L 27-48,9,4,50,12.50,1,0,0,,0,1,6,0.0,0,0
14,2009,7,2009-10-25,23-153,NYG,,ARI,L 17-24,8,4,47,11.75,0,0,0,,0,0,0,0.0,0,0
15,2009,9,2009-11-08,23-167,NYG,,SDG,L 20-21,6,6,52,8.67,0,0,0,,0,0,0,0.0,0,0
16,2009,10,2009-11-22,23-181,NYG,,ATL,W 34-31,10,6,126,21.00,0,0,0,,0,0,0,0.0,0,0
17,2009,11,2009-11-26,23-185,NYG,@,DEN,L 6-26,11,5,48,9.60,0,0,0,,0,0,0,0.0,0,0
18,2009,12,2009-12-06,23-195,NYG,,DAL,W 31-24,4,1,10,10.00,0,0,0,,0,0,0,0.0,0,0
19,2009,13,2009-12-13,23-202,NYG,,PHI,L 38-45,4,2,16,8.00,0,0,0,,0,0,0,0.0,0,0
20,2009,14,2009-12-21,23-210,NYG,@,WAS,W 45-12,4,3,44,14.67,1,0,0,,0,1,6,0.0,0,0
21,2009,15,2009-12-27,23-216,NYG,,CAR,L 9-41,8,6,87,14.50,0,0,0,,0,0,0,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
22,2010,1,2010-09-12,24-110,NYG,,CAR,W 31-18,4,4,85,21.25,0,0,0,,0,0,0,0.0,1,0
23,2010,2,2010-09-19,24-117,NYG,@,IND,L 14-38,6,4,75,18.75,1,1,2,2.00,0,1,6,0.0,0,0
24,2010,3,2010-09-26,24-124,NYG,,TEN,L 10-29,10,6,78,13.00,0,0,0,,0,0,0,0.0,0,0
25,2010,4,2010-10-03,24-131,NYG,,CHI,W 17-3,1,,,,,,,,,,,,,
26,2010,5,2010-10-10,24-138,NYG,@,HOU,W 34-10,2,,,,,,,,,,,,,
27,2010,6,2010-10-17,24-145,NYG,,DET,W 28-20,6,4,51,12.75,1,0,0,,0,1,6,0.0,0,0
28,2010,7,2010-10-25,24-153,NYG,@,DAL,W 41-35,4,3,40,13.33,1,0,0,,0,1,6,0.0,0,0
29,2010,8,2010-11-07,24-166,NYG,@,SEA,W 41-7,4,4,56,14.00,0,0,0,,0,0,0,0.0,0,0
30,2010,9,2010-11-14,24-173,NYG,,DAL,L 20-33,16,10,91,9.10,1,0,0,,0,1,6,0.0,0,0
31,2010,10,2010-11-21,24-180,NYG,@,PHI,L 17-27,3,3,24,8.00,0,0,0,,0,0,0,0.0,0,0
32,2010,11,2010-11-28,24-187,NYG,,JAX,W 24-20,4,3,61,20.33,1,0,0,,0,1,6,0.0,0,0
33,2010,12,2010-12-05,24-194,NYG,,WAS,W 31-7,5,2,36,18.00,0,0,0,,0,0,0,0.0,0,0
34,2010,13,2010-12-13,24-202,NYG,@,MIN,W 21-3,3,1,1,1.00,0,0,0,,0,0,0,0.0,1,0
35,2010,14,2010-12-19,24-208,NYG,,PHI,L 31-38,12,8,113,14.13,2,0,0,,0,2,12,0.0,0,0
36,2010,15,2010-12-26,24-215,NYG,@,GNB,L 17-45,6,4,132,33.00,1,0,0,,0,1,6,0.0,2,0
37,2010,16,2011-01-02,24-222,NYG,@,WAS,W 17-14,7,4,101,25.25,1,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
38,2011,1,2011-09-11,25-109,NYG,@,WAS,L 14-28,7,4,49,12.25,0,0,0,,0,0,0,0.0,0,0
39,2011,2,2011-09-19,25-117,NYG,,STL,W 28-16,7,3,56,18.67,0,0,0,,0,0,0,0.0,0,0
40,2011,4,2011-10-02,25-130,NYG,@,ARI,W 31-27,5,1,10,10.00,0,0,0,,0,0,0,0.0,0,0
41,2011,5,2011-10-09,25-137,NYG,,SEA,L 25-36,9,5,56,11.20,0,0,0,,0,0,0,0.0,0,0
42,2011,6,2011-10-16,25-144,NYG,,BUF,W 27-24,8,5,56,11.20,0,0,0,,0,0,0,0.0,0,0
43,2011,7,2011-10-30,25-158,NYG,,MIA,W 20-17,9,6,63,10.50,1,0,0,,0,1,6,0.0,0,0
44,2011,8,2011-11-06,25-165,NYG,@,NWE,W 24-20,7,3,33,11.00,1,0,0,,0,1,6,0.0,0,0
45,2011,9,2011-11-13,25-172,NYG,@,SFO,L 20-27,10,6,77,12.83,1,0,0,,0,1,6,0.0,0,0
46,2011,10,2011-11-20,25-179,NYG,,PHI,L 10-17,2,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
47,2011,13,2011-12-11,25-200,NYG,@,DAL,W 37-34,8,2,62,31.00,1,0,0,,0,1,6,0.0,0,0
48,2011,14,2011-12-18,25-207,NYG,,WAS,L 10-23,5,3,57,19.00,0,0,0,,0,0,0,0.0,0,0
49,2011,16,2012-01-01,25-221,NYG,,DAL,W 31-14,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
50,2012,1,2012-09-09,26-107,SFO,@,GNB,W 30-22,4,4,29,7.25,0,0,0,,0,0,0,0.0,0,0
51,2012,2,2012-09-16,26-114,SFO,,DET,W 27-19,4,3,28,9.33,0,1,29,29.00,0,0,0,0.0,0,0
52,2012,3,2012-09-23,26-121,SFO,@,MIN,L 13-24,5,5,56,11.20,0,0,0,,0,0,0,0.0,0,0
53,2012,4,2012-09-30,26-128,SFO,@,NYJ,W 34-0,5,3,47,15.67,0,1,28,28.00,0,0,0,0.0,0,0
54,2012,5,2012-10-07,26-135,SFO,,BUF,W 45-3,5,4,26,6.50,1,0,0,,0,1,6,0.0,0,0
55,2012,6,2012-10-14,26-142,SFO,,NYG,L 3-26,10,5,72,14.40,0,1,7,7.00,0,0,0,0.0,0,0
56,2012,8,2012-10-29,26-157,SFO,@,ARI,W 24-3,4,4,20,5.00,0,0,0,,0,0,0,0.0,0,0
57,2012,9,2012-11-11,26-170,SFO,,STL,T 24-24,3,1,20,20.00,0,0,0,,0,0,0,0.0,0,0
58,2012,10,2012-11-19,26-178,SFO,,CHI,W 32-7,2,2,45,22.50,0,0,0,,0,0,0,0.0,0,0
59,2012,11,2012-11-25,26-184,SFO,@,NOR,W 31-21,5,5,69,13.80,0,0,0,,0,0,0,0.0,0,0
60,2012,12,2012-12-02,26-191,SFO,@,STL,L 13-16,6,5,37,7.40,0,0,0,,0,0,0,0.0,0,0
61,2012,15,2012-12-23,26-212,SFO,@,SEA,L 13-42,4,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
62,2013,9,2013-11-10,27-169,SFO,,CAR,L 9-10,6,3,30,10.00,0,0,0,,0,0,0,0.0,0,0
63,2013,10,2013-11-17,27-176,SFO,@,NOR,L 20-23,4,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
64,2013,11,2013-11-25,27-184,SFO,@,WAS,W 27-6,7,4,45,11.25,0,0,0,,0,0,0,0.0,0,0
65,2013,12,2013-12-01,27-190,SFO,,STL,W 23-13,,,,,,,,,,,,,,
66,2013,13,2013-12-08,27-197,SFO,,SEA,W 19-17,4,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2013,14,2013-12-15,27-204,SFO,@,TAM,W 33-14,2,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
,,,67 Games,,,,,40-26-1,355,211,2849,13.50,19,5,54,10.80,0,19,114,0.0,6,0
