
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2007,1,2007-09-09,22-353,KAN,@,HOU,L 3-20,7,3,42,14.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2007,2,2007-09-16,22-360,KAN,@,CHI,L 10-20,3,2,22,11.00,1,0,0,,0,0,0,,0,1,6,0.0,0,0
3,2007,3,2007-09-23,23-002,KAN,,MIN,W 13-10,6,5,71,14.20,1,0,0,,0,0,0,,0,1,6,0.0,0,0
4,2007,4,2007-09-30,23-009,KAN,@,SDG,W 30-16,10,8,164,20.50,1,0,0,,0,0,0,,0,1,6,0.0,0,0
5,2007,5,2007-10-07,23-016,KAN,,JAX,L 7-17,8,4,70,17.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2007,6,2007-10-14,23-023,KAN,,CIN,W 27-20,7,4,46,11.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2007,7,2007-10-21,23-030,KAN,@,OAK,W 12-10,4,3,84,28.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2007,8,2007-11-04,23-044,KAN,,GNB,L 22-33,1,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2007,9,2007-11-11,23-051,KAN,,DEN,L 11-27,13,9,105,11.67,0,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2007,10,2007-11-18,23-058,KAN,@,IND,L 10-13,10,7,64,9.14,1,0,0,,0,0,0,,0,1,6,0.0,0,0
11,2007,11,2007-11-25,23-065,KAN,,OAK,L 17-20,7,4,63,15.75,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2007,12,2007-12-02,23-072,KAN,,SDG,L 10-24,11,5,55,11.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2007,13,2007-12-09,23-079,KAN,@,DEN,L 7-41,6,2,35,17.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2007,14,2007-12-16,23-086,KAN,,TEN,L 17-26,9,5,64,12.80,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2007,15,2007-12-23,23-093,KAN,@,DET,L 20-25,11,8,97,12.13,1,0,0,,0,0,0,,0,1,6,0.0,0,0
16,2007,16,2007-12-30,23-100,KAN,@,NYJ,L 10-13,3,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
17,2008,1,2008-09-07,23-352,KAN,@,NWE,L 10-17,13,5,49,9.80,1,0,0,,0,0,0,,0,1,6,0.0,1,0
18,2008,2,2008-09-14,23-359,KAN,,OAK,L 8-23,9,6,90,15.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2008,3,2008-09-21,24-000,KAN,@,ATL,L 14-38,12,4,43,10.75,1,0,0,,0,0,0,,0,1,6,0.0,0,0
20,2008,4,2008-09-28,24-007,KAN,,DEN,W 33-19,12,7,85,12.14,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2008,5,2008-10-05,24-014,KAN,@,CAR,L 0-34,10,5,57,11.40,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2008,6,2008-10-19,24-028,KAN,,TEN,L 10-34,8,7,86,12.29,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2008,7,2008-10-26,24-035,KAN,@,NYJ,L 24-28,10,6,102,17.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2008,8,2008-11-02,24-042,KAN,,TAM,L 27-30,6,2,29,14.50,1,0,0,,0,0,0,,0,1,6,0.0,0,0
25,2008,9,2008-11-09,24-049,KAN,@,SDG,L 19-20,10,6,72,12.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2008,10,2008-11-16,24-056,KAN,,NOR,L 20-30,16,7,53,7.57,2,0,0,,0,0,0,,0,2,12,0.0,1,0
27,2008,11,2008-11-23,24-063,KAN,,BUF,L 31-54,6,3,58,19.33,1,0,0,,0,0,0,,0,1,6,0.0,0,0
28,2008,12,2008-11-30,24-070,KAN,@,OAK,W 20-13,4,2,27,13.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2008,13,2008-12-07,24-077,KAN,@,DEN,L 17-24,12,7,96,13.71,0,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2008,14,2008-12-14,24-084,KAN,,SDG,L 21-22,8,6,44,7.33,1,0,0,,0,1,1,1.00,0,1,6,0.0,0,0
31,2008,15,2008-12-21,24-091,KAN,,MIA,L 31-38,7,3,28,9.33,0,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2008,16,2008-12-28,24-098,KAN,@,CIN,L 6-16,14,10,103,10.30,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
33,2009,1,2009-09-13,24-357,KAN,@,BAL,L 24-38,5,4,40,10.00,1,0,0,,0,0,0,,0,1,6,0.0,0,0
34,2009,2,2009-09-20,24-364,KAN,,OAK,L 10-13,5,5,56,11.20,1,0,0,,0,0,0,,0,1,6,0.0,0,0
35,2009,4,2009-10-04,25-013,KAN,,NYG,L 16-27,4,1,11,11.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2009,5,2009-10-11,25-020,KAN,,DAL,L 20-26,10,5,74,14.80,1,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2009,6,2009-10-18,25-027,KAN,@,WAS,W 14-6,14,6,109,18.17,0,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2009,7,2009-10-25,25-034,KAN,,SDG,L 7-37,5,2,11,5.50,1,0,0,,0,0,0,,0,1,6,0.0,0,0
39,2009,8,2009-11-08,25-048,KAN,@,JAX,L 21-24,10,4,74,18.50,0,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2009,9,2009-11-15,25-055,KAN,@,OAK,W 16-10,11,6,91,15.17,0,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2009,14,2009-12-20,25-090,KAN,,CLE,L 34-41,10,4,56,14.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2009,15,2009-12-27,25-097,KAN,@,CIN,L 10-17,12,9,61,6.78,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2009,16,2010-01-03,25-104,KAN,@,DEN,W 44-24,1,1,6,6.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
44,2010,1,2010-09-13,25-357,KAN,,SDG,W 21-14,5,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2010,2,2010-09-19,25-363,KAN,@,CLE,W 16-14,5,4,45,11.25,0,0,0,,0,0,0,,0,0,0,0.0,0,0
