
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Tkl,Ast
1,2011,1,2011-09-12,25-091,MIA,,NWE,L 24-38,,0,0,,0,0,0,,0,6,129,21.50,0,0,0,,0,0.0,0,0
2,2011,2,2011-09-18,25-097,MIA,,HOU,L 13-23,,0,0,,0,0,0,,0,3,77,25.67,0,3,32,10.67,0,0.0,0,0
3,2011,3,2011-09-25,25-104,MIA,@,CLE,L 16-17,,0,0,,0,0,0,,0,3,60,20.00,0,0,0,,0,0.0,0,0
4,2011,4,2011-10-02,25-111,MIA,@,SDG,L 16-26,,1,8,8.00,0,0,0,,0,3,66,22.00,0,0,0,,0,0.0,0,0
5,2011,5,2011-10-17,25-126,MIA,@,NYJ,L 6-24,,0,0,,0,0,0,,0,4,87,21.75,0,0,0,,0,0.0,1,0
6,2011,9,2011-11-13,25-153,MIA,,WAS,W 20-9,,0,0,,0,0,0,,0,2,42,21.00,0,0,0,,0,0.0,0,0
7,2011,10,2011-11-20,25-160,MIA,,BUF,W 35-8,,0,0,,0,0,0,,0,1,18,18.00,0,0,0,,0,0.0,0,0
8,2011,11,2011-11-24,25-164,MIA,@,DAL,L 19-20,,1,11,11.00,0,0,0,,0,3,92,30.67,0,0,0,,0,0.0,0,0
9,2011,12,2011-12-04,25-174,MIA,,OAK,W 34-14,,0,0,,0,1,4,4.00,0,1,77,77.00,0,0,0,,0,0.0,0,0
10,2011,13,2011-12-11,25-181,MIA,,PHI,L 10-26,,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0.0,0,0
11,2011,14,2011-12-18,25-188,MIA,@,BUF,W 30-23,,0,0,,0,0,0,,0,2,53,26.50,0,0,0,,0,0.0,0,0
12,2011,15,2011-12-24,25-194,MIA,@,NWE,L 24-27,,0,0,,0,0,0,,0,3,73,24.33,0,0,0,,0,0.0,0,0
13,2011,16,2012-01-01,25-202,MIA,,NYJ,W 19-17,,0,0,,0,0,0,,0,2,42,21.00,0,0,0,,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Tkl,Ast
14,2012,2,2012-09-16,26-095,NYJ,@,PIT,L 10-27,,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
15,2012,3,2012-09-23,26-102,NYJ,@,MIA,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
16,2012,4,2012-09-30,26-109,NYJ,,SFO,L 0-34,,,,,,,,,,,,,,,,,,,,
17,2012,5,2012-10-08,26-117,NYJ,,HOU,L 17-23,3,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
18,2012,8,2012-10-28,26-137,NYJ,,MIA,L 9-30,11,7,82,11.71,0,0,0,,0,2,63,31.50,0,0,0,,0,0.0,0,0
19,2012,9,2012-11-11,26-151,NYJ,@,SEA,L 7-28,5,1,10,10.00,0,0,0,,0,3,81,27.00,0,0,0,,0,0.0,0,0
20,2012,10,2012-11-18,26-158,NYJ,@,STL,W 27-13,2,1,10,10.00,0,1,12,12.00,0,0,0,,0,0,0,,0,0.0,0,0
21,2012,11,2012-11-22,26-162,NYJ,,NWE,L 19-49,4,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
