
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2010,1,2010-09-12,23-312,CAR,@,NYG,L 18-31,8,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2010,3,2010-09-26,23-326,CAR,,CIN,L 7-20,6,1,44,44.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2010,4,2010-10-03,23-333,CAR,@,NOR,L 14-16,1,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2010,5,2010-10-10,23-340,CAR,,CHI,L 6-23,8,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2010,6,2010-10-24,23-354,CAR,,SFO,W 23-20,6,6,91,15.17,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2010,7,2010-10-31,23-361,CAR,@,STL,L 10-20,8,4,40,10.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
7,2010,8,2010-11-07,24-003,CAR,,NOR,L 3-34,3,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2010,9,2010-11-14,24-010,CAR,@,TAM,L 16-31,4,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2010,11,2010-11-28,24-024,CAR,@,CLE,L 23-24,4,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2010,12,2010-12-05,24-031,CAR,@,SEA,L 14-31,7,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2010,13,2010-12-12,24-038,CAR,,ATL,L 10-31,9,6,38,6.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2010,14,2010-12-19,24-045,CAR,,ARI,W 19-12,3,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2010,15,2010-12-23,24-049,CAR,@,PIT,L 3-27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2010,16,2011-01-02,24-059,CAR,@,ATL,L 10-31,8,4,63,15.75,0,1,60,60.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
15,2011,1,2011-09-11,24-311,CAR,@,ARI,L 21-28,5,4,70,17.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2011,2,2011-09-18,24-318,CAR,,GNB,L 23-30,5,4,49,12.25,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
17,2011,3,2011-09-25,24-325,CAR,,JAX,W 16-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2011,4,2011-10-02,24-332,CAR,@,CHI,L 29-34,6,4,42,10.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2011,5,2011-10-09,24-339,CAR,,NOR,L 27-30,2,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2011,6,2011-10-16,24-346,CAR,@,ATL,L 17-31,1,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2011,7,2011-10-23,24-353,CAR,,WAS,W 33-20,3,2,39,19.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2011,8,2011-10-30,24-360,CAR,,MIN,L 21-24,2,1,44,44.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2011,9,2011-11-13,25-009,CAR,,TEN,L 3-30,2,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
24,2011,10,2011-11-20,25-016,CAR,@,DET,L 35-49,5,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2011,11,2011-11-27,25-023,CAR,@,IND,W 27-19,6,5,46,9.20,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2011,12,2011-12-04,25-030,CAR,@,TAM,W 38-19,4,3,64,21.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2011,13,2011-12-11,25-037,CAR,,ATL,L 23-31,5,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2011,14,2011-12-18,25-044,CAR,@,HOU,W 28-13,5,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2011,15,2011-12-24,25-050,CAR,,TAM,W 48-16,3,3,103,34.33,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
30,2011,16,2012-01-01,25-058,CAR,@,NOR,L 17-45,2,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
31,2012,1,2012-09-09,25-310,CAR,@,TAM,L 10-16,5,3,65,21.67,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
32,2012,2,2012-09-16,25-317,CAR,,NOR,W 35-27,8,6,90,15.00,0,1,25,25.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2012,3,2012-09-20,25-321,CAR,,NYG,L 7-36,5,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2012,4,2012-09-30,25-331,CAR,@,ATL,L 28-30,3,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2012,5,2012-10-07,25-338,CAR,,SEA,L 12-16,3,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2012,6,2012-10-21,25-352,CAR,,DAL,L 14-19,8,4,53,13.25,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2012,7,2012-10-28,25-359,CAR,@,CHI,L 22-23,4,3,88,29.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2012,9,2012-11-11,26-007,CAR,,DEN,L 14-36,8,4,29,7.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2012,10,2012-11-18,26-014,CAR,,TAM,L 21-27,7,5,93,18.60,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
40,2012,11,2012-11-26,26-022,CAR,@,PHI,W 30-22,7,3,74,24.67,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
41,2012,12,2012-12-02,26-028,CAR,@,KAN,L 21-27,4,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2012,14,2012-12-16,26-042,CAR,@,SDG,W 31-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2012,15,2012-12-23,26-049,CAR,,OAK,W 17-6,7,5,38,7.60,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2012,16,2012-12-30,26-056,CAR,@,NOR,W 44-38,7,5,62,12.40,0,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
45,2013,1,2013-09-08,26-308,CAR,,SEA,L 7-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2013,2,2013-09-15,26-315,CAR,@,BUF,L 23-24,6,4,13,3.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
47,2013,3,2013-09-22,26-322,CAR,,NYG,W 38-0,5,3,53,17.67,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12,0.0,1,0
48,2013,4,2013-10-06,26-336,CAR,@,ARI,L 6-22,9,4,47,11.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2013,5,2013-10-13,26-343,CAR,@,MIN,W 35-10,4,4,107,26.75,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
50,2013,6,2013-10-20,26-350,CAR,,STL,W 30-15,4,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2013,7,2013-10-24,26-354,CAR,@,TAM,W 31-13,5,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2013,8,2013-11-03,26-364,CAR,,ATL,W 34-10,9,6,74,12.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2013,9,2013-11-10,27-006,CAR,@,SFO,W 10-9,8,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,0,0.00,0,0,0,0.0,1,0
54,2013,10,2013-11-18,27-014,CAR,,NWE,W 24-20,8,7,59,8.43,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
55,2013,11,2013-11-24,27-020,CAR,@,MIA,W 20-16,5,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2013,12,2013-12-01,27-027,CAR,,TAM,W 27-6,7,3,36,12.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
57,2013,13,2013-12-08,27-034,CAR,@,NOR,L 13-31,4,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2013,14,2013-12-15,27-041,CAR,,NYJ,W 30-20,4,3,61,20.33,0,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2013,15,2013-12-22,27-048,CAR,,NOR,W 17-13,2,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2013,16,2013-12-29,27-055,CAR,@,ATL,W 21-20,5,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
61,2014,1,2014-09-07,27-307,NWE,@,MIA,L 20-33,6,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2014,2,2014-09-14,27-314,NWE,@,MIN,W 30-7,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
63,2014,3,2014-09-21,27-321,NWE,,OAK,W 16-9,8,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2014,4,2014-09-29,27-329,NWE,@,KAN,L 14-41,10,6,119,19.83,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
65,2014,5,2014-10-05,27-335,NWE,,CIN,W 43-17,4,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2014,6,2014-10-12,27-342,NWE,@,BUF,W 37-22,6,4,97,24.25,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12,0.0,0,0
67,2014,7,2014-10-16,27-346,NWE,,NYJ,W 27-25,5,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2014,8,2014-10-26,27-356,NWE,,CHI,W 51-23,11,11,124,11.27,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
69,2014,9,2014-11-02,27-363,NWE,,DEN,W 43-21,13,6,53,8.83,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
70,2014,10,2014-11-16,28-012,NWE,@,IND,W 42-20,4,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2014,11,2014-11-23,28-019,NWE,,DET,W 34-9,12,9,98,10.89,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2014,12,2014-11-30,28-026,NWE,@,GNB,L 21-26,7,5,38,7.60,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12,0.0,0,0
73,2014,13,2014-12-07,28-033,NWE,@,SDG,W 23-14,9,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2014,14,2014-12-14,28-040,NWE,,MIA,W 41-13,8,6,66,11.00,0,0,0,,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
75,2014,15,2014-12-21,28-047,NWE,@,NYJ,W 17-16,10,7,64,9.14,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
76,2014,16,2014-12-28,28-054,NWE,,BUF,L 9-17,6,4,70,17.50,0,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
77,2015,6,2015-10-25,28-355,NWE,,NYJ,W 30-23,8,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2015,7,2015-10-29,28-359,NWE,,MIA,W 36-7,7,4,47,11.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2015,8,2015-11-08,29-004,NWE,,WAS,W 27-10,9,5,102,20.40,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2015,9,2015-11-15,29-011,NWE,@,NYG,W 27-26,6,2,66,33.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2015,10,2015-11-23,29-019,NWE,,BUF,W 20-13,8,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2015,11,2015-11-29,29-025,NWE,@,DEN,L 24-30,9,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,82 Games,,,,,42-40-0,460,262,3680,14.05,20,8,123,15.38,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,0,0.00,0,1,0,0.00,0,20,120,0.0,5,0
