
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2012,12,2012-12-02,24-261,GNB,,MIN,W 23-14,,,,,,,,,,,,,,,,,,,,,,
2,2012,13,2012-12-09,24-268,GNB,,DET,W 27-20,,,,,,,,,,,,,,,,,,,,,,
3,2012,14,2012-12-16,24-275,GNB,@,CHI,W 21-13,,,,,,,,,,,,,,,,,,,,,,
4,2012,15,2012-12-23,24-282,GNB,,TEN,W 55-7,0,0,0,,0,0,0,,0,0,0,,0,2,62,31.00,0,0,0,0.0,0,0
5,2012,16,2012-12-30,24-289,GNB,@,MIN,L 34-37,0,0,0,,0,0,0,,0,3,86,28.67,0,2,41,20.50,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
6,2013,1,2013-09-08,25-176,GNB,@,SFO,L 28-34,0,0,0,,0,0,0,,0,3,40,13.33,0,1,9,9.00,0,0,0,0.0,0,0
7,2013,2,2013-09-15,25-183,GNB,,WAS,W 38-20,0,0,0,,0,0,0,,0,1,14,14.00,0,1,11,11.00,0,0,0,0.0,0,0
8,2013,3,2013-09-22,25-190,GNB,@,CIN,L 30-34,2,1,8,8.00,0,0,0,,0,2,21,10.50,0,0,0,,0,0,0,0.0,0,0
9,2013,7,2013-10-20,25-218,DET,,CIN,L 24-27,,,,,,,,,,,,,,,,,,,,,,
10,2013,8,2013-10-27,25-225,DET,,DAL,W 31-30,3,1,7,7.00,0,0,0,,0,1,44,44.00,0,0,0,,0,0,0,0.0,0,1
11,2013,9,2013-11-10,25-239,DET,@,CHI,W 21-19,3,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2013,10,2013-11-17,25-246,DET,@,PIT,L 27-37,3,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
13,2013,11,2013-11-24,25-253,DET,,TAM,L 21-24,0,0,0,,0,0,0,,0,2,49,24.50,0,2,42,21.00,0,0,0,0.0,0,0
14,2013,12,2013-11-28,25-257,DET,,GNB,W 40-10,1,1,5,5.00,1,1,24,24.00,0,3,70,23.33,0,4,46,11.50,0,1,6,0.0,0,0
15,2013,13,2013-12-08,25-267,DET,@,PHI,L 20-34,0,0,0,,0,0,0,,0,4,172,43.00,1,2,71,35.50,1,0,12,0.0,1,0
16,2013,14,2013-12-16,25-275,DET,,BAL,L 16-18,0,0,0,,0,0,0,,0,1,33,33.00,0,4,26,6.50,0,0,0,0.0,0,0
17,2013,15,2013-12-22,25-281,DET,,NYG,L 20-23,0,0,0,,0,1,16,16.00,0,3,51,17.00,0,1,50,50.00,0,0,0,0.0,0,0
18,2013,16,2013-12-29,25-288,DET,@,MIN,L 13-14,0,0,0,,0,0,0,,0,1,20,20.00,0,2,8,4.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
19,2014,1,2014-09-08,26-176,DET,,NYG,W 35-14,0,0,0,,0,0,0,,0,0,0,,0,3,11,3.67,0,0,0,0.0,0,0
20,2014,2,2014-09-14,26-182,DET,@,CAR,L 7-24,3,2,23,11.50,0,0,0,,0,1,33,33.00,0,3,52,17.33,0,0,0,0.0,0,0
