
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-08,23-222,OAK,@,IND,L 17-21,1,1,8,8.00,0,0,0,0.0,0,0
2,2013,2,2013-09-15,23-229,OAK,,JAX,W 19-9,3,2,10,5.00,0,0,0,0.0,0,0
3,2013,3,2013-09-23,23-237,OAK,@,DEN,L 21-37,4,3,54,18.00,0,0,0,0.0,0,0
4,2013,4,2013-09-29,23-243,OAK,,WAS,L 14-24,3,1,6,6.00,0,0,0,0.0,0,0
5,2013,5,2013-10-06,23-250,OAK,,SDG,W 27-17,1,1,20,20.00,0,0,0,0.0,0,0
6,2013,6,2013-10-13,23-257,OAK,@,KAN,L 7-24,1,1,5,5.00,0,0,0,0.0,0,0
7,2013,7,2013-10-27,23-271,OAK,,PIT,W 21-18,3,0,0,,0,0,0,0.0,0,0
8,2013,10,2013-11-17,23-292,OAK,@,HOU,W 28-23,,,,,,,,,,
9,2013,11,2013-11-24,23-299,OAK,,TEN,L 19-23,1,0,0,,0,0,0,0.0,0,0
10,2013,13,2013-12-08,23-313,OAK,@,NYJ,L 27-37,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
11,2014,2,2014-09-14,24-228,OAK,,HOU,L 14-30,2,1,-2,-2.00,0,0,0,0.0,0,0
12,2014,3,2014-09-21,24-235,OAK,@,NWE,L 9-16,,,,,,,,,,
13,2014,4,2014-09-28,24-242,OAK,,MIA,L 14-38,3,2,30,15.00,0,0,0,0.0,0,0
14,2014,5,2014-10-12,24-256,OAK,,SDG,L 28-31,5,3,64,21.33,1,1,6,0.0,1,0
15,2014,6,2014-10-19,24-263,OAK,,ARI,L 13-24,1,1,55,55.00,0,0,0,0.0,0,0
16,2014,7,2014-10-26,24-270,OAK,@,CLE,L 13-23,2,1,9,9.00,0,0,0,0.0,0,0
17,2014,8,2014-11-02,24-277,OAK,@,SEA,L 24-30,2,2,20,10.00,0,0,0,0.0,0,0
18,2014,9,2014-11-09,24-284,OAK,,DEN,L 17-41,4,2,12,6.00,1,1,6,0.0,0,0
19,2014,10,2014-11-16,24-291,OAK,@,SDG,L 6-13,3,1,15,15.00,0,0,0,0.0,0,0
20,2014,11,2014-11-20,24-295,OAK,,KAN,W 24-20,3,2,21,10.50,0,0,0,0.0,0,0
21,2014,12,2014-11-30,24-305,OAK,@,STL,L 0-52,2,2,27,13.50,0,0,0,0.0,0,0
22,2014,13,2014-12-07,24-312,OAK,,SFO,W 24-13,2,0,0,,0,0,0,0.0,0,0
23,2014,14,2014-12-14,24-319,OAK,@,KAN,L 13-31,3,3,23,7.67,0,0,0,0.0,0,0
24,2014,15,2014-12-21,24-326,OAK,,BUF,W 26-24,2,0,0,,0,0,0,0.0,0,0
25,2014,16,2014-12-28,24-333,OAK,@,DEN,L 14-47,1,1,6,6.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
26,2015,2,2015-09-20,25-234,DAL,@,PHI,W 20-10,0,0,0,,0,0,0,0.0,0,0
27,2015,3,2015-09-27,25-241,DAL,,ATL,L 28-39,0,0,0,,0,0,0,0.0,0,0
28,2015,4,2015-10-04,25-248,DAL,@,NOR,L 20-26,1,1,67,67.00,0,0,0,0.0,0,0
29,2015,6,2015-10-25,25-269,DAL,@,NYG,L 20-27,5,2,41,20.50,0,0,0,0.0,0,0
,,,29 Games,,,,,8-21-0,58,33,491,14.88,2,2,12,0.0,1,0
