
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-08,22-351,JAX,,KAN,L 2-28,2,1,0.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
2,2013,2,2013-09-15,22-358,JAX,@,OAK,L 9-19,1,0,0.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
3,2013,3,2013-09-22,23-000,JAX,@,SEA,L 17-45,2,-2,-1.00,0,0,0,0,,0,0,0,,0,0,0,,,,2,54,27.00,0,0,0,0.0,0,0
4,2013,4,2013-09-29,23-007,JAX,,IND,L 3-37,0,0,,0,1,0,0,,0,0,0,,0,0,0,,,,2,34,17.00,0,0,0,0.0,0,0
5,2013,5,2013-10-06,23-014,JAX,@,STL,L 20-34,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2013,6,2013-10-13,23-021,JAX,@,DEN,L 19-35,1,2,2.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,1,0
7,2013,7,2013-10-20,23-028,JAX,,SDG,L 6-24,1,9,9.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
8,2013,8,2013-10-27,23-035,JAX,,SFO,L 10-42,4,15,3.75,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
9,2013,9,2013-11-10,23-049,JAX,@,TEN,W 29-27,4,3,0.75,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
10,2013,10,2013-11-17,23-056,JAX,,ARI,L 14-27,,,,,0,,,,,,,,,,,,,,,,,,,,,,
11,2013,11,2013-11-24,23-063,JAX,@,HOU,W 13-6,0,0,,0,0,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,0.0,0,0
12,2013,12,2013-12-01,23-070,JAX,@,CLE,W 32-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,1
13,2013,13,2013-12-05,23-074,JAX,,HOU,W 27-20,2,-1,-0.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
14,2013,14,2013-12-15,23-084,JAX,,BUF,L 20-27,2,28,14.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
15,2013,15,2013-12-22,23-091,JAX,,TEN,L 16-20,1,11,11.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
16,2013,16,2013-12-29,23-098,JAX,@,IND,L 10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
